codice_istat,comune,anno,comparto,segmento,ntn
017002,Adro,2024,residenziale,fino a 50 mq,0.00
017002,Adro,2024,residenziale,oltre 145 mq,20.67
017002,Adro,2024,residenziale,totale,61.15
017002,Adro,2025,non_residenziale,agricolo,0.00
017002,Adro,2025,non_residenziale,depositi_commerciali_autorimesse,15.49
017002,Adro,2025,non_residenziale,negozi_laboratori,1.00
017002,Adro,2025,non_residenziale,produttivo,7.03
017002,Adro,2025,non_residenziale,tco_b04,0.00
017002,Adro,2025,non_residenziale,tco_d02,0.00
017002,Adro,2025,non_residenziale,tco_d05,0.00
017002,Adro,2025,non_residenziale,tco_d08,0.00
017002,Adro,2025,non_residenziale,uffici,0.00
017002,Adro,2025,pertinenze,box,59.58
017002,Adro,2025,pertinenze,depositi_pertinenziali,10.24
017002,Adro,2025,residenziale,115-145 mq,14.08
017002,Adro,2025,residenziale,50-85 mq,17.49
017002,Adro,2025,residenziale,85-115 mq,18.34
017002,Adro,2025,residenziale,fino a 50 mq,0.00
017002,Adro,2025,residenziale,oltre 145 mq,23.00
017002,Adro,2025,residenziale,totale,72.91
017003,Agnosine,2011,non_residenziale,agricolo,0.00
017003,Agnosine,2011,non_residenziale,depositi_commerciali,5.67
017003,Agnosine,2011,non_residenziale,negozi_laboratori,0.00
017003,Agnosine,2011,non_residenziale,produttivo,1.00
017003,Agnosine,2011,non_residenziale,tco_b04,0.00
017003,Agnosine,2011,non_residenziale,tco_d02,0.00
017003,Agnosine,2011,non_residenziale,tco_d05,0.00
017003,Agnosine,2011,non_residenziale,tco_d08,0.00
017003,Agnosine,2011,non_residenziale,uffici,3.00
017003,Agnosine,2011,pertinenze,box,5.00
017003,Agnosine,2011,pertinenze,depositi_pertinenziali,0.00
017003,Agnosine,2011,residenziale,115-145 mq,0.00
017003,Agnosine,2011,residenziale,50-85 mq,2.00
017003,Agnosine,2011,residenziale,85-115 mq,1.00
017003,Agnosine,2011,residenziale,fino a 50 mq,0.00
017003,Agnosine,2011,residenziale,oltre 145 mq,1.42
017003,Agnosine,2011,residenziale,totale,4.42
017003,Agnosine,2012,non_residenziale,agricolo,0.00
017003,Agnosine,2012,non_residenziale,depositi_commerciali,5.00
017003,Agnosine,2012,non_residenziale,negozi_laboratori,1.00
017003,Agnosine,2012,non_residenziale,produttivo,3.00
017003,Agnosine,2012,non_residenziale,tco_b04,0.00
017003,Agnosine,2012,non_residenziale,tco_d02,0.00
017003,Agnosine,2012,non_residenziale,tco_d05,0.00
017003,Agnosine,2012,non_residenziale,tco_d08,0.00
017003,Agnosine,2012,non_residenziale,uffici,0.00
017003,Agnosine,2012,pertinenze,box,3.75
017003,Agnosine,2012,pertinenze,depositi_pertinenziali,2.00
017003,Agnosine,2012,residenziale,115-145 mq,1.80
017003,Agnosine,2012,residenziale,50-85 mq,2.00
017003,Agnosine,2012,residenziale,85-115 mq,2.00
017003,Agnosine,2012,residenziale,fino a 50 mq,0.00
017003,Agnosine,2012,residenziale,oltre 145 mq,4.75
017003,Agnosine,2012,residenziale,totale,10.55
017003,Agnosine,2013,non_residenziale,agricolo,0.00
017003,Agnosine,2013,non_residenziale,depositi_commerciali,0.50
017003,Agnosine,2013,non_residenziale,negozi_laboratori,0.00
017003,Agnosine,2013,non_residenziale,produttivo,0.00
017003,Agnosine,2013,non_residenziale,tco_b04,0.00
017003,Agnosine,2013,non_residenziale,tco_d02,0.00
017003,Agnosine,2013,non_residenziale,tco_d05,0.00
017003,Agnosine,2013,non_residenziale,tco_d08,0.00
017003,Agnosine,2013,non_residenziale,uffici,0.00
017003,Agnosine,2013,pertinenze,box,13.84
017003,Agnosine,2013,pertinenze,depositi_pertinenziali,3.00
017003,Agnosine,2013,residenziale,115-145 mq,5.50
017003,Agnosine,2013,residenziale,50-85 mq,0.00
017003,Agnosine,2013,residenziale,85-115 mq,1.00
017003,Agnosine,2013,residenziale,fino a 50 mq,0.00
017003,Agnosine,2013,residenziale,oltre 145 mq,3.34
017003,Agnosine,2013,residenziale,totale,9.84
017003,Agnosine,2014,non_residenziale,agricolo,0.00
017003,Agnosine,2014,non_residenziale,depositi_commerciali,1.83
017003,Agnosine,2014,non_residenziale,negozi_laboratori,1.00
017003,Agnosine,2014,non_residenziale,produttivo,0.03
017003,Agnosine,2014,non_residenziale,tco_b04,0.00
017003,Agnosine,2014,non_residenziale,tco_d02,0.00
017003,Agnosine,2014,non_residenziale,tco_d05,0.00
017003,Agnosine,2014,non_residenziale,tco_d08,0.00
017003,Agnosine,2014,non_residenziale,uffici,0.00
017003,Agnosine,2014,pertinenze,box,4.00
017003,Agnosine,2014,pertinenze,depositi_pertinenziali,3.00
017003,Agnosine,2014,residenziale,115-145 mq,1.00
017003,Agnosine,2014,residenziale,50-85 mq,2.33
017003,Agnosine,2014,residenziale,85-115 mq,1.50
017003,Agnosine,2014,residenziale,fino a 50 mq,0.33
017003,Agnosine,2014,residenziale,oltre 145 mq,1.33
017003,Agnosine,2014,residenziale,totale,6.49
017003,Agnosine,2015,non_residenziale,agricolo,0.00
017003,Agnosine,2015,non_residenziale,depositi_commerciali,2.00
017003,Agnosine,2015,non_residenziale,negozi_laboratori,0.00
017003,Agnosine,2015,non_residenziale,produttivo,3.04
017003,Agnosine,2015,non_residenziale,tco_b04,0.00
017003,Agnosine,2015,non_residenziale,tco_d02,0.00
017003,Agnosine,2015,non_residenziale,tco_d05,0.00
017003,Agnosine,2015,non_residenziale,tco_d08,0.00
017003,Agnosine,2015,non_residenziale,uffici,1.00
017003,Agnosine,2015,pertinenze,box,6.00
017003,Agnosine,2015,pertinenze,depositi_pertinenziali,0.00
017003,Agnosine,2015,residenziale,115-145 mq,1.00
017003,Agnosine,2015,residenziale,50-85 mq,3.33
017003,Agnosine,2015,residenziale,85-115 mq,4.50
017003,Agnosine,2015,residenziale,fino a 50 mq,0.25
017003,Agnosine,2015,residenziale,oltre 145 mq,2.50
017003,Agnosine,2015,residenziale,totale,11.58
017003,Agnosine,2016,non_residenziale,agricolo,0.00
017003,Agnosine,2016,non_residenziale,depositi_commerciali,6.00
017003,Agnosine,2016,non_residenziale,negozi_laboratori,0.00
017003,Agnosine,2016,non_residenziale,produttivo,3.50
017003,Agnosine,2016,non_residenziale,tco_b04,0.00
017003,Agnosine,2016,non_residenziale,tco_d02,0.00
017003,Agnosine,2016,non_residenziale,tco_d05,0.00
017003,Agnosine,2016,non_residenziale,tco_d08,0.00
017003,Agnosine,2016,non_residenziale,uffici,1.00
017003,Agnosine,2016,pertinenze,box,8.50
017003,Agnosine,2016,pertinenze,depositi_pertinenziali,4.00
017003,Agnosine,2016,residenziale,115-145 mq,6.00
017003,Agnosine,2016,residenziale,50-85 mq,0.00
017003,Agnosine,2016,residenziale,85-115 mq,2.50
017003,Agnosine,2016,residenziale,fino a 50 mq,1.00
017003,Agnosine,2016,residenziale,oltre 145 mq,3.25
017003,Agnosine,2016,residenziale,totale,12.75
017003,Agnosine,2017,non_residenziale,agricolo,0.00
017003,Agnosine,2017,non_residenziale,depositi_commerciali_autorimesse,4.60
017003,Agnosine,2017,non_residenziale,negozi_laboratori,3.00
017003,Agnosine,2017,non_residenziale,produttivo,1.03
017003,Agnosine,2017,non_residenziale,tco_b04,0.00
017003,Agnosine,2017,non_residenziale,tco_d02,0.00
017003,Agnosine,2017,non_residenziale,tco_d05,0.00
017003,Agnosine,2017,non_residenziale,tco_d08,0.00
017003,Agnosine,2017,non_residenziale,uffici,1.00
017003,Agnosine,2017,pertinenze,box,5.50
017003,Agnosine,2017,pertinenze,depositi_pertinenziali,0.00
017003,Agnosine,2017,residenziale,115-145 mq,2.50
017003,Agnosine,2017,residenziale,50-85 mq,4.70
017003,Agnosine,2017,residenziale,85-115 mq,4.30
017003,Agnosine,2017,residenziale,fino a 50 mq,1.25
017003,Agnosine,2017,residenziale,oltre 145 mq,2.00
017003,Agnosine,2017,residenziale,totale,14.75
017003,Agnosine,2018,non_residenziale,agricolo,0.00
017003,Agnosine,2018,non_residenziale,depositi_commerciali_autorimesse,4.55
017003,Agnosine,2018,non_residenziale,negozi_laboratori,1.00
017003,Agnosine,2018,non_residenziale,produttivo,2.00
017003,Agnosine,2018,non_residenziale,tco_b04,0.00
017003,Agnosine,2018,non_residenziale,tco_d02,0.00
017003,Agnosine,2018,non_residenziale,tco_d05,0.00
017003,Agnosine,2018,non_residenziale,tco_d08,0.00
017003,Agnosine,2018,non_residenziale,uffici,0.00
017003,Agnosine,2018,pertinenze,box,7.00
017003,Agnosine,2018,pertinenze,depositi_pertinenziali,10.11
017003,Agnosine,2018,residenziale,115-145 mq,3.00
017003,Agnosine,2018,residenziale,50-85 mq,3.00
017003,Agnosine,2018,residenziale,85-115 mq,5.00
017003,Agnosine,2018,residenziale,fino a 50 mq,1.33
017003,Agnosine,2018,residenziale,oltre 145 mq,3.00
017003,Agnosine,2018,residenziale,totale,15.33
017003,Agnosine,2019,non_residenziale,agricolo,0.00
017003,Agnosine,2019,non_residenziale,depositi_commerciali_autorimesse,6.00
017003,Agnosine,2019,non_residenziale,negozi_laboratori,1.00
017003,Agnosine,2019,non_residenziale,produttivo,0.02
017003,Agnosine,2019,non_residenziale,tco_b04,0.00
017003,Agnosine,2019,non_residenziale,tco_d02,0.00
017003,Agnosine,2019,non_residenziale,tco_d05,0.00
017003,Agnosine,2019,non_residenziale,tco_d08,0.00
017003,Agnosine,2019,non_residenziale,uffici,0.00
017003,Agnosine,2019,pertinenze,box,8.00
017003,Agnosine,2019,pertinenze,depositi_pertinenziali,1.00
017003,Agnosine,2019,residenziale,115-145 mq,0.00
017003,Agnosine,2019,residenziale,50-85 mq,1.00
017003,Agnosine,2019,residenziale,85-115 mq,3.00
017003,Agnosine,2019,residenziale,fino a 50 mq,2.00
017003,Agnosine,2019,residenziale,oltre 145 mq,5.00
017003,Agnosine,2019,residenziale,totale,11.00
017003,Agnosine,2020,non_residenziale,agricolo,0.00
017003,Agnosine,2020,non_residenziale,depositi_commerciali_autorimesse,1.00
017003,Agnosine,2020,non_residenziale,negozi_laboratori,0.00
017003,Agnosine,2020,non_residenziale,produttivo,0.00
017003,Agnosine,2020,non_residenziale,tco_b04,0.00
017003,Agnosine,2020,non_residenziale,tco_d02,0.00
017003,Agnosine,2020,non_residenziale,tco_d05,0.00
017003,Agnosine,2020,non_residenziale,tco_d08,0.00
017003,Agnosine,2020,non_residenziale,uffici,0.00
017003,Agnosine,2020,pertinenze,box,4.00
017003,Agnosine,2020,pertinenze,depositi_pertinenziali,0.00
017003,Agnosine,2020,residenziale,115-145 mq,1.50
017003,Agnosine,2020,residenziale,50-85 mq,1.00
017003,Agnosine,2020,residenziale,85-115 mq,2.00
017003,Agnosine,2020,residenziale,fino a 50 mq,0.00
017003,Agnosine,2020,residenziale,oltre 145 mq,3.67
017003,Agnosine,2020,residenziale,totale,8.17
017003,Agnosine,2021,non_residenziale,agricolo,0.00
017003,Agnosine,2021,non_residenziale,depositi_commerciali_autorimesse,14.71
017003,Agnosine,2021,non_residenziale,negozi_laboratori,2.00
017003,Agnosine,2021,non_residenziale,produttivo,3.59
017003,Agnosine,2021,non_residenziale,tco_b04,0.00
017003,Agnosine,2021,non_residenziale,tco_d02,0.00
017003,Agnosine,2021,non_residenziale,tco_d05,0.00
017003,Agnosine,2021,non_residenziale,tco_d08,0.00
017003,Agnosine,2021,non_residenziale,uffici,0.00
017003,Agnosine,2021,pertinenze,box,21.83
017003,Agnosine,2021,pertinenze,depositi_pertinenziali,3.84
017003,Agnosine,2021,residenziale,115-145 mq,6.52
017003,Agnosine,2021,residenziale,50-85 mq,8.00
017003,Agnosine,2021,residenziale,85-115 mq,6.50
017003,Agnosine,2021,residenziale,fino a 50 mq,0.00
017003,Agnosine,2021,residenziale,oltre 145 mq,4.78
017003,Agnosine,2021,residenziale,totale,25.80
017003,Agnosine,2022,non_residenziale,agricolo,0.00
017003,Agnosine,2022,non_residenziale,depositi_commerciali_autorimesse,5.50
017003,Agnosine,2022,non_residenziale,negozi_laboratori,3.00
017003,Agnosine,2022,non_residenziale,produttivo,2.00
017003,Agnosine,2022,non_residenziale,tco_b04,0.00
017003,Agnosine,2022,non_residenziale,tco_d02,0.00
017003,Agnosine,2022,non_residenziale,tco_d05,0.00
017003,Agnosine,2022,non_residenziale,tco_d08,0.00
017003,Agnosine,2022,non_residenziale,uffici,0.00
017003,Agnosine,2022,pertinenze,box,4.17
017003,Agnosine,2022,pertinenze,depositi_pertinenziali,7.00
017003,Agnosine,2022,residenziale,115-145 mq,3.50
017003,Agnosine,2022,residenziale,50-85 mq,1.17
017003,Agnosine,2022,residenziale,85-115 mq,5.50
017003,Agnosine,2022,residenziale,fino a 50 mq,0.00
017003,Agnosine,2022,residenziale,oltre 145 mq,0.50
017003,Agnosine,2022,residenziale,totale,10.67
017003,Agnosine,2023,non_residenziale,agricolo,0.00
017003,Agnosine,2023,non_residenziale,depositi_commerciali_autorimesse,2.00
017003,Agnosine,2023,non_residenziale,negozi_laboratori,1.00
017003,Agnosine,2023,non_residenziale,produttivo,0.00
017003,Agnosine,2023,non_residenziale,tco_b04,0.00
017003,Agnosine,2023,non_residenziale,tco_d02,0.00
017003,Agnosine,2023,non_residenziale,tco_d05,0.00
017003,Agnosine,2023,non_residenziale,tco_d08,0.00
017003,Agnosine,2023,non_residenziale,uffici,0.00
017003,Agnosine,2023,pertinenze,box,8.00
017003,Agnosine,2023,pertinenze,depositi_pertinenziali,2.66
017003,Agnosine,2023,residenziale,115-145 mq,1.00
017003,Agnosine,2023,residenziale,50-85 mq,2.00
017003,Agnosine,2023,residenziale,85-115 mq,3.00
017003,Agnosine,2023,residenziale,fino a 50 mq,1.08
017003,Agnosine,2023,residenziale,oltre 145 mq,5.00
017003,Agnosine,2023,residenziale,totale,12.08
017003,Agnosine,2024,non_residenziale,agricolo,0.00
017003,Agnosine,2024,non_residenziale,depositi_commerciali_autorimesse,7.25
017003,Agnosine,2024,non_residenziale,negozi_laboratori,0.00
017003,Agnosine,2024,non_residenziale,produttivo,4.00
017003,Agnosine,2024,non_residenziale,tco_b04,0.00
017003,Agnosine,2024,non_residenziale,tco_d02,0.00
017003,Agnosine,2024,non_residenziale,tco_d05,0.00
017003,Agnosine,2024,non_residenziale,tco_d08,0.00
017003,Agnosine,2024,non_residenziale,uffici,2.00
017003,Agnosine,2024,pertinenze,box,6.25
017003,Agnosine,2024,pertinenze,depositi_pertinenziali,8.00
017003,Agnosine,2024,residenziale,115-145 mq,3.00
017003,Agnosine,2024,residenziale,50-85 mq,2.73
017003,Agnosine,2024,residenziale,85-115 mq,6.25
017003,Agnosine,2024,residenziale,fino a 50 mq,0.50
017003,Agnosine,2024,residenziale,oltre 145 mq,11.73
017003,Agnosine,2024,residenziale,totale,24.21
017003,Agnosine,2025,non_residenziale,agricolo,0.00
017003,Agnosine,2025,non_residenziale,depositi_commerciali_autorimesse,5.00
017003,Agnosine,2025,non_residenziale,negozi_laboratori,2.00
017003,Agnosine,2025,non_residenziale,produttivo,3.00
017003,Agnosine,2025,non_residenziale,tco_b04,0.00
017003,Agnosine,2025,non_residenziale,tco_d02,0.00
017003,Agnosine,2025,non_residenziale,tco_d05,0.00
017003,Agnosine,2025,non_residenziale,tco_d08,0.00
017003,Agnosine,2025,non_residenziale,uffici,0.00
017003,Agnosine,2025,pertinenze,box,4.00
017003,Agnosine,2025,pertinenze,depositi_pertinenziali,5.83
017003,Agnosine,2025,residenziale,115-145 mq,3.00
017003,Agnosine,2025,residenziale,50-85 mq,2.00
017003,Agnosine,2025,residenziale,85-115 mq,5.00
017003,Agnosine,2025,residenziale,fino a 50 mq,0.00
017003,Agnosine,2025,residenziale,oltre 145 mq,3.67
017003,Agnosine,2025,residenziale,totale,13.67
017004,Alfianello,2011,non_residenziale,agricolo,0.00
017004,Alfianello,2011,non_residenziale,depositi_commerciali,1.00
017004,Alfianello,2011,non_residenziale,negozi_laboratori,1.00
017004,Alfianello,2011,non_residenziale,produttivo,0.00
017004,Alfianello,2011,non_residenziale,tco_b04,0.00
017004,Alfianello,2011,non_residenziale,tco_d02,0.00
017004,Alfianello,2011,non_residenziale,tco_d05,0.00
017004,Alfianello,2011,non_residenziale,tco_d08,0.00
017004,Alfianello,2011,non_residenziale,uffici,0.00
017004,Alfianello,2011,pertinenze,box,16.00
017004,Alfianello,2011,pertinenze,depositi_pertinenziali,0.00
017004,Alfianello,2011,residenziale,115-145 mq,5.00
017004,Alfianello,2011,residenziale,50-85 mq,1.00
017004,Alfianello,2011,residenziale,85-115 mq,2.50
017004,Alfianello,2011,residenziale,fino a 50 mq,4.00
017004,Alfianello,2011,residenziale,oltre 145 mq,4.50
017004,Alfianello,2011,residenziale,totale,17.00
017004,Alfianello,2012,non_residenziale,agricolo,0.17
017004,Alfianello,2012,non_residenziale,depositi_commerciali,1.17
017004,Alfianello,2012,non_residenziale,negozi_laboratori,0.00
017004,Alfianello,2012,non_residenziale,produttivo,3.00
017004,Alfianello,2012,non_residenziale,tco_b04,0.00
017004,Alfianello,2012,non_residenziale,tco_d02,0.00
017004,Alfianello,2012,non_residenziale,tco_d05,0.00
017004,Alfianello,2012,non_residenziale,tco_d08,0.00
017004,Alfianello,2012,non_residenziale,uffici,0.00
017004,Alfianello,2012,pertinenze,box,5.42
017004,Alfianello,2012,pertinenze,depositi_pertinenziali,0.00
017004,Alfianello,2012,residenziale,115-145 mq,0.00
017004,Alfianello,2012,residenziale,50-85 mq,0.17
017004,Alfianello,2012,residenziale,85-115 mq,0.50
017004,Alfianello,2012,residenziale,fino a 50 mq,0.00
017004,Alfianello,2012,residenziale,oltre 145 mq,2.42
017004,Alfianello,2012,residenziale,totale,3.09
017004,Alfianello,2013,non_residenziale,agricolo,0.00
017004,Alfianello,2013,non_residenziale,depositi_commerciali,1.89
017004,Alfianello,2013,non_residenziale,negozi_laboratori,0.00
017004,Alfianello,2013,non_residenziale,produttivo,0.00
017004,Alfianello,2013,non_residenziale,tco_b04,0.00
017004,Alfianello,2013,non_residenziale,tco_d02,0.00
017004,Alfianello,2013,non_residenziale,tco_d05,0.00
017004,Alfianello,2013,non_residenziale,tco_d08,0.00
017004,Alfianello,2013,non_residenziale,uffici,0.00
017004,Alfianello,2013,pertinenze,box,6.00
017004,Alfianello,2013,pertinenze,depositi_pertinenziali,0.00
017004,Alfianello,2013,residenziale,115-145 mq,2.00
017004,Alfianello,2013,residenziale,50-85 mq,2.00
017004,Alfianello,2013,residenziale,85-115 mq,0.00
017004,Alfianello,2013,residenziale,fino a 50 mq,1.00
017004,Alfianello,2013,residenziale,oltre 145 mq,5.00
017004,Alfianello,2013,residenziale,totale,10.00
017004,Alfianello,2014,non_residenziale,agricolo,0.00
017004,Alfianello,2014,non_residenziale,depositi_commerciali,4.00
017004,Alfianello,2014,non_residenziale,negozi_laboratori,0.99
017004,Alfianello,2014,non_residenziale,produttivo,2.00
017004,Alfianello,2014,non_residenziale,tco_b04,0.00
017004,Alfianello,2014,non_residenziale,tco_d02,0.00
017004,Alfianello,2014,non_residenziale,tco_d05,0.00
017004,Alfianello,2014,non_residenziale,tco_d08,0.00
017004,Alfianello,2014,non_residenziale,uffici,0.00
017004,Alfianello,2014,pertinenze,box,6.42
017004,Alfianello,2014,pertinenze,depositi_pertinenziali,0.00
017004,Alfianello,2014,residenziale,115-145 mq,3.58
017004,Alfianello,2014,residenziale,50-85 mq,0.00
017004,Alfianello,2014,residenziale,85-115 mq,4.33
017004,Alfianello,2014,residenziale,fino a 50 mq,0.00
017004,Alfianello,2014,residenziale,oltre 145 mq,4.67
017004,Alfianello,2014,residenziale,totale,12.58
017004,Alfianello,2015,non_residenziale,agricolo,1.00
017004,Alfianello,2015,non_residenziale,depositi_commerciali,3.00
017004,Alfianello,2015,non_residenziale,negozi_laboratori,0.00
017004,Alfianello,2015,non_residenziale,produttivo,2.00
017004,Alfianello,2015,non_residenziale,tco_b04,0.00
017004,Alfianello,2015,non_residenziale,tco_d02,0.00
017004,Alfianello,2015,non_residenziale,tco_d05,0.00
017004,Alfianello,2015,non_residenziale,tco_d08,0.00
017004,Alfianello,2015,non_residenziale,uffici,0.00
017004,Alfianello,2015,pertinenze,box,3.83
017004,Alfianello,2015,pertinenze,depositi_pertinenziali,0.00
017004,Alfianello,2015,residenziale,115-145 mq,2.00
017004,Alfianello,2015,residenziale,50-85 mq,1.00
017004,Alfianello,2015,residenziale,85-115 mq,1.00
017004,Alfianello,2015,residenziale,fino a 50 mq,0.00
017004,Alfianello,2015,residenziale,oltre 145 mq,8.83
017004,Alfianello,2015,residenziale,totale,12.83
017004,Alfianello,2016,non_residenziale,agricolo,1.00
017004,Alfianello,2016,non_residenziale,depositi_commerciali,0.94
017004,Alfianello,2016,non_residenziale,negozi_laboratori,0.00
017004,Alfianello,2016,non_residenziale,produttivo,6.00
017004,Alfianello,2016,non_residenziale,tco_b04,0.00
017004,Alfianello,2016,non_residenziale,tco_d02,0.00
017004,Alfianello,2016,non_residenziale,tco_d05,0.00
017004,Alfianello,2016,non_residenziale,tco_d08,2.00
