territorio,nome_territorio,anno,ateco,settore,classe_addetti,indicatore,valore
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,0-9,addetti,2607.8
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,10-49,addetti,689.1
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,50-249,addetti,211.5
ITC47,Provincia di Brescia,2020,70,attività di direzione aziendale e di consulenza gestionale,totale,addetti,3508.4
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",0-9,addetti,5924.1
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",10-49,addetti,534.2
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",50-249,addetti,273.7
ITC47,Provincia di Brescia,2020,71,"attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",totale,addetti,6732.0
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,0-9,addetti,220.1
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,10-49,addetti,188.0
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,50-249,addetti,88.1
ITC47,Provincia di Brescia,2020,72,ricerca scientifica e sviluppo,totale,addetti,496.2
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,0-9,addetti,779.7
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,10-49,addetti,158.5
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,50-249,addetti,66.3
ITC47,Provincia di Brescia,2020,73,pubblicità e ricerche di mercato,totale,addetti,1004.5
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",0-9,addetti,4590.4
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",10-49,addetti,758.9
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",50-249,addetti,72.5
ITC47,Provincia di Brescia,2020,74,"altre attività professionali, scientifiche e tecniche",totale,addetti,5421.8
ITC47,Provincia di Brescia,2020,75,servizi veterinari,0-9,addetti,400.8
ITC47,Provincia di Brescia,2020,75,servizi veterinari,10-49,addetti,21.8
ITC47,Provincia di Brescia,2020,75,servizi veterinari,totale,addetti,422.6
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,0-9,addetti,646.3
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,10-49,addetti,279.9
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,50-249,addetti,61.4
ITC47,Provincia di Brescia,2020,77,attività di noleggio e leasing operativo,totale,addetti,987.5
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",0-9,addetti,1663.4
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",10-49,addetti,2759.3
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",250+,addetti,3651.4
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",50-249,addetti,6358.1
ITC47,Provincia di Brescia,2020,78,"attività di ricerca, selezione, fornitura di personale",totale,addetti,14432.1
ITC47,Provincia di Brescia,2020,79,"attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",0-9,addetti,529.3
ITC47,Provincia di Brescia,2020,79,"attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",10-49,addetti,184.0
ITC47,Provincia di Brescia,2020,79,"attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",totale,addetti,713.3
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,0-9,addetti,74.6
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,10-49,addetti,312.3
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,250+,addetti,465.0
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,50-249,addetti,799.4
ITC47,Provincia di Brescia,2020,80,servizi di vigilanza e investigazione,totale,addetti,1651.3
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,0-9,addetti,3009.7
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,10-49,addetti,3178.1
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,250+,addetti,976.1
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,50-249,addetti,3572.0
ITC47,Provincia di Brescia,2020,81,attività di servizi per edifici e paesaggio,totale,addetti,10735.8
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,0-9,addetti,2245.2
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,10-49,addetti,1041.8
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,50-249,addetti,1260.2
ITC47,Provincia di Brescia,2020,82,attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,totale,addetti,4547.2
ITC47,Provincia di Brescia,2020,85,istruzione,0-9,addetti,1172.7
ITC47,Provincia di Brescia,2020,85,istruzione,10-49,addetti,929.5
ITC47,Provincia di Brescia,2020,85,istruzione,50-249,addetti,534.1
ITC47,Provincia di Brescia,2020,85,istruzione,totale,addetti,2636.4
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,0-9,addetti,8842.6
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,10-49,addetti,672.1
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,250+,addetti,1553.7
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,50-249,addetti,807.4
ITC47,Provincia di Brescia,2020,86,assistenza sanitaria,totale,addetti,11875.8
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,0-9,addetti,189.6
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,10-49,addetti,1053.0
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,250+,addetti,251.6
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,50-249,addetti,899.3
ITC47,Provincia di Brescia,2020,87,servizi di assistenza sociale residenziale,totale,addetti,2393.4
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,0-9,addetti,539.9
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,10-49,addetti,966.9
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,250+,addetti,538.2
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,50-249,addetti,3315.3
ITC47,Provincia di Brescia,2020,88,assistenza sociale non residenziale,totale,addetti,5360.3
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",0-9,addetti,586.0
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",10-49,addetti,65.4
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",50-249,addetti,135.0
ITC47,Provincia di Brescia,2020,90,"attività creative, artistiche e di intrattenimento",totale,addetti,786.4
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",0-9,addetti,36.0
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",10-49,addetti,96.9
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",50-249,addetti,116.2
ITC47,Provincia di Brescia,2020,91,"attività di biblioteche, archivi, musei ed altre attività culturali",totale,addetti,249.0
ITC47,Provincia di Brescia,2020,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",0-9,addetti,437.9
ITC47,Provincia di Brescia,2020,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",10-49,addetti,214.1
ITC47,Provincia di Brescia,2020,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",totale,addetti,652.0
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",0-9,addetti,837.1
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",10-49,addetti,439.4
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",50-249,addetti,189.6
ITC47,Provincia di Brescia,2020,93,"attività sportive, di intrattenimento e di divertimento",totale,addetti,1466.0
ITC47,Provincia di Brescia,2020,95,riparazione di computer e di beni per uso personale e per la casa,0-9,addetti,802.6
ITC47,Provincia di Brescia,2020,95,riparazione di computer e di beni per uso personale e per la casa,10-49,addetti,76.4
ITC47,Provincia di Brescia,2020,95,riparazione di computer e di beni per uso personale e per la casa,totale,addetti,879.0
ITC47,Provincia di Brescia,2020,96,altre attività di servizi per la persona,0-9,addetti,7996.2
ITC47,Provincia di Brescia,2020,96,altre attività di servizi per la persona,10-49,addetti,1355.4
ITC47,Provincia di Brescia,2020,96,altre attività di servizi per la persona,50-249,addetti,1326.2
ITC47,Provincia di Brescia,2020,96,altre attività di servizi per la persona,totale,addetti,10677.8
ITC47,Provincia di Brescia,2021,0010,TOTALE,0-9,addetti,199541.6
ITC47,Provincia di Brescia,2021,0010,TOTALE,10-49,addetti,134393.9
ITC47,Provincia di Brescia,2021,0010,TOTALE,250+,addetti,28918.3
ITC47,Provincia di Brescia,2021,0010,TOTALE,50-249,addetti,93841.6
ITC47,Provincia di Brescia,2021,0010,TOTALE,totale,addetti,456695.5
ITC47,Provincia di Brescia,2021,08,altre attività di estrazione di minerali da cave e miniere,0-9,addetti,261.4
ITC47,Provincia di Brescia,2021,08,altre attività di estrazione di minerali da cave e miniere,10-49,addetti,290.2
ITC47,Provincia di Brescia,2021,08,altre attività di estrazione di minerali da cave e miniere,totale,addetti,551.6
ITC47,Provincia di Brescia,2021,10,industrie alimentari,0-9,addetti,2292.6
ITC47,Provincia di Brescia,2021,10,industrie alimentari,10-49,addetti,2745.8
ITC47,Provincia di Brescia,2021,10,industrie alimentari,250+,addetti,832.6
ITC47,Provincia di Brescia,2021,10,industrie alimentari,50-249,addetti,2404.5
ITC47,Provincia di Brescia,2021,10,industrie alimentari,totale,addetti,8275.5
ITC47,Provincia di Brescia,2021,11,industria delle bevande,0-9,addetti,190.0
ITC47,Provincia di Brescia,2021,11,industria delle bevande,10-49,addetti,358.5
ITC47,Provincia di Brescia,2021,11,industria delle bevande,50-249,addetti,327.6
ITC47,Provincia di Brescia,2021,11,industria delle bevande,totale,addetti,876.0
ITC47,Provincia di Brescia,2021,13,industrie tessili,0-9,addetti,586.2
ITC47,Provincia di Brescia,2021,13,industrie tessili,10-49,addetti,1176.7
ITC47,Provincia di Brescia,2021,13,industrie tessili,50-249,addetti,980.5
ITC47,Provincia di Brescia,2021,13,industrie tessili,totale,addetti,2743.3
ITC47,Provincia di Brescia,2021,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",0-9,addetti,1897.7
ITC47,Provincia di Brescia,2021,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",10-49,addetti,2398.0
ITC47,Provincia di Brescia,2021,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",50-249,addetti,762.6
ITC47,Provincia di Brescia,2021,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",totale,addetti,5058.2
ITC47,Provincia di Brescia,2021,15,fabbricazione di articoli in pelle e simili,0-9,addetti,222.9
ITC47,Provincia di Brescia,2021,15,fabbricazione di articoli in pelle e simili,10-49,addetti,472.1
ITC47,Provincia di Brescia,2021,15,fabbricazione di articoli in pelle e simili,50-249,addetti,279.4
ITC47,Provincia di Brescia,2021,15,fabbricazione di articoli in pelle e simili,totale,addetti,974.4
ITC47,Provincia di Brescia,2021,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",0-9,addetti,1422.0
ITC47,Provincia di Brescia,2021,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",10-49,addetti,910.7
ITC47,Provincia di Brescia,2021,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",50-249,addetti,289.7
ITC47,Provincia di Brescia,2021,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",totale,addetti,2622.5
ITC47,Provincia di Brescia,2021,17,fabbricazione di carta e di prodotti di carta,0-9,addetti,208.5
ITC47,Provincia di Brescia,2021,17,fabbricazione di carta e di prodotti di carta,10-49,addetti,865.7
ITC47,Provincia di Brescia,2021,17,fabbricazione di carta e di prodotti di carta,50-249,addetti,928.8
ITC47,Provincia di Brescia,2021,17,fabbricazione di carta e di prodotti di carta,totale,addetti,2003.0
ITC47,Provincia di Brescia,2021,18,stampa e riproduzione di supporti registrati,0-9,addetti,567.8
ITC47,Provincia di Brescia,2021,18,stampa e riproduzione di supporti registrati,10-49,addetti,617.3
ITC47,Provincia di Brescia,2021,18,stampa e riproduzione di supporti registrati,50-249,addetti,387.6
ITC47,Provincia di Brescia,2021,18,stampa e riproduzione di supporti registrati,totale,addetti,1572.7
ITC47,Provincia di Brescia,2021,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0-9,addetti,22.8
ITC47,Provincia di Brescia,2021,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,10-49,addetti,43.9
ITC47,Provincia di Brescia,2021,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,totale,addetti,66.8
ITC47,Provincia di Brescia,2021,20,fabbricazione di prodotti chimici,0-9,addetti,298.7
ITC47,Provincia di Brescia,2021,20,fabbricazione di prodotti chimici,10-49,addetti,873.6
ITC47,Provincia di Brescia,2021,20,fabbricazione di prodotti chimici,250+,addetti,412.5
ITC47,Provincia di Brescia,2021,20,fabbricazione di prodotti chimici,50-249,addetti,999.3
ITC47,Provincia di Brescia,2021,20,fabbricazione di prodotti chimici,totale,addetti,2584.2
ITC47,Provincia di Brescia,2021,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0-9,addetti,19.2
ITC47,Provincia di Brescia,2021,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,10-49,addetti,62.0
ITC47,Provincia di Brescia,2021,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,50-249,addetti,220.3
ITC47,Provincia di Brescia,2021,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,totale,addetti,301.6
ITC47,Provincia di Brescia,2021,22,fabbricazione di articoli in gomma e materie plastiche,0-9,addetti,1040.7
ITC47,Provincia di Brescia,2021,22,fabbricazione di articoli in gomma e materie plastiche,10-49,addetti,3424.3
ITC47,Provincia di Brescia,2021,22,fabbricazione di articoli in gomma e materie plastiche,250+,addetti,770.0
ITC47,Provincia di Brescia,2021,22,fabbricazione di articoli in gomma e materie plastiche,50-249,addetti,3668.0
ITC47,Provincia di Brescia,2021,22,fabbricazione di articoli in gomma e materie plastiche,totale,addetti,8903.0
ITC47,Provincia di Brescia,2021,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,0-9,addetti,911.3
ITC47,Provincia di Brescia,2021,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,10-49,addetti,1688.4
ITC47,Provincia di Brescia,2021,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,50-249,addetti,1214.2
ITC47,Provincia di Brescia,2021,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,totale,addetti,3813.8
ITC47,Provincia di Brescia,2021,24,metallurgia,0-9,addetti,643.5
ITC47,Provincia di Brescia,2021,24,metallurgia,10-49,addetti,3605.3
ITC47,Provincia di Brescia,2021,24,metallurgia,250+,addetti,4626.0
ITC47,Provincia di Brescia,2021,24,metallurgia,50-249,addetti,6336.2
ITC47,Provincia di Brescia,2021,24,metallurgia,totale,addetti,15211.0
ITC47,Provincia di Brescia,2021,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),0-9,addetti,10607.2
