codice_nuts3,codice_provincia,territorio,regione,livello,anno,tipologia,residenza,indicatore,valore,stato
ITE33,043,Macerata,Marche,provincia,2021,extra-alberghiero,totale,arrivi,163127,osservato
ITE33,043,Macerata,Marche,provincia,2022,extra-alberghiero,totale,arrivi,175875,osservato
ITE33,043,Macerata,Marche,provincia,2023,extra-alberghiero,totale,arrivi,184748,osservato
ITE33,043,Macerata,Marche,provincia,2024,extra-alberghiero,totale,arrivi,188705,osservato
ITE33,043,Macerata,Marche,provincia,2025,extra-alberghiero,totale,arrivi,246745,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,totale,Italia,arrivi,289209,osservato
ITE33,043,Macerata,Marche,provincia,2009,totale,Italia,arrivi,248114,osservato
ITE33,043,Macerata,Marche,provincia,2010,totale,Italia,arrivi,266904,osservato
ITE33,043,Macerata,Marche,provincia,2011,totale,Italia,arrivi,290188,osservato
ITE33,043,Macerata,Marche,provincia,2012,totale,Italia,arrivi,287940,osservato
ITE33,043,Macerata,Marche,provincia,2013,totale,Italia,arrivi,281983,osservato
ITE33,043,Macerata,Marche,provincia,2014,totale,Italia,arrivi,290506,osservato
ITE33,043,Macerata,Marche,provincia,2015,totale,Italia,arrivi,297945,osservato
ITE33,043,Macerata,Marche,provincia,2016,totale,Italia,arrivi,291019,osservato
ITE33,043,Macerata,Marche,provincia,2017,totale,Italia,arrivi,250582,osservato
ITE33,043,Macerata,Marche,provincia,2018,totale,Italia,arrivi,284662,osservato
ITE33,043,Macerata,Marche,provincia,2019,totale,Italia,arrivi,313086,osservato
ITE33,043,Macerata,Marche,provincia,2020,totale,Italia,arrivi,236137,osservato
ITE33,043,Macerata,Marche,provincia,2021,totale,Italia,arrivi,280284,osservato
ITE33,043,Macerata,Marche,provincia,2022,totale,Italia,arrivi,311030,osservato
ITE33,043,Macerata,Marche,provincia,2023,totale,Italia,arrivi,309842,osservato
ITE33,043,Macerata,Marche,provincia,2024,totale,Italia,arrivi,311926,osservato
ITE33,043,Macerata,Marche,provincia,2025,totale,Italia,arrivi,363630,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,totale,estero,arrivi,46800,osservato
ITE33,043,Macerata,Marche,provincia,2009,totale,estero,arrivi,40510,osservato
ITE33,043,Macerata,Marche,provincia,2010,totale,estero,arrivi,44551,osservato
ITE33,043,Macerata,Marche,provincia,2011,totale,estero,arrivi,52310,osservato
ITE33,043,Macerata,Marche,provincia,2012,totale,estero,arrivi,50864,osservato
ITE33,043,Macerata,Marche,provincia,2013,totale,estero,arrivi,54634,osservato
ITE33,043,Macerata,Marche,provincia,2014,totale,estero,arrivi,54550,osservato
ITE33,043,Macerata,Marche,provincia,2015,totale,estero,arrivi,56879,osservato
ITE33,043,Macerata,Marche,provincia,2016,totale,estero,arrivi,53711,osservato
ITE33,043,Macerata,Marche,provincia,2017,totale,estero,arrivi,43681,osservato
ITE33,043,Macerata,Marche,provincia,2018,totale,estero,arrivi,51910,osservato
ITE33,043,Macerata,Marche,provincia,2019,totale,estero,arrivi,51743,osservato
ITE33,043,Macerata,Marche,provincia,2020,totale,estero,arrivi,21380,osservato
ITE33,043,Macerata,Marche,provincia,2021,totale,estero,arrivi,31200,osservato
ITE33,043,Macerata,Marche,provincia,2022,totale,estero,arrivi,47405,osservato
ITE33,043,Macerata,Marche,provincia,2023,totale,estero,arrivi,52522,osservato
ITE33,043,Macerata,Marche,provincia,2024,totale,estero,arrivi,55264,osservato
ITE33,043,Macerata,Marche,provincia,2025,totale,estero,arrivi,76606,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,totale,totale,arrivi,336009,osservato
ITE33,043,Macerata,Marche,provincia,2009,totale,totale,arrivi,288624,osservato
ITE33,043,Macerata,Marche,provincia,2010,totale,totale,arrivi,311455,osservato
ITE33,043,Macerata,Marche,provincia,2011,totale,totale,arrivi,342498,osservato
ITE33,043,Macerata,Marche,provincia,2012,totale,totale,arrivi,338804,osservato
ITE33,043,Macerata,Marche,provincia,2013,totale,totale,arrivi,336617,osservato
ITE33,043,Macerata,Marche,provincia,2014,totale,totale,arrivi,345056,osservato
ITE33,043,Macerata,Marche,provincia,2015,totale,totale,arrivi,354824,osservato
ITE33,043,Macerata,Marche,provincia,2016,totale,totale,arrivi,344730,osservato
ITE33,043,Macerata,Marche,provincia,2017,totale,totale,arrivi,294263,osservato
ITE33,043,Macerata,Marche,provincia,2018,totale,totale,arrivi,336572,osservato
ITE33,043,Macerata,Marche,provincia,2019,totale,totale,arrivi,364829,osservato
ITE33,043,Macerata,Marche,provincia,2020,totale,totale,arrivi,257517,osservato
ITE33,043,Macerata,Marche,provincia,2021,totale,totale,arrivi,311484,osservato
ITE33,043,Macerata,Marche,provincia,2022,totale,totale,arrivi,358435,osservato
ITE33,043,Macerata,Marche,provincia,2023,totale,totale,arrivi,362364,osservato
ITE33,043,Macerata,Marche,provincia,2024,totale,totale,arrivi,367190,osservato
ITE33,043,Macerata,Marche,provincia,2025,totale,totale,arrivi,440236,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,alberghiero,Italia,presenze,520024,osservato
ITE33,043,Macerata,Marche,provincia,2009,alberghiero,Italia,presenze,373136,osservato
ITE33,043,Macerata,Marche,provincia,2010,alberghiero,Italia,presenze,388375,osservato
ITE33,043,Macerata,Marche,provincia,2011,alberghiero,Italia,presenze,398929,osservato
ITE33,043,Macerata,Marche,provincia,2012,alberghiero,Italia,presenze,360314,osservato
ITE33,043,Macerata,Marche,provincia,2013,alberghiero,Italia,presenze,358513,osservato
ITE33,043,Macerata,Marche,provincia,2014,alberghiero,Italia,presenze,377229,osservato
ITE33,043,Macerata,Marche,provincia,2015,alberghiero,Italia,presenze,374303,osservato
ITE33,043,Macerata,Marche,provincia,2016,alberghiero,Italia,presenze,429500,osservato
ITE33,043,Macerata,Marche,provincia,2017,alberghiero,Italia,presenze,397598,osservato
ITE33,043,Macerata,Marche,provincia,2018,alberghiero,Italia,presenze,305029,osservato
ITE33,043,Macerata,Marche,provincia,2019,alberghiero,Italia,presenze,331129,osservato
ITE33,043,Macerata,Marche,provincia,2020,alberghiero,Italia,presenze,230776,osservato
ITE33,043,Macerata,Marche,provincia,2021,alberghiero,Italia,presenze,285938,osservato
ITE33,043,Macerata,Marche,provincia,2022,alberghiero,Italia,presenze,320121,osservato
ITE33,043,Macerata,Marche,provincia,2023,alberghiero,Italia,presenze,366284,osservato
ITE33,043,Macerata,Marche,provincia,2024,alberghiero,Italia,presenze,462042,osservato
ITE33,043,Macerata,Marche,provincia,2025,alberghiero,Italia,presenze,359982,osservato
ITE33,043,Macerata,Marche,provincia,2008,alberghiero,estero,presenze,127252,osservato
ITE33,043,Macerata,Marche,provincia,2009,alberghiero,estero,presenze,93560,osservato
ITE33,043,Macerata,Marche,provincia,2010,alberghiero,estero,presenze,107711,osservato
ITE33,043,Macerata,Marche,provincia,2011,alberghiero,estero,presenze,130676,osservato
ITE33,043,Macerata,Marche,provincia,2012,alberghiero,estero,presenze,101469,osservato
ITE33,043,Macerata,Marche,provincia,2013,alberghiero,estero,presenze,104490,osservato
ITE33,043,Macerata,Marche,provincia,2014,alberghiero,estero,presenze,125220,osservato
ITE33,043,Macerata,Marche,provincia,2015,alberghiero,estero,presenze,134181,osservato
ITE33,043,Macerata,Marche,provincia,2016,alberghiero,estero,presenze,160839,osservato
ITE33,043,Macerata,Marche,provincia,2017,alberghiero,estero,presenze,108581,osservato
ITE33,043,Macerata,Marche,provincia,2018,alberghiero,estero,presenze,73073,osservato
ITE33,043,Macerata,Marche,provincia,2019,alberghiero,estero,presenze,69990,osservato
ITE33,043,Macerata,Marche,provincia,2020,alberghiero,estero,presenze,16660,osservato
ITE33,043,Macerata,Marche,provincia,2021,alberghiero,estero,presenze,28617,osservato
ITE33,043,Macerata,Marche,provincia,2022,alberghiero,estero,presenze,52147,osservato
ITE33,043,Macerata,Marche,provincia,2023,alberghiero,estero,presenze,70869,osservato
ITE33,043,Macerata,Marche,provincia,2024,alberghiero,estero,presenze,74288,osservato
ITE33,043,Macerata,Marche,provincia,2025,alberghiero,estero,presenze,66479,osservato
ITE33,043,Macerata,Marche,provincia,2008,alberghiero,totale,presenze,647276,osservato
ITE33,043,Macerata,Marche,provincia,2009,alberghiero,totale,presenze,466696,osservato
ITE33,043,Macerata,Marche,provincia,2010,alberghiero,totale,presenze,496086,osservato
ITE33,043,Macerata,Marche,provincia,2011,alberghiero,totale,presenze,529605,osservato
ITE33,043,Macerata,Marche,provincia,2012,alberghiero,totale,presenze,461783,osservato
ITE33,043,Macerata,Marche,provincia,2013,alberghiero,totale,presenze,463003,osservato
ITE33,043,Macerata,Marche,provincia,2014,alberghiero,totale,presenze,502449,osservato
ITE33,043,Macerata,Marche,provincia,2015,alberghiero,totale,presenze,508484,osservato
ITE33,043,Macerata,Marche,provincia,2016,alberghiero,totale,presenze,590339,osservato
ITE33,043,Macerata,Marche,provincia,2017,alberghiero,totale,presenze,506179,osservato
ITE33,043,Macerata,Marche,provincia,2018,alberghiero,totale,presenze,378102,osservato
ITE33,043,Macerata,Marche,provincia,2019,alberghiero,totale,presenze,401119,osservato
ITE33,043,Macerata,Marche,provincia,2020,alberghiero,totale,presenze,247436,osservato
ITE33,043,Macerata,Marche,provincia,2021,alberghiero,totale,presenze,314555,osservato
ITE33,043,Macerata,Marche,provincia,2022,alberghiero,totale,presenze,372268,osservato
ITE33,043,Macerata,Marche,provincia,2023,alberghiero,totale,presenze,437153,osservato
ITE33,043,Macerata,Marche,provincia,2024,alberghiero,totale,presenze,536330,osservato
ITE33,043,Macerata,Marche,provincia,2025,alberghiero,totale,presenze,426461,osservato
ITE33,043,Macerata,Marche,provincia,2008,alloggi in affitto,Italia,presenze,674039,osservato
ITE33,043,Macerata,Marche,provincia,2009,alloggi in affitto,Italia,presenze,189000,osservato
ITE33,043,Macerata,Marche,provincia,2010,alloggi in affitto,Italia,presenze,63402,osservato
ITE33,043,Macerata,Marche,provincia,2011,alloggi in affitto,Italia,presenze,60893,osservato
ITE33,043,Macerata,Marche,provincia,2012,alloggi in affitto,Italia,presenze,57632,osservato
ITE33,043,Macerata,Marche,provincia,2013,alloggi in affitto,Italia,presenze,59642,osservato
ITE33,043,Macerata,Marche,provincia,2014,alloggi in affitto,Italia,presenze,51334,osservato
ITE33,043,Macerata,Marche,provincia,2015,alloggi in affitto,Italia,presenze,53426,osservato
ITE33,043,Macerata,Marche,provincia,2016,alloggi in affitto,Italia,presenze,61512,osservato
ITE33,043,Macerata,Marche,provincia,2017,alloggi in affitto,Italia,presenze,48099,osservato
ITE33,043,Macerata,Marche,provincia,2018,alloggi in affitto,Italia,presenze,186735,osservato
ITE33,043,Macerata,Marche,provincia,2019,alloggi in affitto,Italia,presenze,361386,osservato
ITE33,043,Macerata,Marche,provincia,2020,alloggi in affitto,Italia,presenze,447058,osservato
ITE33,043,Macerata,Marche,provincia,2021,alloggi in affitto,Italia,presenze,450461,osservato
ITE33,043,Macerata,Marche,provincia,2022,alloggi in affitto,Italia,presenze,155386,osservato
ITE33,043,Macerata,Marche,provincia,2023,alloggi in affitto,Italia,presenze,157796,osservato
ITE33,043,Macerata,Marche,provincia,2024,alloggi in affitto,Italia,presenze,174916,osservato
ITE33,043,Macerata,Marche,provincia,2025,alloggi in affitto,Italia,presenze,332984,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,alloggi in affitto,estero,presenze,44403,osservato
ITE33,043,Macerata,Marche,provincia,2009,alloggi in affitto,estero,presenze,28242,osservato
ITE33,043,Macerata,Marche,provincia,2010,alloggi in affitto,estero,presenze,11515,osservato
ITE33,043,Macerata,Marche,provincia,2011,alloggi in affitto,estero,presenze,18214,osservato
ITE33,043,Macerata,Marche,provincia,2012,alloggi in affitto,estero,presenze,45254,osservato
ITE33,043,Macerata,Marche,provincia,2013,alloggi in affitto,estero,presenze,45667,osservato
ITE33,043,Macerata,Marche,provincia,2014,alloggi in affitto,estero,presenze,32765,osservato
ITE33,043,Macerata,Marche,provincia,2015,alloggi in affitto,estero,presenze,38844,osservato
ITE33,043,Macerata,Marche,provincia,2016,alloggi in affitto,estero,presenze,47492,osservato
ITE33,043,Macerata,Marche,provincia,2017,alloggi in affitto,estero,presenze,44417,osservato
ITE33,043,Macerata,Marche,provincia,2018,alloggi in affitto,estero,presenze,146901,osservato
ITE33,043,Macerata,Marche,provincia,2019,alloggi in affitto,estero,presenze,168045,osservato
ITE33,043,Macerata,Marche,provincia,2020,alloggi in affitto,estero,presenze,122650,osservato
ITE33,043,Macerata,Marche,provincia,2021,alloggi in affitto,estero,presenze,75253,osservato
ITE33,043,Macerata,Marche,provincia,2022,alloggi in affitto,estero,presenze,40987,osservato
ITE33,043,Macerata,Marche,provincia,2023,alloggi in affitto,estero,presenze,50381,osservato
ITE33,043,Macerata,Marche,provincia,2024,alloggi in affitto,estero,presenze,55212,osservato
ITE33,043,Macerata,Marche,provincia,2025,alloggi in affitto,estero,presenze,143257,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,alloggi in affitto,totale,presenze,718442,osservato
ITE33,043,Macerata,Marche,provincia,2009,alloggi in affitto,totale,presenze,217242,osservato
ITE33,043,Macerata,Marche,provincia,2010,alloggi in affitto,totale,presenze,74917,osservato
ITE33,043,Macerata,Marche,provincia,2011,alloggi in affitto,totale,presenze,79107,osservato
ITE33,043,Macerata,Marche,provincia,2012,alloggi in affitto,totale,presenze,102886,osservato
ITE33,043,Macerata,Marche,provincia,2013,alloggi in affitto,totale,presenze,105309,osservato
ITE33,043,Macerata,Marche,provincia,2014,alloggi in affitto,totale,presenze,84099,osservato
ITE33,043,Macerata,Marche,provincia,2015,alloggi in affitto,totale,presenze,92270,osservato
ITE33,043,Macerata,Marche,provincia,2016,alloggi in affitto,totale,presenze,109004,osservato
ITE33,043,Macerata,Marche,provincia,2017,alloggi in affitto,totale,presenze,92516,osservato
ITE33,043,Macerata,Marche,provincia,2018,alloggi in affitto,totale,presenze,333636,osservato
ITE33,043,Macerata,Marche,provincia,2019,alloggi in affitto,totale,presenze,529431,osservato
ITE33,043,Macerata,Marche,provincia,2020,alloggi in affitto,totale,presenze,569708,osservato
ITE33,043,Macerata,Marche,provincia,2021,alloggi in affitto,totale,presenze,525714,osservato
ITE33,043,Macerata,Marche,provincia,2022,alloggi in affitto,totale,presenze,196373,osservato
ITE33,043,Macerata,Marche,provincia,2023,alloggi in affitto,totale,presenze,208177,osservato
ITE33,043,Macerata,Marche,provincia,2024,alloggi in affitto,totale,presenze,230128,osservato
ITE33,043,Macerata,Marche,provincia,2025,alloggi in affitto,totale,presenze,476241,definizione_cambiata
ITE33,043,Macerata,Marche,provincia,2008,campeggi e villaggi,Italia,presenze,370136,osservato
ITE33,043,Macerata,Marche,provincia,2009,campeggi e villaggi,Italia,presenze,438873,osservato
ITE33,043,Macerata,Marche,provincia,2010,campeggi e villaggi,Italia,presenze,485119,osservato
ITE33,043,Macerata,Marche,provincia,2011,campeggi e villaggi,Italia,presenze,581359,osservato
ITE33,043,Macerata,Marche,provincia,2012,campeggi e villaggi,Italia,presenze,610357,osservato
ITE33,043,Macerata,Marche,provincia,2013,campeggi e villaggi,Italia,presenze,607143,osservato
ITE33,043,Macerata,Marche,provincia,2014,campeggi e villaggi,Italia,presenze,570450,osservato
ITE33,043,Macerata,Marche,provincia,2015,campeggi e villaggi,Italia,presenze,608703,osservato
ITE33,043,Macerata,Marche,provincia,2016,campeggi e villaggi,Italia,presenze,570607,osservato
ITE33,043,Macerata,Marche,provincia,2017,campeggi e villaggi,Italia,presenze,653122,osservato
ITE33,043,Macerata,Marche,provincia,2018,campeggi e villaggi,Italia,presenze,486096,osservato
ITE33,043,Macerata,Marche,provincia,2019,campeggi e villaggi,Italia,presenze,461262,osservato
ITE33,043,Macerata,Marche,provincia,2020,campeggi e villaggi,Italia,presenze,400954,osservato
ITE33,043,Macerata,Marche,provincia,2021,campeggi e villaggi,Italia,presenze,419337,osservato
ITE33,043,Macerata,Marche,provincia,2022,campeggi e villaggi,Italia,presenze,462950,osservato
ITE33,043,Macerata,Marche,provincia,2023,campeggi e villaggi,Italia,presenze,491397,osservato
ITE33,043,Macerata,Marche,provincia,2024,campeggi e villaggi,Italia,presenze,471730,osservato
ITE33,043,Macerata,Marche,provincia,2025,campeggi e villaggi,Italia,presenze,479175,osservato
ITE33,043,Macerata,Marche,provincia,2008,campeggi e villaggi,estero,presenze,40855,osservato
ITE33,043,Macerata,Marche,provincia,2009,campeggi e villaggi,estero,presenze,47192,osservato
ITE33,043,Macerata,Marche,provincia,2010,campeggi e villaggi,estero,presenze,48987,osservato
ITE33,043,Macerata,Marche,provincia,2011,campeggi e villaggi,estero,presenze,51974,osservato
ITE33,043,Macerata,Marche,provincia,2012,campeggi e villaggi,estero,presenze,51902,osservato
ITE33,043,Macerata,Marche,provincia,2013,campeggi e villaggi,estero,presenze,58357,osservato
ITE33,043,Macerata,Marche,provincia,2014,campeggi e villaggi,estero,presenze,49398,osservato
ITE33,043,Macerata,Marche,provincia,2015,campeggi e villaggi,estero,presenze,57461,osservato
ITE33,043,Macerata,Marche,provincia,2016,campeggi e villaggi,estero,presenze,49576,osservato
ITE33,043,Macerata,Marche,provincia,2017,campeggi e villaggi,estero,presenze,58229,osservato
ITE33,043,Macerata,Marche,provincia,2018,campeggi e villaggi,estero,presenze,47210,osservato
ITE33,043,Macerata,Marche,provincia,2019,campeggi e villaggi,estero,presenze,39781,osservato
ITE33,043,Macerata,Marche,provincia,2020,campeggi e villaggi,estero,presenze,24194,osservato
ITE33,043,Macerata,Marche,provincia,2021,campeggi e villaggi,estero,presenze,31706,osservato
ITE33,043,Macerata,Marche,provincia,2022,campeggi e villaggi,estero,presenze,43410,osservato
ITE33,043,Macerata,Marche,provincia,2023,campeggi e villaggi,estero,presenze,47214,osservato
ITE33,043,Macerata,Marche,provincia,2024,campeggi e villaggi,estero,presenze,49497,osservato
ITE33,043,Macerata,Marche,provincia,2025,campeggi e villaggi,estero,presenze,54438,osservato
ITE33,043,Macerata,Marche,provincia,2008,campeggi e villaggi,totale,presenze,410991,osservato
ITE33,043,Macerata,Marche,provincia,2009,campeggi e villaggi,totale,presenze,486065,osservato
ITE33,043,Macerata,Marche,provincia,2010,campeggi e villaggi,totale,presenze,534106,osservato
ITE33,043,Macerata,Marche,provincia,2011,campeggi e villaggi,totale,presenze,633333,osservato
ITE33,043,Macerata,Marche,provincia,2012,campeggi e villaggi,totale,presenze,662259,osservato
ITE33,043,Macerata,Marche,provincia,2013,campeggi e villaggi,totale,presenze,665500,osservato
ITE33,043,Macerata,Marche,provincia,2014,campeggi e villaggi,totale,presenze,619848,osservato
ITE33,043,Macerata,Marche,provincia,2015,campeggi e villaggi,totale,presenze,666164,osservato
