anno,ateneo_codice,ateneo,gruppo_codice,gruppo,regione_residenza,provincia_residenza,iscritti
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2453
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,56
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,116
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,7
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,12
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,6
2015,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,80
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BARI,5
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,664
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,7
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2288
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,5
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CATANIA,7
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,135
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,7
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,11
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,LECCO,8
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,89
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,23
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,11
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,6
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,11
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,6
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,11
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,20
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,5
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,TRAPANI,6
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,51
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VENEZIA,5
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,87
2015,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,21
2015,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,84
2015,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,337
2015,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,41
2015,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,9
2015,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,8
2015,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,100
2015,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,2705
2015,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,109
2015,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,130
2015,1701,Brescia,7,Economico,LOMBARDIA,MILANO,9
2015,1701,Brescia,7,Economico,SARDEGNA,NUORO,5
2015,1701,Brescia,7,Economico,EMILIA ROMAGNA,PIACENZA,8
2015,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,7
2015,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,19
2015,1701,Brescia,7,Economico,VENETO,TREVISO,5
2015,1701,Brescia,7,Economico,VENETO,VERONA,40
2015,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,67
2015,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1546
2015,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,81
2015,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,63
2015,1701,Brescia,8,Giuridico,CALABRIA,REGGIO CALABRIA,5
2015,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,8
2015,1701,Brescia,8,Giuridico,VENETO,VERONA,10
2015,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,14
2015,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,123
2015,1701,Brescia,9,Scientifico,LOMBARDIA,CREMONA,6
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,34
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,87
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,7
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,LECCO,7
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,13
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,6
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,14
2016,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,20
2016,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,11
2016,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,68
2016,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,875
2016,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,61
2016,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,50
2016,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,29
2016,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,27
2016,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VICENZA,6
2016,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,5
2016,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,11
2016,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,280
2016,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,10
2016,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,9
2016,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,6
2016,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,12
2016,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,90
2016,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,5
2016,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MANTOVA,5
2016,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,10
2016,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,12
2016,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,13
2016,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,247
2016,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,16
2016,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,15
2016,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,55
2016,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,700
2016,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,53
2016,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,41
2016,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,6
2016,1504,Milano Cattolica,4,Linguistico,REGIONE ESTERA,PROVINCIA ESTERA,6
2016,1504,Milano Cattolica,4,Linguistico,Provincia autonoma di TRENTO,TRENTO,10
2016,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,21
2016,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,BERGAMO,10
2016,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,BRESCIA,120
2016,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,MANTOVA,5
2016,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,13
2016,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,281
2016,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,24
2016,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,17
2016,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MILANO,12
2016,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,11
2016,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,9
2016,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,188
2016,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,9
2016,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,7
2016,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,83
2016,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,987
2016,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,46
2016,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,22
2016,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MILANO,6
2016,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,42
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,176
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2596
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,57
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,113
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,7
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,16
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,6
2016,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,79
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,5
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BARI,5
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,657
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,6
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2213
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,7
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,129
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,5
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,11
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,LECCO,9
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,84
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,26
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,15
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,NAPOLI,5
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,5
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,11
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,8
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,8
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,23
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,52
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,87
2016,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,22
2016,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,82
2016,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,293
2016,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,26
2016,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,6
2016,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,10
2016,1701,Brescia,15,Scienze motorie e sportive,VENETO,VERONA,7
2016,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,121
2016,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,2756
2016,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,119
2016,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,147
2016,1701,Brescia,7,Economico,LOMBARDIA,MILANO,11
2016,1701,Brescia,7,Economico,SARDEGNA,NUORO,6
2016,1701,Brescia,7,Economico,EMILIA ROMAGNA,PIACENZA,6
2016,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,13
2016,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,27
2016,1701,Brescia,7,Economico,VENETO,TREVISO,6
2016,1701,Brescia,7,Economico,VENETO,VERONA,58
2016,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,65
2016,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1483
2016,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,81
2016,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,64
2016,1701,Brescia,8,Giuridico,REGIONE ESTERA,PROVINCIA ESTERA,5
2016,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,6
2016,1701,Brescia,8,Giuridico,VENETO,VERONA,13
2016,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,16
2016,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,119
2016,1701,Brescia,9,Scientifico,LOMBARDIA,MANTOVA,5
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,30
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,87
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,6
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,LECCO,7
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,19
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,7
2017,1501,Milano,13,Agrario-Forestale e Veterinario,PIEMONTE,NOVARA,5
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,11
2017,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,19
2017,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,11
2017,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,75
2017,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,1048
2017,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,65
2017,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,70
2017,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MILANO,5
2017,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,30
2017,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,38
2017,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VICENZA,6
2017,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,16
2017,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,278
2017,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,8
2017,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,5
2017,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,8
2017,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,96
2017,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,7
2017,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,7
2017,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,13
2017,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,10
2017,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,241
2017,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,16
2017,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,10
2017,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,61
2017,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,732
2017,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,58
2017,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,44
2017,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MILANO,5
2017,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,6
2017,1504,Milano Cattolica,4,Linguistico,Provincia autonoma di TRENTO,TRENTO,9
2017,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,16
2017,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,BERGAMO,8
2017,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,BRESCIA,154
2017,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,CREMONA,7
2017,1504,Milano Cattolica,5,Politico-Sociale e Comunicazione,LOMBARDIA,MANTOVA,5
2017,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,14
2017,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,298
2017,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,26
2017,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,15
2017,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MILANO,5
2017,1504,Milano Cattolica,6,Psicologico,Provincia autonoma di TRENTO,TRENTO,6
2017,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,10
2017,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,7
2017,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,181
2017,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,7
2017,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,85
2017,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,886
2017,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,38
2017,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,21
2017,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MILANO,6
2017,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,39
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,197
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2766
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,59
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,135
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,11
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,19
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,10
2017,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,68
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,5
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,638
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,7
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2107
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,6
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,129
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,LECCO,10
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,78
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,31
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,16
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,5
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,7
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,7
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,6
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,29
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,REGGIO EMILIA,5
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,6
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,SONDRIO,5
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,49
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,95
2017,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,19
2017,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,79
2017,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,284
2017,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,23
2017,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,7
2017,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,8
2017,1701,Brescia,15,Scienze motorie e sportive,VENETO,VERONA,7
2017,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,148
2017,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,2817
2017,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,131
2017,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,141
2017,1701,Brescia,7,Economico,LOMBARDIA,MILANO,8
2017,1701,Brescia,7,Economico,SARDEGNA,NUORO,5
2017,1701,Brescia,7,Economico,EMILIA ROMAGNA,PIACENZA,8
2017,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,16
2017,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,34
2017,1701,Brescia,7,Economico,VENETO,TREVISO,5
2017,1701,Brescia,7,Economico,VENETO,VERONA,69
2017,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,73
2017,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1418
2017,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,78
2017,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,72
2017,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,8
2017,1701,Brescia,8,Giuridico,VENETO,VERONA,10
2017,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,15
2017,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,130
2017,1701,Brescia,9,Scientifico,LOMBARDIA,MANTOVA,5
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,33
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,79
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,7
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,LECCO,9
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,24
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,6
2018,1501,Milano,13,Agrario-Forestale e Veterinario,PIEMONTE,NOVARA,5
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,9
2018,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,23
2018,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,9
2018,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,85
2018,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,1142
2018,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,75
2018,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,78
2018,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MILANO,10
2018,1504,Milano Cattolica,1,Educazione e Formazione,EMILIA ROMAGNA,PIACENZA,8
2018,1504,Milano Cattolica,1,Educazione e Formazione,REGIONE ESTERA,PROVINCIA ESTERA,5
2018,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,41
2018,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,41
2018,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VICENZA,7
2018,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,15
2018,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,265
2018,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,5
2018,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,10
2018,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,100
2018,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,9
2018,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MANTOVA,6
2018,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,7
2018,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,8
2018,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,9
