codice_istat,comune,anno,tipo_struttura,cittadinanza,arrivi,presenze,permanenza_media,stato
017039,Carpenedolo,2023,Totale,Stranieri,41,86,2.10,osservato
017039,Carpenedolo,2023,Totale,Totale,100,206,2.10,osservato
017039,Carpenedolo,2024,Es. Alberghieri,Italiani,,,,riservato
017039,Carpenedolo,2024,Es. Alberghieri,Stranieri,,,,riservato
017039,Carpenedolo,2024,Es. Alberghieri,Totale,,,,riservato
017039,Carpenedolo,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017039,Carpenedolo,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017039,Carpenedolo,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017039,Carpenedolo,2024,Totale,Italiani,101,146,1.45,osservato
017039,Carpenedolo,2024,Totale,Stranieri,21,36,1.71,osservato
017039,Carpenedolo,2024,Totale,Totale,122,182,1.49,osservato
017040,Castegnato,2019,Es. Alberghieri,Italiani,,,,riservato
017040,Castegnato,2019,Es. Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2019,Es. Alberghieri,Totale,,,,riservato
017040,Castegnato,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017040,Castegnato,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017040,Castegnato,2019,Totale,Italiani,,,,riservato
017040,Castegnato,2019,Totale,Stranieri,,,,riservato
017040,Castegnato,2019,Totale,Totale,,,,riservato
017040,Castegnato,2020,Es. Alberghieri,Italiani,,,,riservato
017040,Castegnato,2020,Es. Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2020,Es. Alberghieri,Totale,,,,riservato
017040,Castegnato,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017040,Castegnato,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017040,Castegnato,2020,Totale,Italiani,,,,riservato
017040,Castegnato,2020,Totale,Stranieri,,,,riservato
017040,Castegnato,2020,Totale,Totale,,,,riservato
017040,Castegnato,2021,Es. Alberghieri,Italiani,,,,riservato
017040,Castegnato,2021,Es. Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2021,Es. Alberghieri,Totale,,,,riservato
017040,Castegnato,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017040,Castegnato,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017040,Castegnato,2021,Totale,Italiani,,,,riservato
017040,Castegnato,2021,Totale,Stranieri,,,,riservato
017040,Castegnato,2021,Totale,Totale,,,,riservato
017040,Castegnato,2022,Es. Alberghieri,Italiani,,,,riservato
017040,Castegnato,2022,Es. Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2022,Es. Alberghieri,Totale,,,,riservato
017040,Castegnato,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017040,Castegnato,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017040,Castegnato,2022,Totale,Italiani,,,,riservato
017040,Castegnato,2022,Totale,Stranieri,,,,riservato
017040,Castegnato,2022,Totale,Totale,,,,riservato
017040,Castegnato,2023,Es. Alberghieri,Italiani,,,,riservato
017040,Castegnato,2023,Es. Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2023,Es. Alberghieri,Totale,,,,riservato
017040,Castegnato,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017040,Castegnato,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017040,Castegnato,2023,Totale,Italiani,,,,riservato
017040,Castegnato,2023,Totale,Stranieri,,,,riservato
017040,Castegnato,2023,Totale,Totale,,,,riservato
017040,Castegnato,2024,Es. Alberghieri,Italiani,,,,riservato
017040,Castegnato,2024,Es. Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2024,Es. Alberghieri,Totale,,,,riservato
017040,Castegnato,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017040,Castegnato,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017040,Castegnato,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017040,Castegnato,2024,Totale,Italiani,,,,riservato
017040,Castegnato,2024,Totale,Stranieri,,,,riservato
017040,Castegnato,2024,Totale,Totale,,,,riservato
017041,Castelcovati,2019,Es. Alberghieri,Italiani,,,,riservato
017041,Castelcovati,2019,Es. Alberghieri,Stranieri,,,,riservato
017041,Castelcovati,2019,Es. Alberghieri,Totale,,,,riservato
017041,Castelcovati,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017041,Castelcovati,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017041,Castelcovati,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017041,Castelcovati,2019,Totale,Italiani,,,,riservato
017041,Castelcovati,2019,Totale,Stranieri,,,,riservato
017041,Castelcovati,2019,Totale,Totale,,,,riservato
017041,Castelcovati,2020,Es. Alberghieri,Italiani,,,,riservato
017041,Castelcovati,2020,Es. Alberghieri,Stranieri,,,,riservato
017041,Castelcovati,2020,Es. Alberghieri,Totale,,,,riservato
017041,Castelcovati,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017041,Castelcovati,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017041,Castelcovati,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017041,Castelcovati,2020,Totale,Italiani,,,,riservato
017041,Castelcovati,2020,Totale,Stranieri,,,,riservato
017041,Castelcovati,2020,Totale,Totale,,,,riservato
017042,Castel Mella,2019,Es. Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2019,Es. Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2019,Es. Alberghieri,Totale,,,,riservato
017042,Castel Mella,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017042,Castel Mella,2019,Totale,Italiani,,,,riservato
017042,Castel Mella,2019,Totale,Stranieri,,,,riservato
017042,Castel Mella,2019,Totale,Totale,,,,riservato
017042,Castel Mella,2020,Es. Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2020,Es. Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2020,Es. Alberghieri,Totale,,,,riservato
017042,Castel Mella,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017042,Castel Mella,2020,Totale,Italiani,,,,riservato
017042,Castel Mella,2020,Totale,Stranieri,,,,riservato
017042,Castel Mella,2020,Totale,Totale,,,,riservato
017042,Castel Mella,2021,Es. Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2021,Es. Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2021,Es. Alberghieri,Totale,,,,riservato
017042,Castel Mella,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017042,Castel Mella,2021,Totale,Italiani,,,,riservato
017042,Castel Mella,2021,Totale,Stranieri,,,,riservato
017042,Castel Mella,2021,Totale,Totale,,,,riservato
017042,Castel Mella,2022,Es. Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2022,Es. Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2022,Es. Alberghieri,Totale,,,,riservato
017042,Castel Mella,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017042,Castel Mella,2022,Totale,Italiani,,,,riservato
017042,Castel Mella,2022,Totale,Stranieri,,,,riservato
017042,Castel Mella,2022,Totale,Totale,,,,riservato
017042,Castel Mella,2024,Es. Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2024,Es. Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2024,Es. Alberghieri,Totale,,,,riservato
017042,Castel Mella,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017042,Castel Mella,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017042,Castel Mella,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017042,Castel Mella,2024,Totale,Italiani,,,,riservato
017042,Castel Mella,2024,Totale,Stranieri,,,,riservato
017042,Castel Mella,2024,Totale,Totale,,,,riservato
017043,Castenedolo,2019,Es. Alberghieri,Italiani,20650,31316,1.50,osservato
017043,Castenedolo,2019,Es. Alberghieri,Stranieri,15179,28041,1.80,osservato
017043,Castenedolo,2019,Es. Alberghieri,Totale,35829,59357,1.70,osservato
017043,Castenedolo,2019,Es. Extra-Alberghieri,Italiani,66,248,3.80,osservato
017043,Castenedolo,2019,Es. Extra-Alberghieri,Stranieri,70,692,9.90,osservato
017043,Castenedolo,2019,Es. Extra-Alberghieri,Totale,136,940,6.90,osservato
017043,Castenedolo,2019,Totale,Italiani,20716,31564,1.50,osservato
017043,Castenedolo,2019,Totale,Stranieri,15249,28733,1.90,osservato
017043,Castenedolo,2019,Totale,Totale,35965,60297,1.70,osservato
017043,Castenedolo,2020,Es. Alberghieri,Italiani,5944,8418,1.40,osservato
017043,Castenedolo,2020,Es. Alberghieri,Stranieri,1995,3017,1.50,osservato
017043,Castenedolo,2020,Es. Alberghieri,Totale,7939,11435,1.40,osservato
017043,Castenedolo,2020,Es. Extra-Alberghieri,Italiani,20,178,8.90,osservato
017043,Castenedolo,2020,Es. Extra-Alberghieri,Stranieri,42,461,11.00,osservato
017043,Castenedolo,2020,Es. Extra-Alberghieri,Totale,62,639,10.30,osservato
017043,Castenedolo,2020,Totale,Italiani,5964,8596,1.40,osservato
017043,Castenedolo,2020,Totale,Stranieri,2037,3478,1.70,osservato
017043,Castenedolo,2020,Totale,Totale,8001,12074,1.50,osservato
017043,Castenedolo,2021,Es. Alberghieri,Italiani,18457,27677,1.50,osservato
017043,Castenedolo,2021,Es. Alberghieri,Stranieri,7167,11812,1.60,osservato
017043,Castenedolo,2021,Es. Alberghieri,Totale,25624,39489,1.50,osservato
017043,Castenedolo,2021,Es. Extra-Alberghieri,Italiani,130,633,4.90,osservato
017043,Castenedolo,2021,Es. Extra-Alberghieri,Stranieri,91,734,8.10,osservato
017043,Castenedolo,2021,Es. Extra-Alberghieri,Totale,221,1367,6.20,osservato
017043,Castenedolo,2021,Totale,Italiani,18587,28310,1.50,osservato
017043,Castenedolo,2021,Totale,Stranieri,7258,12546,1.70,osservato
017043,Castenedolo,2021,Totale,Totale,25845,40856,1.60,osservato
017043,Castenedolo,2022,Es. Alberghieri,Italiani,26726,70179,2.60,osservato
017043,Castenedolo,2022,Es. Alberghieri,Stranieri,15784,72510,4.60,osservato
017043,Castenedolo,2022,Es. Alberghieri,Totale,42510,142689,3.40,osservato
017043,Castenedolo,2022,Es. Extra-Alberghieri,Italiani,172,1162,6.80,osservato
017043,Castenedolo,2022,Es. Extra-Alberghieri,Stranieri,212,1077,5.10,osservato
017043,Castenedolo,2022,Es. Extra-Alberghieri,Totale,384,2239,5.80,osservato
017043,Castenedolo,2022,Totale,Italiani,26898,71341,2.70,osservato
017043,Castenedolo,2022,Totale,Stranieri,15996,73587,4.60,osservato
017043,Castenedolo,2022,Totale,Totale,42894,144928,3.40,osservato
017043,Castenedolo,2023,Es. Alberghieri,Italiani,27037,41960,1.60,osservato
017043,Castenedolo,2023,Es. Alberghieri,Stranieri,19188,31413,1.60,osservato
017043,Castenedolo,2023,Es. Alberghieri,Totale,46225,73373,1.60,osservato
017043,Castenedolo,2023,Es. Extra-Alberghieri,Italiani,342,1127,3.30,osservato
017043,Castenedolo,2023,Es. Extra-Alberghieri,Stranieri,243,1083,4.50,osservato
017043,Castenedolo,2023,Es. Extra-Alberghieri,Totale,585,2210,3.80,osservato
017043,Castenedolo,2023,Totale,Italiani,27379,43087,1.60,osservato
017043,Castenedolo,2023,Totale,Stranieri,19431,32496,1.70,osservato
017043,Castenedolo,2023,Totale,Totale,46810,75583,1.60,osservato
017043,Castenedolo,2024,Es. Alberghieri,Italiani,24180,37682,1.56,osservato
017043,Castenedolo,2024,Es. Alberghieri,Stranieri,18484,30261,1.64,osservato
017043,Castenedolo,2024,Es. Alberghieri,Totale,42664,67943,1.59,osservato
017043,Castenedolo,2024,Es. Extra-Alberghieri,Italiani,527,1618,3.07,osservato
017043,Castenedolo,2024,Es. Extra-Alberghieri,Stranieri,290,1218,4.20,osservato
017043,Castenedolo,2024,Es. Extra-Alberghieri,Totale,817,2836,3.47,osservato
017043,Castenedolo,2024,Totale,Italiani,24707,39300,1.59,osservato
017043,Castenedolo,2024,Totale,Stranieri,18774,31479,1.68,osservato
017043,Castenedolo,2024,Totale,Totale,43481,70779,1.63,osservato
017044,Casto,2019,Es. Alberghieri,Italiani,,,,riservato
017044,Casto,2019,Es. Alberghieri,Stranieri,,,,riservato
017044,Casto,2019,Es. Alberghieri,Totale,,,,riservato
017044,Casto,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017044,Casto,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017044,Casto,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017044,Casto,2019,Totale,Italiani,,,,riservato
017044,Casto,2019,Totale,Stranieri,,,,riservato
017044,Casto,2019,Totale,Totale,,,,riservato
017044,Casto,2020,Es. Alberghieri,Italiani,,,,riservato
017044,Casto,2020,Es. Alberghieri,Stranieri,,,,riservato
017044,Casto,2020,Es. Alberghieri,Totale,,,,riservato
017044,Casto,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017044,Casto,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017044,Casto,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017044,Casto,2020,Totale,Italiani,685,1529,2.20,osservato
017044,Casto,2020,Totale,Stranieri,78,128,1.60,osservato
017044,Casto,2020,Totale,Totale,763,1657,2.20,osservato
017044,Casto,2021,Es. Alberghieri,Italiani,,,,riservato
017044,Casto,2021,Es. Alberghieri,Stranieri,,,,riservato
017044,Casto,2021,Es. Alberghieri,Totale,,,,riservato
017044,Casto,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017044,Casto,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017044,Casto,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017044,Casto,2021,Totale,Italiani,914,2410,2.60,osservato
017044,Casto,2021,Totale,Stranieri,192,534,2.80,osservato
017044,Casto,2021,Totale,Totale,1106,2944,2.70,osservato
017044,Casto,2022,Es. Alberghieri,Italiani,,,,riservato
017044,Casto,2022,Es. Alberghieri,Stranieri,,,,riservato
017044,Casto,2022,Es. Alberghieri,Totale,,,,riservato
017044,Casto,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017044,Casto,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017044,Casto,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017044,Casto,2022,Totale,Italiani,1096,2616,2.40,osservato
017044,Casto,2022,Totale,Stranieri,326,1161,3.60,osservato
017044,Casto,2022,Totale,Totale,1422,3777,2.70,osservato
017044,Casto,2023,Es. Alberghieri,Italiani,,,,riservato
017044,Casto,2023,Es. Alberghieri,Stranieri,,,,riservato
017044,Casto,2023,Es. Alberghieri,Totale,,,,riservato
017044,Casto,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017044,Casto,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017044,Casto,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017044,Casto,2023,Totale,Italiani,410,2769,6.80,osservato
017044,Casto,2023,Totale,Stranieri,111,241,2.20,osservato
017044,Casto,2023,Totale,Totale,521,3010,5.80,osservato
017044,Casto,2024,Es. Alberghieri,Italiani,,,,riservato
017044,Casto,2024,Es. Alberghieri,Stranieri,,,,riservato
017044,Casto,2024,Es. Alberghieri,Totale,,,,riservato
017044,Casto,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017044,Casto,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017044,Casto,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017044,Casto,2024,Totale,Italiani,969,1960,2.02,osservato
017044,Casto,2024,Totale,Stranieri,250,491,1.96,osservato
017044,Casto,2024,Totale,Totale,1219,2451,2.01,osservato
017045,Castrezzato,2019,Es. Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2019,Es. Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2019,Es. Alberghieri,Totale,,,,riservato
017045,Castrezzato,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017045,Castrezzato,2019,Totale,Italiani,549,1208,2.20,osservato
017045,Castrezzato,2019,Totale,Stranieri,100,785,7.90,osservato
017045,Castrezzato,2019,Totale,Totale,649,1993,3.10,osservato
017045,Castrezzato,2020,Es. Extra-Alberghieri,Italiani,125,271,2.20,osservato
017045,Castrezzato,2020,Es. Extra-Alberghieri,Stranieri,16,50,3.10,osservato
017045,Castrezzato,2020,Es. Extra-Alberghieri,Totale,141,321,2.30,osservato
017045,Castrezzato,2020,Totale,Italiani,125,271,2.20,osservato
017045,Castrezzato,2020,Totale,Stranieri,16,50,3.10,osservato
017045,Castrezzato,2020,Totale,Totale,141,321,2.30,osservato
017045,Castrezzato,2021,Es. Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2021,Es. Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2021,Es. Alberghieri,Totale,,,,riservato
017045,Castrezzato,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017045,Castrezzato,2021,Totale,Italiani,372,792,2.10,osservato
017045,Castrezzato,2021,Totale,Stranieri,70,146,2.10,osservato
017045,Castrezzato,2021,Totale,Totale,442,938,2.10,osservato
017045,Castrezzato,2022,Es. Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2022,Es. Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2022,Es. Alberghieri,Totale,,,,riservato
017045,Castrezzato,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017045,Castrezzato,2022,Totale,Italiani,1776,3025,1.70,osservato
017045,Castrezzato,2022,Totale,Stranieri,668,1395,2.10,osservato
017045,Castrezzato,2022,Totale,Totale,2444,4420,1.80,osservato
017045,Castrezzato,2023,Es. Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2023,Es. Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2023,Es. Alberghieri,Totale,,,,riservato
017045,Castrezzato,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017045,Castrezzato,2023,Totale,Italiani,2081,3884,1.90,osservato
017045,Castrezzato,2023,Totale,Stranieri,803,1914,2.40,osservato
017045,Castrezzato,2023,Totale,Totale,2884,5798,2.00,osservato
017045,Castrezzato,2024,Es. Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2024,Es. Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2024,Es. Alberghieri,Totale,,,,riservato
017045,Castrezzato,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017045,Castrezzato,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017045,Castrezzato,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017045,Castrezzato,2024,Totale,Italiani,2666,4960,1.86,osservato
017045,Castrezzato,2024,Totale,Stranieri,1184,2855,2.41,osservato
017045,Castrezzato,2024,Totale,Totale,3850,7815,2.03,osservato
017046,Cazzago San Martino,2019,Es. Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2019,Es. Alberghieri,Stranieri,,,,riservato
017046,Cazzago San Martino,2019,Es. Alberghieri,Totale,,,,riservato
017046,Cazzago San Martino,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017046,Cazzago San Martino,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017046,Cazzago San Martino,2019,Totale,Italiani,9716,17606,1.80,osservato
017046,Cazzago San Martino,2019,Totale,Stranieri,2253,6095,2.70,osservato
017046,Cazzago San Martino,2019,Totale,Totale,11969,23701,2.00,osservato
017046,Cazzago San Martino,2020,Es. Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2020,Es. Alberghieri,Stranieri,,,,riservato
017046,Cazzago San Martino,2020,Es. Alberghieri,Totale,,,,riservato
017046,Cazzago San Martino,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017046,Cazzago San Martino,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017046,Cazzago San Martino,2020,Totale,Italiani,5227,12708,2.40,osservato
017046,Cazzago San Martino,2020,Totale,Stranieri,745,2193,2.90,osservato
017046,Cazzago San Martino,2020,Totale,Totale,5972,14901,2.50,osservato
017046,Cazzago San Martino,2021,Es. Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2021,Es. Alberghieri,Stranieri,,,,riservato
017046,Cazzago San Martino,2021,Es. Alberghieri,Totale,,,,riservato
017046,Cazzago San Martino,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017046,Cazzago San Martino,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017046,Cazzago San Martino,2021,Totale,Italiani,9636,19718,2.00,osservato
017046,Cazzago San Martino,2021,Totale,Stranieri,1948,4854,2.50,osservato
017046,Cazzago San Martino,2021,Totale,Totale,11584,24572,2.10,osservato
017046,Cazzago San Martino,2022,Es. Alberghieri,Italiani,,,,riservato
017046,Cazzago San Martino,2022,Es. Alberghieri,Stranieri,,,,riservato
