codice_istat,comune,anno,sesso,iscritti
017057,Collebeato,2020,F,87
017057,Collebeato,2020,M,79
017057,Collebeato,2021,F,78
017057,Collebeato,2021,M,82
017057,Collebeato,2022,F,80
017057,Collebeato,2022,M,74
017057,Collebeato,2023,F,78
017057,Collebeato,2023,M,64
017057,Collebeato,2024,F,85
017057,Collebeato,2024,M,55
017058,Collio,2010,F,21
017058,Collio,2010,M,19
017058,Collio,2011,F,20
017058,Collio,2011,M,24
017058,Collio,2012,F,24
017058,Collio,2012,M,20
017058,Collio,2013,F,26
017058,Collio,2013,M,20
017058,Collio,2014,F,29
017058,Collio,2014,M,16
017058,Collio,2015,F,28
017058,Collio,2015,M,12
017058,Collio,2016,F,25
017058,Collio,2016,M,14
017058,Collio,2017,F,24
017058,Collio,2017,M,11
017058,Collio,2018,F,22
017058,Collio,2018,M,14
017058,Collio,2019,F,20
017058,Collio,2019,M,10
017058,Collio,2020,F,17
017058,Collio,2020,M,12
017058,Collio,2021,F,18
017058,Collio,2021,M,10
017058,Collio,2022,F,19
017058,Collio,2022,M,9
017058,Collio,2023,F,19
017058,Collio,2023,M,13
017058,Collio,2024,F,22
017058,Collio,2024,M,9
017059,Cologne,2010,F,82
017059,Cologne,2010,M,67
017059,Cologne,2011,F,79
017059,Cologne,2011,M,67
017059,Cologne,2012,F,77
017059,Cologne,2012,M,65
017059,Cologne,2013,F,80
017059,Cologne,2013,M,65
017059,Cologne,2014,F,75
017059,Cologne,2014,M,67
017059,Cologne,2015,F,80
017059,Cologne,2015,M,63
017059,Cologne,2016,F,86
017059,Cologne,2016,M,71
017059,Cologne,2017,F,90
017059,Cologne,2017,M,65
017059,Cologne,2018,F,98
017059,Cologne,2018,M,53
017059,Cologne,2019,F,98
017059,Cologne,2019,M,53
017059,Cologne,2020,F,105
017059,Cologne,2020,M,72
017059,Cologne,2021,F,87
017059,Cologne,2021,M,74
017059,Cologne,2022,F,94
017059,Cologne,2022,M,78
017059,Cologne,2023,F,112
017059,Cologne,2023,M,78
017059,Cologne,2024,F,113
017059,Cologne,2024,M,80
017060,Comezzano-Cizzago,2010,F,32
017060,Comezzano-Cizzago,2010,M,14
017060,Comezzano-Cizzago,2011,F,29
017060,Comezzano-Cizzago,2011,M,14
017060,Comezzano-Cizzago,2012,F,34
017060,Comezzano-Cizzago,2012,M,18
017060,Comezzano-Cizzago,2013,F,29
017060,Comezzano-Cizzago,2013,M,16
017060,Comezzano-Cizzago,2014,F,40
017060,Comezzano-Cizzago,2014,M,18
017060,Comezzano-Cizzago,2015,F,40
017060,Comezzano-Cizzago,2015,M,14
017060,Comezzano-Cizzago,2016,F,39
017060,Comezzano-Cizzago,2016,M,14
017060,Comezzano-Cizzago,2017,F,45
017060,Comezzano-Cizzago,2017,M,15
017060,Comezzano-Cizzago,2018,F,52
017060,Comezzano-Cizzago,2018,M,16
017060,Comezzano-Cizzago,2019,F,55
017060,Comezzano-Cizzago,2019,M,16
017060,Comezzano-Cizzago,2020,F,64
017060,Comezzano-Cizzago,2020,M,18
017060,Comezzano-Cizzago,2021,F,63
017060,Comezzano-Cizzago,2021,M,24
017060,Comezzano-Cizzago,2022,F,58
017060,Comezzano-Cizzago,2022,M,23
017060,Comezzano-Cizzago,2023,F,54
017060,Comezzano-Cizzago,2023,M,27
017060,Comezzano-Cizzago,2024,F,53
017060,Comezzano-Cizzago,2024,M,26
017061,Concesio,2010,F,175
017061,Concesio,2010,M,146
017061,Concesio,2011,F,173
017061,Concesio,2011,M,149
017061,Concesio,2012,F,170
017061,Concesio,2012,M,142
017061,Concesio,2013,F,166
017061,Concesio,2013,M,136
017061,Concesio,2014,F,168
017061,Concesio,2014,M,140
017061,Concesio,2015,F,179
017061,Concesio,2015,M,120
017061,Concesio,2016,F,176
017061,Concesio,2016,M,118
017061,Concesio,2017,F,188
017061,Concesio,2017,M,129
017061,Concesio,2018,F,212
017061,Concesio,2018,M,143
017061,Concesio,2019,F,204
017061,Concesio,2019,M,152
017061,Concesio,2020,F,212
017061,Concesio,2020,M,153
017061,Concesio,2021,F,203
017061,Concesio,2021,M,172
017061,Concesio,2022,F,209
017061,Concesio,2022,M,168
017061,Concesio,2023,F,213
017061,Concesio,2023,M,172
017061,Concesio,2024,F,231
017061,Concesio,2024,M,193
017062,Corte Franca,2010,F,75
017062,Corte Franca,2010,M,55
017062,Corte Franca,2011,F,77
017062,Corte Franca,2011,M,47
017062,Corte Franca,2012,F,82
017062,Corte Franca,2012,M,43
017062,Corte Franca,2013,F,81
017062,Corte Franca,2013,M,50
017062,Corte Franca,2014,F,77
017062,Corte Franca,2014,M,52
017062,Corte Franca,2015,F,73
017062,Corte Franca,2015,M,53
017062,Corte Franca,2016,F,80
017062,Corte Franca,2016,M,47
017062,Corte Franca,2017,F,89
017062,Corte Franca,2017,M,53
017062,Corte Franca,2018,F,88
017062,Corte Franca,2018,M,55
017062,Corte Franca,2019,F,82
017062,Corte Franca,2019,M,55
017062,Corte Franca,2020,F,83
017062,Corte Franca,2020,M,67
017062,Corte Franca,2021,F,74
017062,Corte Franca,2021,M,69
017062,Corte Franca,2022,F,88
017062,Corte Franca,2022,M,76
017062,Corte Franca,2023,F,92
017062,Corte Franca,2023,M,78
017062,Corte Franca,2024,F,101
017062,Corte Franca,2024,M,69
017063,Corteno Golgi,2010,F,22
017063,Corteno Golgi,2010,M,16
017063,Corteno Golgi,2011,F,19
017063,Corteno Golgi,2011,M,14
017063,Corteno Golgi,2012,F,19
017063,Corteno Golgi,2012,M,13
017063,Corteno Golgi,2013,F,15
017063,Corteno Golgi,2013,M,10
017063,Corteno Golgi,2014,F,14
017063,Corteno Golgi,2014,M,11
017063,Corteno Golgi,2015,F,11
017063,Corteno Golgi,2015,M,10
017063,Corteno Golgi,2016,F,11
017063,Corteno Golgi,2016,M,7
017063,Corteno Golgi,2017,F,11
017063,Corteno Golgi,2017,M,8
017063,Corteno Golgi,2018,F,10
017063,Corteno Golgi,2018,M,8
017063,Corteno Golgi,2019,F,13
017063,Corteno Golgi,2019,M,9
017063,Corteno Golgi,2020,F,14
017063,Corteno Golgi,2020,M,8
017063,Corteno Golgi,2021,F,15
017063,Corteno Golgi,2021,M,9
017063,Corteno Golgi,2022,F,20
017063,Corteno Golgi,2022,M,9
017063,Corteno Golgi,2023,F,28
017063,Corteno Golgi,2023,M,10
017063,Corteno Golgi,2024,F,30
017063,Corteno Golgi,2024,M,14
017064,Corzano,2010,F,12
017064,Corzano,2010,M,4
017064,Corzano,2011,F,12
017064,Corzano,2011,M,6
017064,Corzano,2012,F,8
017064,Corzano,2012,M,2
017064,Corzano,2013,F,7
017064,Corzano,2013,M,3
017064,Corzano,2014,F,10
017064,Corzano,2014,M,4
017064,Corzano,2015,F,11
017064,Corzano,2015,M,6
017064,Corzano,2016,F,12
017064,Corzano,2016,M,7
017064,Corzano,2017,F,14
017064,Corzano,2017,M,8
017064,Corzano,2018,F,13
017064,Corzano,2018,M,6
017064,Corzano,2019,F,12
017064,Corzano,2019,M,7
017064,Corzano,2020,F,15
017064,Corzano,2020,M,9
017064,Corzano,2021,F,19
017064,Corzano,2021,M,7
017064,Corzano,2022,F,20
017064,Corzano,2022,M,9
017064,Corzano,2023,F,20
017064,Corzano,2023,M,10
017064,Corzano,2024,F,24
017064,Corzano,2024,M,10
017065,Darfo Boario Terme,2010,F,198
017065,Darfo Boario Terme,2010,M,164
017065,Darfo Boario Terme,2011,F,190
017065,Darfo Boario Terme,2011,M,150
017065,Darfo Boario Terme,2012,F,176
017065,Darfo Boario Terme,2012,M,146
017065,Darfo Boario Terme,2013,F,186
017065,Darfo Boario Terme,2013,M,148
017065,Darfo Boario Terme,2014,F,193
017065,Darfo Boario Terme,2014,M,140
017065,Darfo Boario Terme,2015,F,189
017065,Darfo Boario Terme,2015,M,145
017065,Darfo Boario Terme,2016,F,203
017065,Darfo Boario Terme,2016,M,158
017065,Darfo Boario Terme,2017,F,187
017065,Darfo Boario Terme,2017,M,160
017065,Darfo Boario Terme,2018,F,190
017065,Darfo Boario Terme,2018,M,161
017065,Darfo Boario Terme,2019,F,187
017065,Darfo Boario Terme,2019,M,166
017065,Darfo Boario Terme,2020,F,231
017065,Darfo Boario Terme,2020,M,179
017065,Darfo Boario Terme,2021,F,245
017065,Darfo Boario Terme,2021,M,188
017065,Darfo Boario Terme,2022,F,253
017065,Darfo Boario Terme,2022,M,186
017065,Darfo Boario Terme,2023,F,271
017065,Darfo Boario Terme,2023,M,167
017065,Darfo Boario Terme,2024,F,265
017065,Darfo Boario Terme,2024,M,178
017066,Dello,2010,F,66
017066,Dello,2010,M,48
017066,Dello,2011,F,59
017066,Dello,2011,M,49
017066,Dello,2012,F,56
017066,Dello,2012,M,46
017066,Dello,2013,F,52
017066,Dello,2013,M,45
017066,Dello,2014,F,43
017066,Dello,2014,M,50
017066,Dello,2015,F,40
017066,Dello,2015,M,51
017066,Dello,2016,F,43
017066,Dello,2016,M,47
017066,Dello,2017,F,44
017066,Dello,2017,M,46
017066,Dello,2018,F,54
017066,Dello,2018,M,40
017066,Dello,2019,F,63
017066,Dello,2019,M,45
017066,Dello,2020,F,63
017066,Dello,2020,M,40
017066,Dello,2021,F,67
017066,Dello,2021,M,40
017066,Dello,2022,F,72
017066,Dello,2022,M,42
017066,Dello,2023,F,78
017066,Dello,2023,M,43
017066,Dello,2024,F,77
017066,Dello,2024,M,51
017067,Desenzano del Garda,2010,F,356
017067,Desenzano del Garda,2010,M,314
017067,Desenzano del Garda,2011,F,353
017067,Desenzano del Garda,2011,M,298
017067,Desenzano del Garda,2012,F,347
017067,Desenzano del Garda,2012,M,298
017067,Desenzano del Garda,2013,F,342
017067,Desenzano del Garda,2013,M,297
017067,Desenzano del Garda,2014,F,339
017067,Desenzano del Garda,2014,M,292
017067,Desenzano del Garda,2015,F,348
017067,Desenzano del Garda,2015,M,315
017067,Desenzano del Garda,2016,F,359
017067,Desenzano del Garda,2016,M,329
017067,Desenzano del Garda,2017,F,378
017067,Desenzano del Garda,2017,M,336
017067,Desenzano del Garda,2018,F,385
017067,Desenzano del Garda,2018,M,322
017067,Desenzano del Garda,2019,F,406
017067,Desenzano del Garda,2019,M,342
017067,Desenzano del Garda,2020,F,463
017067,Desenzano del Garda,2020,M,363
017067,Desenzano del Garda,2021,F,464
017067,Desenzano del Garda,2021,M,378
017067,Desenzano del Garda,2022,F,467
017067,Desenzano del Garda,2022,M,370
017067,Desenzano del Garda,2023,F,449
017067,Desenzano del Garda,2023,M,362
017067,Desenzano del Garda,2024,F,445
017067,Desenzano del Garda,2024,M,368
017068,Edolo,2010,F,48
017068,Edolo,2010,M,45
017068,Edolo,2011,F,56
017068,Edolo,2011,M,46
017068,Edolo,2012,F,51
017068,Edolo,2012,M,42
017068,Edolo,2013,F,50
017068,Edolo,2013,M,49
017068,Edolo,2014,F,51
017068,Edolo,2014,M,44
017068,Edolo,2015,F,47
017068,Edolo,2015,M,41
017068,Edolo,2016,F,53
017068,Edolo,2016,M,44
017068,Edolo,2017,F,55
017068,Edolo,2017,M,42
017068,Edolo,2018,F,50
017068,Edolo,2018,M,40
017068,Edolo,2019,F,60
017068,Edolo,2019,M,36
017068,Edolo,2020,F,61
017068,Edolo,2020,M,38
017068,Edolo,2021,F,57
017068,Edolo,2021,M,43
017068,Edolo,2022,F,57
017068,Edolo,2022,M,40
017068,Edolo,2023,F,71
017068,Edolo,2023,M,42
017068,Edolo,2024,F,75
017068,Edolo,2024,M,37
017069,Erbusco,2010,F,92
017069,Erbusco,2010,M,64
017069,Erbusco,2011,F,86
017069,Erbusco,2011,M,61
017069,Erbusco,2012,F,83
017069,Erbusco,2012,M,57
017069,Erbusco,2013,F,86
017069,Erbusco,2013,M,53
017069,Erbusco,2014,F,98
017069,Erbusco,2014,M,59
017069,Erbusco,2015,F,96
017069,Erbusco,2015,M,71
017069,Erbusco,2016,F,81
017069,Erbusco,2016,M,65
017069,Erbusco,2017,F,97
017069,Erbusco,2017,M,67
017069,Erbusco,2018,F,104
017069,Erbusco,2018,M,68
017069,Erbusco,2019,F,104
017069,Erbusco,2019,M,71
017069,Erbusco,2020,F,101
017069,Erbusco,2020,M,76
017069,Erbusco,2021,F,109
017069,Erbusco,2021,M,70
017069,Erbusco,2022,F,107
017069,Erbusco,2022,M,78
017069,Erbusco,2023,F,124
017069,Erbusco,2023,M,75
017069,Erbusco,2024,F,121
017069,Erbusco,2024,M,78
017070,Esine,2010,F,65
017070,Esine,2010,M,35
017070,Esine,2011,F,65
017070,Esine,2011,M,33
017070,Esine,2012,F,62
017070,Esine,2012,M,31
017070,Esine,2013,F,51
017070,Esine,2013,M,33
017070,Esine,2014,F,58
017070,Esine,2014,M,36
017070,Esine,2015,F,46
017070,Esine,2015,M,36
017070,Esine,2016,F,58
017070,Esine,2016,M,42
017070,Esine,2017,F,65
017070,Esine,2017,M,43
017070,Esine,2018,F,72
017070,Esine,2018,M,42
017070,Esine,2019,F,77
017070,Esine,2019,M,55
017070,Esine,2020,F,75
017070,Esine,2020,M,56
017070,Esine,2021,F,85
017070,Esine,2021,M,60
017070,Esine,2022,F,100
017070,Esine,2022,M,60
017070,Esine,2023,F,100
017070,Esine,2023,M,60
017070,Esine,2024,F,95
017070,Esine,2024,M,62
017071,Fiesse,2010,F,19
017071,Fiesse,2010,M,5
017071,Fiesse,2011,F,20
017071,Fiesse,2011,M,2
017071,Fiesse,2012,F,16
017071,Fiesse,2012,M,6
017071,Fiesse,2013,F,18
017071,Fiesse,2013,M,5
017071,Fiesse,2014,F,17
017071,Fiesse,2014,M,5
017071,Fiesse,2015,F,16
017071,Fiesse,2015,M,7
017071,Fiesse,2016,F,17
017071,Fiesse,2016,M,9
017071,Fiesse,2017,F,19
017071,Fiesse,2017,M,12
017071,Fiesse,2018,F,17
017071,Fiesse,2018,M,11
017071,Fiesse,2019,F,20
017071,Fiesse,2019,M,14
017071,Fiesse,2020,F,18
017071,Fiesse,2020,M,13
017071,Fiesse,2021,F,20
017071,Fiesse,2021,M,14
017071,Fiesse,2022,F,23
017071,Fiesse,2022,M,14
017071,Fiesse,2023,F,28
017071,Fiesse,2023,M,13
017071,Fiesse,2024,F,25
017071,Fiesse,2024,M,11
017072,Flero,2010,F,101
017072,Flero,2010,M,78
017072,Flero,2011,F,94
017072,Flero,2011,M,68
017072,Flero,2012,F,85
017072,Flero,2012,M,64
017072,Flero,2013,F,79
017072,Flero,2013,M,61
017072,Flero,2014,F,89
017072,Flero,2014,M,65
017072,Flero,2015,F,95
017072,Flero,2015,M,68
017072,Flero,2016,F,91
017072,Flero,2016,M,69
017072,Flero,2017,F,89
017072,Flero,2017,M,74
017072,Flero,2018,F,85
017072,Flero,2018,M,79
017072,Flero,2019,F,87
017072,Flero,2019,M,76
017072,Flero,2020,F,89
017072,Flero,2020,M,82
017072,Flero,2021,F,110
017072,Flero,2021,M,85
017072,Flero,2022,F,110
017072,Flero,2022,M,89
017072,Flero,2023,F,111
017072,Flero,2023,M,88
017072,Flero,2024,F,130
017072,Flero,2024,M,84
017073,Gambara,2010,F,57
017073,Gambara,2010,M,38
017073,Gambara,2011,F,60
017073,Gambara,2011,M,44
017073,Gambara,2012,F,67
017073,Gambara,2012,M,43
017073,Gambara,2013,F,76
017073,Gambara,2013,M,51
017073,Gambara,2014,F,75
017073,Gambara,2014,M,45
017073,Gambara,2015,F,75
017073,Gambara,2015,M,34
017073,Gambara,2016,F,66
017073,Gambara,2016,M,36
017073,Gambara,2017,F,73
017073,Gambara,2017,M,38
017073,Gambara,2018,F,66
017073,Gambara,2018,M,42
017073,Gambara,2019,F,59
017073,Gambara,2019,M,35
017073,Gambara,2020,F,56
017073,Gambara,2020,M,36
017073,Gambara,2021,F,60
017073,Gambara,2021,M,38
017073,Gambara,2022,F,52
017073,Gambara,2022,M,43
017073,Gambara,2023,F,53
017073,Gambara,2023,M,38
017073,Gambara,2024,F,46
017073,Gambara,2024,M,37
017074,Gardone Riviera,2010,F,31
017074,Gardone Riviera,2010,M,28
017074,Gardone Riviera,2011,F,30
017074,Gardone Riviera,2011,M,22
017074,Gardone Riviera,2012,F,27
017074,Gardone Riviera,2012,M,22
017074,Gardone Riviera,2013,F,28
017074,Gardone Riviera,2013,M,20
017074,Gardone Riviera,2014,F,23
017074,Gardone Riviera,2014,M,25
017074,Gardone Riviera,2015,F,31
017074,Gardone Riviera,2015,M,27
017074,Gardone Riviera,2016,F,28
017074,Gardone Riviera,2016,M,26
017074,Gardone Riviera,2017,F,30
017074,Gardone Riviera,2017,M,29
017074,Gardone Riviera,2018,F,32
017074,Gardone Riviera,2018,M,20
017074,Gardone Riviera,2019,F,36
017074,Gardone Riviera,2019,M,21
017074,Gardone Riviera,2020,F,38
017074,Gardone Riviera,2020,M,26
017074,Gardone Riviera,2021,F,38
017074,Gardone Riviera,2021,M,29
017074,Gardone Riviera,2022,F,40
017074,Gardone Riviera,2022,M,30
017074,Gardone Riviera,2023,F,35
017074,Gardone Riviera,2023,M,30
017074,Gardone Riviera,2024,F,32
017074,Gardone Riviera,2024,M,39
017075,Gardone Val Trompia,2010,F,117
017075,Gardone Val Trompia,2010,M,78
017075,Gardone Val Trompia,2011,F,111
017075,Gardone Val Trompia,2011,M,79
017075,Gardone Val Trompia,2012,F,125
017075,Gardone Val Trompia,2012,M,79
017075,Gardone Val Trompia,2013,F,125
017075,Gardone Val Trompia,2013,M,74
017075,Gardone Val Trompia,2014,F,124
017075,Gardone Val Trompia,2014,M,65
017075,Gardone Val Trompia,2015,F,125
017075,Gardone Val Trompia,2015,M,68
017075,Gardone Val Trompia,2016,F,130
017075,Gardone Val Trompia,2016,M,75
017075,Gardone Val Trompia,2017,F,120
017075,Gardone Val Trompia,2017,M,82
017075,Gardone Val Trompia,2018,F,124
017075,Gardone Val Trompia,2018,M,81
017075,Gardone Val Trompia,2019,F,121
017075,Gardone Val Trompia,2019,M,84
017075,Gardone Val Trompia,2020,F,142
017075,Gardone Val Trompia,2020,M,90
017075,Gardone Val Trompia,2021,F,137
017075,Gardone Val Trompia,2021,M,93
017075,Gardone Val Trompia,2022,F,133
017075,Gardone Val Trompia,2022,M,103
017075,Gardone Val Trompia,2023,F,143
017075,Gardone Val Trompia,2023,M,104
017075,Gardone Val Trompia,2024,F,150
017075,Gardone Val Trompia,2024,M,97
017076,Gargnano,2010,F,23
017076,Gargnano,2010,M,18
017076,Gargnano,2011,F,23
017076,Gargnano,2011,M,19
017076,Gargnano,2012,F,23
017076,Gargnano,2012,M,16
017076,Gargnano,2013,F,24
017076,Gargnano,2013,M,16
017076,Gargnano,2014,F,20
017076,Gargnano,2014,M,13
017076,Gargnano,2015,F,18
017076,Gargnano,2015,M,15
017076,Gargnano,2016,F,16
017076,Gargnano,2016,M,15
017076,Gargnano,2017,F,18
017076,Gargnano,2017,M,18
017076,Gargnano,2018,F,22
017076,Gargnano,2018,M,12
017076,Gargnano,2019,F,23
017076,Gargnano,2019,M,14
017076,Gargnano,2020,F,26
017076,Gargnano,2020,M,16
017076,Gargnano,2021,F,26
017076,Gargnano,2021,M,16
017076,Gargnano,2022,F,25
017076,Gargnano,2022,M,19
017076,Gargnano,2023,F,26
017076,Gargnano,2023,M,19
017076,Gargnano,2024,F,28
017076,Gargnano,2024,M,20
017077,Gavardo,2010,F,127
017077,Gavardo,2010,M,104
017077,Gavardo,2011,F,126
017077,Gavardo,2011,M,107
017077,Gavardo,2012,F,121
017077,Gavardo,2012,M,103
017077,Gavardo,2013,F,119
017077,Gavardo,2013,M,106
017077,Gavardo,2014,F,114
017077,Gavardo,2014,M,97
017077,Gavardo,2015,F,108
017077,Gavardo,2015,M,100
017077,Gavardo,2016,F,119
017077,Gavardo,2016,M,106
017077,Gavardo,2017,F,121
017077,Gavardo,2017,M,101
017077,Gavardo,2018,F,135
017077,Gavardo,2018,M,111
017077,Gavardo,2019,F,149
017077,Gavardo,2019,M,119
017077,Gavardo,2020,F,159
017077,Gavardo,2020,M,119
017077,Gavardo,2021,F,155
017077,Gavardo,2021,M,124
017077,Gavardo,2022,F,151
017077,Gavardo,2022,M,127
017077,Gavardo,2023,F,154
017077,Gavardo,2023,M,126
017077,Gavardo,2024,F,174
017077,Gavardo,2024,M,132
017078,Ghedi,2010,F,158
017078,Ghedi,2010,M,134
017078,Ghedi,2011,F,179
017078,Ghedi,2011,M,137
017078,Ghedi,2012,F,184
017078,Ghedi,2012,M,144
017078,Ghedi,2013,F,204
017078,Ghedi,2013,M,148
017078,Ghedi,2014,F,196
017078,Ghedi,2014,M,154
017078,Ghedi,2015,F,193
017078,Ghedi,2015,M,164
017078,Ghedi,2016,F,188
017078,Ghedi,2016,M,169
017078,Ghedi,2017,F,201
017078,Ghedi,2017,M,177
017078,Ghedi,2018,F,222
017078,Ghedi,2018,M,182
017078,Ghedi,2019,F,261
017078,Ghedi,2019,M,191
017078,Ghedi,2020,F,291
017078,Ghedi,2020,M,201
017078,Ghedi,2021,F,284
017078,Ghedi,2021,M,216
017078,Ghedi,2022,F,290
017078,Ghedi,2022,M,205
017078,Ghedi,2023,F,302
017078,Ghedi,2023,M,219
017078,Ghedi,2024,F,315
017078,Ghedi,2024,M,210
017079,Gianico,2010,F,32
017079,Gianico,2010,M,12
017079,Gianico,2011,F,30
017079,Gianico,2011,M,16
017079,Gianico,2012,F,28
017079,Gianico,2012,M,17
017079,Gianico,2013,F,31
017079,Gianico,2013,M,17
017079,Gianico,2014,F,37
017079,Gianico,2014,M,17
017079,Gianico,2015,F,37
017079,Gianico,2015,M,21
017079,Gianico,2016,F,34
017079,Gianico,2016,M,20
017079,Gianico,2017,F,32
017079,Gianico,2017,M,15
017079,Gianico,2018,F,34
017079,Gianico,2018,M,16
017079,Gianico,2019,F,28
017079,Gianico,2019,M,19
017079,Gianico,2020,F,31
017079,Gianico,2020,M,19
017079,Gianico,2021,F,32
017079,Gianico,2021,M,20
017079,Gianico,2022,F,31
017079,Gianico,2022,M,18
017079,Gianico,2023,F,34
017079,Gianico,2023,M,17
017079,Gianico,2024,F,33
017079,Gianico,2024,M,12
017080,Gottolengo,2010,F,59
017080,Gottolengo,2010,M,50
017080,Gottolengo,2011,F,57
017080,Gottolengo,2011,M,49
017080,Gottolengo,2012,F,61
017080,Gottolengo,2012,M,52
017080,Gottolengo,2013,F,60
017080,Gottolengo,2013,M,53
017080,Gottolengo,2014,F,59
017080,Gottolengo,2014,M,56
017080,Gottolengo,2015,F,59
017080,Gottolengo,2015,M,57
017080,Gottolengo,2016,F,59
017080,Gottolengo,2016,M,60
017080,Gottolengo,2017,F,63
017080,Gottolengo,2017,M,58
017080,Gottolengo,2018,F,62
017080,Gottolengo,2018,M,59
017080,Gottolengo,2019,F,63
017080,Gottolengo,2019,M,50
017080,Gottolengo,2020,F,60
017080,Gottolengo,2020,M,51
017080,Gottolengo,2021,F,63
017080,Gottolengo,2021,M,41
017080,Gottolengo,2022,F,66
017080,Gottolengo,2022,M,38
017080,Gottolengo,2023,F,72
017080,Gottolengo,2023,M,40
017080,Gottolengo,2024,F,76
017080,Gottolengo,2024,M,41
017081,Gussago,2010,F,225
017081,Gussago,2010,M,197
017081,Gussago,2011,F,209
017081,Gussago,2011,M,184
017081,Gussago,2012,F,210
017081,Gussago,2012,M,181
017081,Gussago,2013,F,192
017081,Gussago,2013,M,189
017081,Gussago,2014,F,191
017081,Gussago,2014,M,190
017081,Gussago,2015,F,202
017081,Gussago,2015,M,191
017081,Gussago,2016,F,206
017081,Gussago,2016,M,189
017081,Gussago,2017,F,206
017081,Gussago,2017,M,185
017081,Gussago,2018,F,208
017081,Gussago,2018,M,190
017081,Gussago,2019,F,215
017081,Gussago,2019,M,198
017081,Gussago,2020,F,255
017081,Gussago,2020,M,183
017081,Gussago,2021,F,263
017081,Gussago,2021,M,210
017081,Gussago,2022,F,266
017081,Gussago,2022,M,209
017081,Gussago,2023,F,285
017081,Gussago,2023,M,216
017081,Gussago,2024,F,287
017081,Gussago,2024,M,222
017082,Idro,2010,F,9
017082,Idro,2010,M,20
017082,Idro,2011,F,13
017082,Idro,2011,M,23
017082,Idro,2012,F,16
017082,Idro,2012,M,17
017082,Idro,2013,F,16
017082,Idro,2013,M,15
017082,Idro,2014,F,18
017082,Idro,2014,M,13
017082,Idro,2015,F,13
017082,Idro,2015,M,11
017082,Idro,2016,F,15
017082,Idro,2016,M,12
017082,Idro,2017,F,16
017082,Idro,2017,M,13
017082,Idro,2018,F,19
017082,Idro,2018,M,13
017082,Idro,2019,F,17
017082,Idro,2019,M,12
017082,Idro,2020,F,18
017082,Idro,2020,M,15
017082,Idro,2021,F,18
017082,Idro,2021,M,17
017082,Idro,2022,F,23
017082,Idro,2022,M,15
017082,Idro,2023,F,27
017082,Idro,2023,M,17
017082,Idro,2024,F,36
017082,Idro,2024,M,19
017083,Incudine,2010,F,10
017083,Incudine,2011,F,9
017083,Incudine,2012,F,7
017083,Incudine,2013,F,7
017083,Incudine,2013,M,2
017083,Incudine,2014,F,7
017083,Incudine,2014,M,1
017083,Incudine,2015,F,3
017083,Incudine,2015,M,1
017083,Incudine,2016,F,2
017083,Incudine,2017,F,2
017083,Incudine,2017,M,1
017083,Incudine,2018,F,2
017083,Incudine,2018,M,1
017083,Incudine,2019,F,3
017083,Incudine,2019,M,1
017083,Incudine,2020,F,4
017083,Incudine,2020,M,2
017083,Incudine,2021,F,4
017083,Incudine,2021,M,3
017083,Incudine,2022,F,5
017083,Incudine,2022,M,4
017083,Incudine,2023,F,4
017083,Incudine,2023,M,3
017083,Incudine,2024,F,4
017083,Incudine,2024,M,4
017084,Irma,2010,F,4
017084,Irma,2011,F,4
017084,Irma,2012,F,4
017084,Irma,2013,F,3
017084,Irma,2014,F,1
017084,Irma,2015,F,1
017084,Irma,2016,F,1
017084,Irma,2021,F,1
017084,Irma,2022,F,2
017084,Irma,2022,M,1
017084,Irma,2023,F,2
017084,Irma,2023,M,1
017084,Irma,2024,F,3
017084,Irma,2024,M,1
017085,Iseo,2010,F,117
017085,Iseo,2010,M,95
017085,Iseo,2011,F,103
017085,Iseo,2011,M,80
017085,Iseo,2012,F,102
017085,Iseo,2012,M,81
017085,Iseo,2013,F,100
017085,Iseo,2013,M,87
017085,Iseo,2014,F,104
017085,Iseo,2014,M,89
017085,Iseo,2015,F,113
017085,Iseo,2015,M,98
017085,Iseo,2016,F,103
017085,Iseo,2016,M,107
017085,Iseo,2017,F,105
017085,Iseo,2017,M,108
017085,Iseo,2018,F,109
017085,Iseo,2018,M,110
017085,Iseo,2019,F,114
017085,Iseo,2019,M,100
017085,Iseo,2020,F,126
017085,Iseo,2020,M,89
017085,Iseo,2021,F,136
017085,Iseo,2021,M,85
017085,Iseo,2022,F,151
017085,Iseo,2022,M,89
017085,Iseo,2023,F,155
017085,Iseo,2023,M,100
017085,Iseo,2024,F,158
017085,Iseo,2024,M,108
017086,Isorella,2010,F,28
017086,Isorella,2010,M,34
017086,Isorella,2011,F,30
017086,Isorella,2011,M,32
017086,Isorella,2012,F,28
017086,Isorella,2012,M,31
017086,Isorella,2013,F,26
017086,Isorella,2013,M,27
017086,Isorella,2014,F,26
017086,Isorella,2014,M,30
017086,Isorella,2015,F,32
017086,Isorella,2015,M,30
017086,Isorella,2016,F,34
017086,Isorella,2016,M,30
017086,Isorella,2017,F,36
017086,Isorella,2017,M,34
017086,Isorella,2018,F,30
017086,Isorella,2018,M,34
017086,Isorella,2019,F,35
017086,Isorella,2019,M,40
017086,Isorella,2020,F,41
017086,Isorella,2020,M,40
017086,Isorella,2021,F,49
017086,Isorella,2021,M,39
017086,Isorella,2022,F,48
017086,Isorella,2022,M,39
017086,Isorella,2023,F,45
017086,Isorella,2023,M,41
017086,Isorella,2024,F,41
017086,Isorella,2024,M,48
