codice_istat,comune,anno,classe_addetti,indicatore,valore
017052,Chiari,2022,50-249,addetti,596.8
017052,Chiari,2022,totale,addetti,5622.0
017052,Chiari,2023,0-9,addetti,2841.5
017052,Chiari,2023,10-49,addetti,1852.3
017052,Chiari,2023,250+,addetti,399.3
017052,Chiari,2023,50-249,addetti,500.2
017052,Chiari,2023,totale,addetti,5593.4
017052,Chiari,2018,0-9,unita_locali,1431
017052,Chiari,2018,10-49,unita_locali,80
017052,Chiari,2018,250+,unita_locali,1
017052,Chiari,2018,50-249,unita_locali,5
017052,Chiari,2018,totale,unita_locali,1517
017052,Chiari,2019,0-9,unita_locali,1375
017052,Chiari,2019,10-49,unita_locali,81
017052,Chiari,2019,250+,unita_locali,1
017052,Chiari,2019,50-249,unita_locali,3
017052,Chiari,2019,totale,unita_locali,1460
017052,Chiari,2020,0-9,unita_locali,1450
017052,Chiari,2020,10-49,unita_locali,98
017052,Chiari,2020,250+,unita_locali,1
017052,Chiari,2020,50-249,unita_locali,5
017052,Chiari,2020,totale,unita_locali,1554
017052,Chiari,2021,0-9,unita_locali,1512
017052,Chiari,2021,10-49,unita_locali,104
017052,Chiari,2021,250+,unita_locali,1
017052,Chiari,2021,50-249,unita_locali,6
017052,Chiari,2021,totale,unita_locali,1623
017052,Chiari,2022,0-9,unita_locali,1574
017052,Chiari,2022,10-49,unita_locali,96
017052,Chiari,2022,250+,unita_locali,1
017052,Chiari,2022,50-249,unita_locali,7
017052,Chiari,2022,totale,unita_locali,1678
017052,Chiari,2023,0-9,unita_locali,1596
017052,Chiari,2023,10-49,unita_locali,97
017052,Chiari,2023,250+,unita_locali,1
017052,Chiari,2023,50-249,unita_locali,6
017052,Chiari,2023,totale,unita_locali,1700
017053,Cigole,2018,0-9,addetti,199.1
017053,Cigole,2018,10-49,addetti,110.2
017053,Cigole,2018,50-249,addetti,263.7
017053,Cigole,2018,totale,addetti,573.1
017053,Cigole,2019,0-9,addetti,198.2
017053,Cigole,2019,10-49,addetti,128.9
017053,Cigole,2019,50-249,addetti,264.0
017053,Cigole,2019,totale,addetti,591.2
017053,Cigole,2020,0-9,addetti,206.0
017053,Cigole,2020,10-49,addetti,132.9
017053,Cigole,2020,50-249,addetti,252.5
017053,Cigole,2020,totale,addetti,591.4
017053,Cigole,2021,0-9,addetti,201.9
017053,Cigole,2021,10-49,addetti,169.0
017053,Cigole,2021,50-249,addetti,258.0
017053,Cigole,2021,totale,addetti,628.9
017053,Cigole,2022,0-9,addetti,177.9
017053,Cigole,2022,10-49,addetti,213.9
017053,Cigole,2022,50-249,addetti,284.2
017053,Cigole,2022,totale,addetti,676.0
017053,Cigole,2023,0-9,addetti,181.4
017053,Cigole,2023,10-49,addetti,214.4
017053,Cigole,2023,50-249,addetti,308.1
017053,Cigole,2023,totale,addetti,704.0
017053,Cigole,2018,0-9,unita_locali,87
017053,Cigole,2018,10-49,unita_locali,6
017053,Cigole,2018,50-249,unita_locali,3
017053,Cigole,2018,totale,unita_locali,96
017053,Cigole,2019,0-9,unita_locali,89
017053,Cigole,2019,10-49,unita_locali,7
017053,Cigole,2019,50-249,unita_locali,3
017053,Cigole,2019,totale,unita_locali,99
017053,Cigole,2020,0-9,unita_locali,98
017053,Cigole,2020,10-49,unita_locali,8
017053,Cigole,2020,50-249,unita_locali,3
017053,Cigole,2020,totale,unita_locali,109
017053,Cigole,2021,0-9,unita_locali,100
017053,Cigole,2021,10-49,unita_locali,10
017053,Cigole,2021,50-249,unita_locali,3
017053,Cigole,2021,totale,unita_locali,113
017053,Cigole,2022,0-9,unita_locali,101
017053,Cigole,2022,10-49,unita_locali,12
017053,Cigole,2022,50-249,unita_locali,3
017053,Cigole,2022,totale,unita_locali,116
017053,Cigole,2023,0-9,unita_locali,100
017053,Cigole,2023,10-49,unita_locali,11
017053,Cigole,2023,50-249,unita_locali,3
017053,Cigole,2023,totale,unita_locali,114
017054,Cimbergo,2018,0-9,addetti,55.8
017054,Cimbergo,2018,totale,addetti,55.8
017054,Cimbergo,2019,0-9,addetti,52.5
017054,Cimbergo,2019,totale,addetti,52.5
017054,Cimbergo,2020,0-9,addetti,52.1
017054,Cimbergo,2020,totale,addetti,52.1
017054,Cimbergo,2021,0-9,addetti,63.1
017054,Cimbergo,2021,totale,addetti,63.1
017054,Cimbergo,2022,0-9,addetti,58.5
017054,Cimbergo,2022,totale,addetti,58.5
017054,Cimbergo,2023,0-9,addetti,47.7
017054,Cimbergo,2023,10-49,addetti,10.7
017054,Cimbergo,2023,totale,addetti,58.5
017054,Cimbergo,2018,0-9,unita_locali,33
017054,Cimbergo,2018,totale,unita_locali,33
017054,Cimbergo,2019,0-9,unita_locali,30
017054,Cimbergo,2019,totale,unita_locali,30
017054,Cimbergo,2020,0-9,unita_locali,31
017054,Cimbergo,2020,totale,unita_locali,31
017054,Cimbergo,2021,0-9,unita_locali,37
017054,Cimbergo,2021,totale,unita_locali,37
017054,Cimbergo,2022,0-9,unita_locali,35
017054,Cimbergo,2022,totale,unita_locali,35
017054,Cimbergo,2023,0-9,unita_locali,32
017054,Cimbergo,2023,10-49,unita_locali,1
017054,Cimbergo,2023,totale,unita_locali,33
017055,Cividate Camuno,2018,0-9,addetti,486.1
017055,Cividate Camuno,2018,10-49,addetti,440.6
017055,Cividate Camuno,2018,50-249,addetti,565.0
017055,Cividate Camuno,2018,totale,addetti,1491.7
017055,Cividate Camuno,2019,0-9,addetti,456.7
017055,Cividate Camuno,2019,10-49,addetti,545.3
017055,Cividate Camuno,2019,50-249,addetti,484.3
017055,Cividate Camuno,2019,totale,addetti,1486.3
017055,Cividate Camuno,2020,0-9,addetti,452.5
017055,Cividate Camuno,2020,10-49,addetti,464.1
017055,Cividate Camuno,2020,50-249,addetti,516.1
017055,Cividate Camuno,2020,totale,addetti,1432.7
017055,Cividate Camuno,2021,0-9,addetti,478.8
017055,Cividate Camuno,2021,10-49,addetti,561.1
017055,Cividate Camuno,2021,50-249,addetti,409.3
017055,Cividate Camuno,2021,totale,addetti,1449.2
017055,Cividate Camuno,2022,0-9,addetti,486.6
017055,Cividate Camuno,2022,10-49,addetti,610.5
017055,Cividate Camuno,2022,50-249,addetti,418.6
017055,Cividate Camuno,2022,totale,addetti,1515.8
017055,Cividate Camuno,2023,0-9,addetti,487.1
017055,Cividate Camuno,2023,10-49,addetti,594.4
017055,Cividate Camuno,2023,50-249,addetti,430.7
017055,Cividate Camuno,2023,totale,addetti,1512.2
017055,Cividate Camuno,2018,0-9,unita_locali,220
017055,Cividate Camuno,2018,10-49,unita_locali,22
017055,Cividate Camuno,2018,50-249,unita_locali,6
017055,Cividate Camuno,2018,totale,unita_locali,248
017055,Cividate Camuno,2019,0-9,unita_locali,214
017055,Cividate Camuno,2019,10-49,unita_locali,27
017055,Cividate Camuno,2019,50-249,unita_locali,5
017055,Cividate Camuno,2019,totale,unita_locali,246
017055,Cividate Camuno,2020,0-9,unita_locali,230
017055,Cividate Camuno,2020,10-49,unita_locali,25
017055,Cividate Camuno,2020,50-249,unita_locali,6
017055,Cividate Camuno,2020,totale,unita_locali,261
017055,Cividate Camuno,2021,0-9,unita_locali,243
017055,Cividate Camuno,2021,10-49,unita_locali,25
017055,Cividate Camuno,2021,50-249,unita_locali,4
017055,Cividate Camuno,2021,totale,unita_locali,272
017055,Cividate Camuno,2022,0-9,unita_locali,249
017055,Cividate Camuno,2022,10-49,unita_locali,28
017055,Cividate Camuno,2022,50-249,unita_locali,4
017055,Cividate Camuno,2022,totale,unita_locali,281
017055,Cividate Camuno,2023,0-9,unita_locali,256
017055,Cividate Camuno,2023,10-49,unita_locali,27
017055,Cividate Camuno,2023,50-249,unita_locali,4
017055,Cividate Camuno,2023,totale,unita_locali,287
017056,Coccaglio,2018,0-9,addetti,1291.3
017056,Coccaglio,2018,10-49,addetti,981.0
017056,Coccaglio,2018,50-249,addetti,342.7
017056,Coccaglio,2018,totale,addetti,2615.0
017056,Coccaglio,2019,0-9,addetti,1305.6
017056,Coccaglio,2019,10-49,addetti,928.2
017056,Coccaglio,2019,50-249,addetti,390.0
017056,Coccaglio,2019,totale,addetti,2623.8
017056,Coccaglio,2020,0-9,addetti,1292.8
017056,Coccaglio,2020,10-49,addetti,1011.1
017056,Coccaglio,2020,50-249,addetti,338.6
017056,Coccaglio,2020,totale,addetti,2642.6
017056,Coccaglio,2021,0-9,addetti,1333.6
017056,Coccaglio,2021,10-49,addetti,1010.7
017056,Coccaglio,2021,50-249,addetti,410.8
017056,Coccaglio,2021,totale,addetti,2755.2
017056,Coccaglio,2022,0-9,addetti,1353.8
017056,Coccaglio,2022,10-49,addetti,1021.8
017056,Coccaglio,2022,50-249,addetti,433.8
017056,Coccaglio,2022,totale,addetti,2809.4
017056,Coccaglio,2023,0-9,addetti,1328.6
017056,Coccaglio,2023,10-49,addetti,1075.4
017056,Coccaglio,2023,50-249,addetti,446.9
017056,Coccaglio,2023,totale,addetti,2851.0
017056,Coccaglio,2018,0-9,unita_locali,626
017056,Coccaglio,2018,10-49,unita_locali,53
017056,Coccaglio,2018,50-249,unita_locali,3
017056,Coccaglio,2018,totale,unita_locali,682
017056,Coccaglio,2019,0-9,unita_locali,639
017056,Coccaglio,2019,10-49,unita_locali,50
017056,Coccaglio,2019,50-249,unita_locali,4
017056,Coccaglio,2019,totale,unita_locali,693
017056,Coccaglio,2020,0-9,unita_locali,629
017056,Coccaglio,2020,10-49,unita_locali,54
017056,Coccaglio,2020,50-249,unita_locali,3
017056,Coccaglio,2020,totale,unita_locali,686
017056,Coccaglio,2021,0-9,unita_locali,666
017056,Coccaglio,2021,10-49,unita_locali,53
017056,Coccaglio,2021,50-249,unita_locali,4
017056,Coccaglio,2021,totale,unita_locali,723
017056,Coccaglio,2022,0-9,unita_locali,699
017056,Coccaglio,2022,10-49,unita_locali,53
017056,Coccaglio,2022,50-249,unita_locali,4
017056,Coccaglio,2022,totale,unita_locali,756
017056,Coccaglio,2023,0-9,unita_locali,695
017056,Coccaglio,2023,10-49,unita_locali,56
017056,Coccaglio,2023,50-249,unita_locali,4
017056,Coccaglio,2023,totale,unita_locali,755
017057,Collebeato,2018,0-9,addetti,632.5
017057,Collebeato,2018,10-49,addetti,540.2
017057,Collebeato,2018,50-249,addetti,198.5
017057,Collebeato,2018,totale,addetti,1371.2
017057,Collebeato,2019,0-9,addetti,630.0
017057,Collebeato,2019,10-49,addetti,524.5
017057,Collebeato,2019,50-249,addetti,262.9
017057,Collebeato,2019,totale,addetti,1417.4
017057,Collebeato,2020,0-9,addetti,661.3
017057,Collebeato,2020,10-49,addetti,490.5
017057,Collebeato,2020,50-249,addetti,303.2
017057,Collebeato,2020,totale,addetti,1455.1
017057,Collebeato,2021,0-9,addetti,649.8
017057,Collebeato,2021,10-49,addetti,553.2
017057,Collebeato,2021,50-249,addetti,263.9
017057,Collebeato,2021,totale,addetti,1467.0
017057,Collebeato,2022,0-9,addetti,660.9
017057,Collebeato,2022,10-49,addetti,548.2
017057,Collebeato,2022,50-249,addetti,178.6
017057,Collebeato,2022,totale,addetti,1387.7
017057,Collebeato,2023,0-9,addetti,627.8
017057,Collebeato,2023,10-49,addetti,595.5
017057,Collebeato,2023,50-249,addetti,184.0
017057,Collebeato,2023,totale,addetti,1407.2
017057,Collebeato,2018,0-9,unita_locali,364
017057,Collebeato,2018,10-49,unita_locali,27
017057,Collebeato,2018,50-249,unita_locali,3
017057,Collebeato,2018,totale,unita_locali,394
017057,Collebeato,2019,0-9,unita_locali,357
017057,Collebeato,2019,10-49,unita_locali,28
017057,Collebeato,2019,50-249,unita_locali,4
017057,Collebeato,2019,totale,unita_locali,389
017057,Collebeato,2020,0-9,unita_locali,381
017057,Collebeato,2020,10-49,unita_locali,27
017057,Collebeato,2020,50-249,unita_locali,4
017057,Collebeato,2020,totale,unita_locali,412
017057,Collebeato,2021,0-9,unita_locali,383
017057,Collebeato,2021,10-49,unita_locali,29
017057,Collebeato,2021,50-249,unita_locali,3
017057,Collebeato,2021,totale,unita_locali,415
017057,Collebeato,2022,0-9,unita_locali,391
017057,Collebeato,2022,10-49,unita_locali,28
017057,Collebeato,2022,50-249,unita_locali,2
017057,Collebeato,2022,totale,unita_locali,421
017057,Collebeato,2023,0-9,unita_locali,380
017057,Collebeato,2023,10-49,unita_locali,29
017057,Collebeato,2023,50-249,unita_locali,2
017057,Collebeato,2023,totale,unita_locali,411
017058,Collio,2018,0-9,addetti,246.8
017058,Collio,2018,10-49,addetti,108.8
017058,Collio,2018,totale,addetti,355.6
017058,Collio,2019,0-9,addetti,246.4
017058,Collio,2019,10-49,addetti,113.4
017058,Collio,2019,totale,addetti,359.8
017058,Collio,2020,0-9,addetti,247.7
017058,Collio,2020,10-49,addetti,121.4
017058,Collio,2020,totale,addetti,369.1
017058,Collio,2021,0-9,addetti,231.2
017058,Collio,2021,10-49,addetti,142.9
017058,Collio,2021,totale,addetti,374.2
017058,Collio,2022,0-9,addetti,240.3
017058,Collio,2022,10-49,addetti,148.5
017058,Collio,2022,totale,addetti,388.8
017058,Collio,2023,0-9,addetti,252.2
017058,Collio,2023,10-49,addetti,149.9
017058,Collio,2023,totale,addetti,402.1
017058,Collio,2018,0-9,unita_locali,145
017058,Collio,2018,10-49,unita_locali,4
017058,Collio,2018,totale,unita_locali,149
017058,Collio,2019,0-9,unita_locali,132
017058,Collio,2019,10-49,unita_locali,5
017058,Collio,2019,totale,unita_locali,137
017058,Collio,2020,0-9,unita_locali,140
017058,Collio,2020,10-49,unita_locali,6
017058,Collio,2020,totale,unita_locali,146
017058,Collio,2021,0-9,unita_locali,135
017058,Collio,2021,10-49,unita_locali,7
017058,Collio,2021,totale,unita_locali,142
017058,Collio,2022,0-9,unita_locali,140
017058,Collio,2022,10-49,unita_locali,7
017058,Collio,2022,totale,unita_locali,147
017058,Collio,2023,0-9,unita_locali,145
017058,Collio,2023,10-49,unita_locali,7
017058,Collio,2023,totale,unita_locali,152
017059,Cologne,2018,0-9,addetti,1032.7
017059,Cologne,2018,10-49,addetti,845.0
017059,Cologne,2018,250+,addetti,275.6
017059,Cologne,2018,50-249,addetti,616.6
017059,Cologne,2018,totale,addetti,2769.9
017059,Cologne,2019,0-9,addetti,995.7
017059,Cologne,2019,10-49,addetti,878.4
017059,Cologne,2019,250+,addetti,261.2
017059,Cologne,2019,50-249,addetti,567.9
017059,Cologne,2019,totale,addetti,2703.3
017059,Cologne,2020,0-9,addetti,1015.8
017059,Cologne,2020,10-49,addetti,810.8
017059,Cologne,2020,250+,addetti,249.6
017059,Cologne,2020,50-249,addetti,608.7
017059,Cologne,2020,totale,addetti,2684.9
017059,Cologne,2021,0-9,addetti,1012.6
017059,Cologne,2021,10-49,addetti,932.3
017059,Cologne,2021,250+,addetti,262.3
017059,Cologne,2021,50-249,addetti,614.7
017059,Cologne,2021,totale,addetti,2821.9
017059,Cologne,2022,0-9,addetti,1060.3
017059,Cologne,2022,10-49,addetti,843.6
017059,Cologne,2022,250+,addetti,257.5
017059,Cologne,2022,50-249,addetti,755.1
017059,Cologne,2022,totale,addetti,2916.5
017059,Cologne,2023,0-9,addetti,1066.5
017059,Cologne,2023,10-49,addetti,882.9
017059,Cologne,2023,250+,addetti,370.0
017059,Cologne,2023,50-249,addetti,632.3
017059,Cologne,2023,totale,addetti,2951.6
017059,Cologne,2018,0-9,unita_locali,521
017059,Cologne,2018,10-49,unita_locali,48
017059,Cologne,2018,250+,unita_locali,1
017059,Cologne,2018,50-249,unita_locali,6
017059,Cologne,2018,totale,unita_locali,576
017059,Cologne,2019,0-9,unita_locali,501
017059,Cologne,2019,10-49,unita_locali,48
017059,Cologne,2019,250+,unita_locali,1
017059,Cologne,2019,50-249,unita_locali,5
017059,Cologne,2019,totale,unita_locali,555
017059,Cologne,2020,0-9,unita_locali,518
017059,Cologne,2020,10-49,unita_locali,45
017059,Cologne,2020,250+,unita_locali,1
017059,Cologne,2020,50-249,unita_locali,6
017059,Cologne,2020,totale,unita_locali,570
017059,Cologne,2021,0-9,unita_locali,515
017059,Cologne,2021,10-49,unita_locali,51
017059,Cologne,2021,250+,unita_locali,1
017059,Cologne,2021,50-249,unita_locali,6
017059,Cologne,2021,totale,unita_locali,573
017059,Cologne,2022,0-9,unita_locali,533
017059,Cologne,2022,10-49,unita_locali,51
017059,Cologne,2022,250+,unita_locali,1
017059,Cologne,2022,50-249,unita_locali,8
017059,Cologne,2022,totale,unita_locali,593
017059,Cologne,2023,0-9,unita_locali,539
017059,Cologne,2023,10-49,unita_locali,51
017059,Cologne,2023,250+,unita_locali,1
017059,Cologne,2023,50-249,unita_locali,7
017059,Cologne,2023,totale,unita_locali,598
017060,Comezzano-Cizzago,2018,0-9,addetti,309.9
017060,Comezzano-Cizzago,2018,10-49,addetti,174.7
017060,Comezzano-Cizzago,2018,totale,addetti,484.6
017060,Comezzano-Cizzago,2019,0-9,addetti,297.4
017060,Comezzano-Cizzago,2019,10-49,addetti,225.2
017060,Comezzano-Cizzago,2019,totale,addetti,522.6
017060,Comezzano-Cizzago,2020,0-9,addetti,297.6
017060,Comezzano-Cizzago,2020,10-49,addetti,197.4
017060,Comezzano-Cizzago,2020,totale,addetti,495.0
017060,Comezzano-Cizzago,2021,0-9,addetti,318.3
017060,Comezzano-Cizzago,2021,10-49,addetti,201.5
017060,Comezzano-Cizzago,2021,totale,addetti,519.8
017060,Comezzano-Cizzago,2022,0-9,addetti,350.3
017060,Comezzano-Cizzago,2022,10-49,addetti,127.0
017060,Comezzano-Cizzago,2022,totale,addetti,477.4
017060,Comezzano-Cizzago,2023,0-9,addetti,356.0
017060,Comezzano-Cizzago,2023,10-49,addetti,183.0
017060,Comezzano-Cizzago,2023,totale,addetti,539.0
017060,Comezzano-Cizzago,2018,0-9,unita_locali,180
017060,Comezzano-Cizzago,2018,10-49,unita_locali,10
017060,Comezzano-Cizzago,2018,totale,unita_locali,190
017060,Comezzano-Cizzago,2019,0-9,unita_locali,177
017060,Comezzano-Cizzago,2019,10-49,unita_locali,11
017060,Comezzano-Cizzago,2019,totale,unita_locali,188
017060,Comezzano-Cizzago,2020,0-9,unita_locali,180
017060,Comezzano-Cizzago,2020,10-49,unita_locali,9
017060,Comezzano-Cizzago,2020,totale,unita_locali,189
017060,Comezzano-Cizzago,2021,0-9,unita_locali,193
017060,Comezzano-Cizzago,2021,10-49,unita_locali,11
017060,Comezzano-Cizzago,2021,totale,unita_locali,204
017060,Comezzano-Cizzago,2022,0-9,unita_locali,216
017060,Comezzano-Cizzago,2022,10-49,unita_locali,6
017060,Comezzano-Cizzago,2022,totale,unita_locali,222
017060,Comezzano-Cizzago,2023,0-9,unita_locali,218
017060,Comezzano-Cizzago,2023,10-49,unita_locali,7
017060,Comezzano-Cizzago,2023,totale,unita_locali,225
017061,Concesio,2018,0-9,addetti,2146.4
017061,Concesio,2018,10-49,addetti,1128.3
017061,Concesio,2018,50-249,addetti,961.2
017061,Concesio,2018,totale,addetti,4235.9
017061,Concesio,2019,0-9,addetti,2136.4
017061,Concesio,2019,10-49,addetti,1185.5
017061,Concesio,2019,50-249,addetti,907.4
017061,Concesio,2019,totale,addetti,4229.2
017061,Concesio,2020,0-9,addetti,2054.2
017061,Concesio,2020,10-49,addetti,1251.3
017061,Concesio,2020,50-249,addetti,910.9
017061,Concesio,2020,totale,addetti,4216.4
017061,Concesio,2021,0-9,addetti,2146.5
017061,Concesio,2021,10-49,addetti,1113.6
017061,Concesio,2021,50-249,addetti,932.7
017061,Concesio,2021,totale,addetti,4192.8
017061,Concesio,2022,0-9,addetti,2251.8
017061,Concesio,2022,10-49,addetti,1253.0
017061,Concesio,2022,250+,addetti,249.9
017061,Concesio,2022,50-249,addetti,720.5
017061,Concesio,2022,totale,addetti,4475.2
017061,Concesio,2023,0-9,addetti,2253.6
017061,Concesio,2023,10-49,addetti,1376.9
017061,Concesio,2023,250+,addetti,261.1
017061,Concesio,2023,50-249,addetti,634.9
017061,Concesio,2023,totale,addetti,4526.4
017061,Concesio,2018,0-9,unita_locali,1167
017061,Concesio,2018,10-49,unita_locali,64
017061,Concesio,2018,50-249,unita_locali,7
017061,Concesio,2018,totale,unita_locali,1238
017061,Concesio,2019,0-9,unita_locali,1186
017061,Concesio,2019,10-49,unita_locali,67
017061,Concesio,2019,50-249,unita_locali,7
017061,Concesio,2019,totale,unita_locali,1260
017061,Concesio,2020,0-9,unita_locali,1184
017061,Concesio,2020,10-49,unita_locali,73
017061,Concesio,2020,50-249,unita_locali,8
017061,Concesio,2020,totale,unita_locali,1265
017061,Concesio,2021,0-9,unita_locali,1201
017061,Concesio,2021,10-49,unita_locali,67
017061,Concesio,2021,50-249,unita_locali,8
017061,Concesio,2021,totale,unita_locali,1276
017061,Concesio,2022,0-9,unita_locali,1255
017061,Concesio,2022,10-49,unita_locali,73
017061,Concesio,2022,250+,unita_locali,1
017061,Concesio,2022,50-249,unita_locali,7
017061,Concesio,2022,totale,unita_locali,1336
017061,Concesio,2023,0-9,unita_locali,1271
017061,Concesio,2023,10-49,unita_locali,78
017061,Concesio,2023,250+,unita_locali,1
017061,Concesio,2023,50-249,unita_locali,6
017061,Concesio,2023,totale,unita_locali,1356
017062,Corte Franca,2018,0-9,addetti,1212.0
017062,Corte Franca,2018,10-49,addetti,1218.9
017062,Corte Franca,2018,50-249,addetti,433.2
017062,Corte Franca,2018,totale,addetti,2864.1
017062,Corte Franca,2019,0-9,addetti,1135.0
017062,Corte Franca,2019,10-49,addetti,1077.5
017062,Corte Franca,2019,50-249,addetti,600.4
017062,Corte Franca,2019,totale,addetti,2812.9
017062,Corte Franca,2020,0-9,addetti,1197.4
017062,Corte Franca,2020,10-49,addetti,977.7
017062,Corte Franca,2020,50-249,addetti,550.0
017062,Corte Franca,2020,totale,addetti,2725.1
017062,Corte Franca,2021,0-9,addetti,1204.4
017062,Corte Franca,2021,10-49,addetti,1029.8
017062,Corte Franca,2021,50-249,addetti,488.7
017062,Corte Franca,2021,totale,addetti,2722.9
017062,Corte Franca,2022,0-9,addetti,1212.8
017062,Corte Franca,2022,10-49,addetti,1133.2
017062,Corte Franca,2022,50-249,addetti,527.0
017062,Corte Franca,2022,totale,addetti,2873.0
017062,Corte Franca,2023,0-9,addetti,1176.7
017062,Corte Franca,2023,10-49,addetti,1189.0
