anno,anno_tipo,ateneo_codice,ateneo,sesso,indicatore,valore
2024,accademico,8701,Catania,F,immatricolati,4774
2024,accademico,8701,Catania,M,immatricolati,3463
2025,accademico,8701,Catania,F,immatricolati,4072
2025,accademico,8701,Catania,M,immatricolati,3426
2000,accademico,8701,Catania,F,iscritti,29936
2000,accademico,8701,Catania,M,iscritti,21536
2001,accademico,8701,Catania,F,iscritti,32428
2001,accademico,8701,Catania,M,iscritti,22605
2002,accademico,8701,Catania,F,iscritti,34107
2002,accademico,8701,Catania,M,iscritti,23600
2003,accademico,8701,Catania,F,iscritti,36195
2003,accademico,8701,Catania,M,iscritti,24916
2004,accademico,8701,Catania,F,iscritti,37594
2004,accademico,8701,Catania,M,iscritti,25310
2005,accademico,8701,Catania,F,iscritti,37667
2005,accademico,8701,Catania,M,iscritti,24826
2006,accademico,8701,Catania,F,iscritti,37860
2006,accademico,8701,Catania,M,iscritti,24668
2007,accademico,8701,Catania,F,iscritti,37708
2007,accademico,8701,Catania,M,iscritti,24185
2008,accademico,8701,Catania,F,iscritti,35721
2008,accademico,8701,Catania,M,iscritti,22356
2009,accademico,8701,Catania,F,iscritti,35812
2009,accademico,8701,Catania,M,iscritti,22443
2010,accademico,8701,Catania,F,iscritti,38585
2010,accademico,8701,Catania,M,iscritti,24064
2011,accademico,8701,Catania,F,iscritti,35743
2011,accademico,8701,Catania,M,iscritti,22174
2012,accademico,8701,Catania,F,iscritti,34534
2012,accademico,8701,Catania,M,iscritti,21395
2013,accademico,8701,Catania,F,iscritti,32044
2013,accademico,8701,Catania,M,iscritti,20346
2014,accademico,8701,Catania,F,iscritti,29572
2014,accademico,8701,Catania,M,iscritti,19199
2015,accademico,8701,Catania,F,iscritti,28099
2015,accademico,8701,Catania,M,iscritti,18847
2016,accademico,8701,Catania,F,iscritti,26531
2016,accademico,8701,Catania,M,iscritti,18424
2017,accademico,8701,Catania,F,iscritti,25343
2017,accademico,8701,Catania,M,iscritti,18125
2018,accademico,8701,Catania,F,iscritti,22658
2018,accademico,8701,Catania,M,iscritti,16880
2019,accademico,8701,Catania,F,iscritti,23120
2019,accademico,8701,Catania,M,iscritti,17035
2020,accademico,8701,Catania,F,iscritti,23290
2020,accademico,8701,Catania,M,iscritti,16703
2021,accademico,8701,Catania,F,iscritti,22820
2021,accademico,8701,Catania,M,iscritti,16433
2022,accademico,8701,Catania,F,iscritti,22016
2022,accademico,8701,Catania,M,iscritti,15969
2023,accademico,8701,Catania,F,iscritti,22420
2023,accademico,8701,Catania,M,iscritti,16465
2024,accademico,8701,Catania,F,iscritti,23394
2024,accademico,8701,Catania,M,iscritti,16893
2001,solare,8701,Catania,F,laureati,2183
2001,solare,8701,Catania,M,laureati,1663
2002,solare,8701,Catania,F,laureati,2615
2002,solare,8701,Catania,M,laureati,1759
2003,solare,8701,Catania,F,laureati,2769
2003,solare,8701,Catania,M,laureati,1828
2004,solare,8701,Catania,F,laureati,3154
2004,solare,8701,Catania,M,laureati,2310
2005,solare,8701,Catania,F,laureati,3716
2005,solare,8701,Catania,M,laureati,2689
2006,solare,8701,Catania,F,laureati,4262
2006,solare,8701,Catania,M,laureati,2894
2007,solare,8701,Catania,F,laureati,4172
2007,solare,8701,Catania,M,laureati,2901
2008,solare,8701,Catania,F,laureati,4486
2008,solare,8701,Catania,M,laureati,2845
2009,solare,8701,Catania,F,laureati,5026
2009,solare,8701,Catania,M,laureati,3208
2010,solare,8701,Catania,F,laureati,4364
2010,solare,8701,Catania,M,laureati,2709
2011,solare,8701,Catania,F,laureati,4458
2011,solare,8701,Catania,M,laureati,2736
2012,solare,8701,Catania,F,laureati,4808
2012,solare,8701,Catania,M,laureati,2910
2013,solare,8701,Catania,F,laureati,4490
2013,solare,8701,Catania,M,laureati,2612
2014,solare,8701,Catania,F,laureati,4364
2014,solare,8701,Catania,M,laureati,2622
2015,solare,8701,Catania,F,laureati,4221
2015,solare,8701,Catania,M,laureati,2485
2016,solare,8701,Catania,F,laureati,3983
2016,solare,8701,Catania,M,laureati,2462
2017,solare,8701,Catania,F,laureati,3908
2017,solare,8701,Catania,M,laureati,2529
2018,solare,8701,Catania,F,laureati,3745
2018,solare,8701,Catania,M,laureati,2518
2019,solare,8701,Catania,F,laureati,3851
2019,solare,8701,Catania,M,laureati,2450
2020,solare,8701,Catania,F,laureati,3849
2020,solare,8701,Catania,M,laureati,2596
2021,solare,8701,Catania,F,laureati,3760
2021,solare,8701,Catania,M,laureati,2464
2022,solare,8701,Catania,F,laureati,3480
2022,solare,8701,Catania,M,laureati,2284
2023,solare,8701,Catania,F,laureati,3454
2023,solare,8701,Catania,M,laureati,2246
2024,solare,8701,Catania,F,laureati,3673
2024,solare,8701,Catania,M,laureati,2417
2025,solare,8701,Catania,F,laureati,3875
2025,solare,8701,Catania,M,laureati,2508
1998,accademico,9001,Sassari,F,immatricolati,1720
1998,accademico,9001,Sassari,M,immatricolati,969
1999,accademico,9001,Sassari,F,immatricolati,1469
1999,accademico,9001,Sassari,M,immatricolati,770
2000,accademico,9001,Sassari,F,immatricolati,1356
2000,accademico,9001,Sassari,M,immatricolati,794
2001,accademico,9001,Sassari,F,immatricolati,1751
2001,accademico,9001,Sassari,M,immatricolati,994
2002,accademico,9001,Sassari,F,immatricolati,1820
2002,accademico,9001,Sassari,M,immatricolati,1128
2003,accademico,9001,Sassari,F,immatricolati,1585
2003,accademico,9001,Sassari,M,immatricolati,997
2004,accademico,9001,Sassari,F,immatricolati,1588
2004,accademico,9001,Sassari,M,immatricolati,985
2005,accademico,9001,Sassari,F,immatricolati,1555
2005,accademico,9001,Sassari,M,immatricolati,908
2006,accademico,9001,Sassari,F,immatricolati,1386
2006,accademico,9001,Sassari,M,immatricolati,767
2007,accademico,9001,Sassari,F,immatricolati,1339
2007,accademico,9001,Sassari,M,immatricolati,716
2008,accademico,9001,Sassari,F,immatricolati,1332
2008,accademico,9001,Sassari,M,immatricolati,660
2009,accademico,9001,Sassari,F,immatricolati,1279
2009,accademico,9001,Sassari,M,immatricolati,727
2010,accademico,9001,Sassari,F,immatricolati,1276
2010,accademico,9001,Sassari,M,immatricolati,722
2011,accademico,9001,Sassari,F,immatricolati,1238
2011,accademico,9001,Sassari,M,immatricolati,689
2012,accademico,9001,Sassari,F,immatricolati,1259
2012,accademico,9001,Sassari,M,immatricolati,721
2013,accademico,9001,Sassari,F,immatricolati,1021
2013,accademico,9001,Sassari,M,immatricolati,648
2014,accademico,9001,Sassari,F,immatricolati,1122
2014,accademico,9001,Sassari,M,immatricolati,682
2015,accademico,9001,Sassari,F,immatricolati,1062
2015,accademico,9001,Sassari,M,immatricolati,675
2016,accademico,9001,Sassari,F,immatricolati,1269
2016,accademico,9001,Sassari,M,immatricolati,806
2017,accademico,9001,Sassari,F,immatricolati,1354
2017,accademico,9001,Sassari,M,immatricolati,841
2018,accademico,9001,Sassari,F,immatricolati,1292
2018,accademico,9001,Sassari,M,immatricolati,869
2019,accademico,9001,Sassari,F,immatricolati,1344
2019,accademico,9001,Sassari,M,immatricolati,923
2020,accademico,9001,Sassari,F,immatricolati,1423
2020,accademico,9001,Sassari,M,immatricolati,946
2021,accademico,9001,Sassari,F,immatricolati,1183
2021,accademico,9001,Sassari,M,immatricolati,782
2022,accademico,9001,Sassari,F,immatricolati,1168
2022,accademico,9001,Sassari,M,immatricolati,800
2023,accademico,9001,Sassari,F,immatricolati,1128
2023,accademico,9001,Sassari,M,immatricolati,804
2024,accademico,9001,Sassari,F,immatricolati,1226
2024,accademico,9001,Sassari,M,immatricolati,790
2025,accademico,9001,Sassari,F,immatricolati,1230
2025,accademico,9001,Sassari,M,immatricolati,780
2000,accademico,9001,Sassari,F,iscritti,10197
2000,accademico,9001,Sassari,M,iscritti,5493
2001,accademico,9001,Sassari,F,iscritti,10501
2001,accademico,9001,Sassari,M,iscritti,5769
2002,accademico,9001,Sassari,F,iscritti,10137
2002,accademico,9001,Sassari,M,iscritti,5491
2003,accademico,9001,Sassari,F,iscritti,9938
2003,accademico,9001,Sassari,M,iscritti,5448
2004,accademico,9001,Sassari,F,iscritti,9986
2004,accademico,9001,Sassari,M,iscritti,5504
2005,accademico,9001,Sassari,F,iscritti,10088
2005,accademico,9001,Sassari,M,iscritti,5809
2006,accademico,9001,Sassari,F,iscritti,10006
2006,accademico,9001,Sassari,M,iscritti,5435
2007,accademico,9001,Sassari,F,iscritti,9501
2007,accademico,9001,Sassari,M,iscritti,5185
2008,accademico,9001,Sassari,F,iscritti,9567
2008,accademico,9001,Sassari,M,iscritti,5094
2009,accademico,9001,Sassari,F,iscritti,9260
2009,accademico,9001,Sassari,M,iscritti,4803
2010,accademico,9001,Sassari,F,iscritti,10813
2010,accademico,9001,Sassari,M,iscritti,5657
2011,accademico,9001,Sassari,F,iscritti,10209
2011,accademico,9001,Sassari,M,iscritti,5395
2012,accademico,9001,Sassari,F,iscritti,9628
2012,accademico,9001,Sassari,M,iscritti,5157
2013,accademico,9001,Sassari,F,iscritti,9026
2013,accademico,9001,Sassari,M,iscritti,4948
2014,accademico,9001,Sassari,F,iscritti,8641
2014,accademico,9001,Sassari,M,iscritti,4750
2015,accademico,9001,Sassari,F,iscritti,8203
2015,accademico,9001,Sassari,M,iscritti,4700
2016,accademico,9001,Sassari,F,iscritti,8428
2016,accademico,9001,Sassari,M,iscritti,4824
2017,accademico,9001,Sassari,F,iscritti,8560
2017,accademico,9001,Sassari,M,iscritti,4883
2018,accademico,9001,Sassari,F,iscritti,8550
2018,accademico,9001,Sassari,M,iscritti,4962
2019,accademico,9001,Sassari,F,iscritti,8552
2019,accademico,9001,Sassari,M,iscritti,4986
2020,accademico,9001,Sassari,F,iscritti,8610
2020,accademico,9001,Sassari,M,iscritti,5057
2021,accademico,9001,Sassari,F,iscritti,8095
2021,accademico,9001,Sassari,M,iscritti,4789
2022,accademico,9001,Sassari,F,iscritti,7768
2022,accademico,9001,Sassari,M,iscritti,4609
2023,accademico,9001,Sassari,F,iscritti,7658
2023,accademico,9001,Sassari,M,iscritti,4550
2024,accademico,9001,Sassari,F,iscritti,7625
2024,accademico,9001,Sassari,M,iscritti,4548
2001,solare,9001,Sassari,F,laureati,922
2001,solare,9001,Sassari,M,laureati,508
2002,solare,9001,Sassari,F,laureati,903
2002,solare,9001,Sassari,M,laureati,520
2003,solare,9001,Sassari,F,laureati,1079
2003,solare,9001,Sassari,M,laureati,560
2004,solare,9001,Sassari,F,laureati,1160
2004,solare,9001,Sassari,M,laureati,602
2005,solare,9001,Sassari,F,laureati,1246
2005,solare,9001,Sassari,M,laureati,636
2006,solare,9001,Sassari,F,laureati,1252
2006,solare,9001,Sassari,M,laureati,678
2007,solare,9001,Sassari,F,laureati,1205
2007,solare,9001,Sassari,M,laureati,664
2008,solare,9001,Sassari,F,laureati,1156
2008,solare,9001,Sassari,M,laureati,612
2009,solare,9001,Sassari,F,laureati,1161
2009,solare,9001,Sassari,M,laureati,645
2010,solare,9001,Sassari,F,laureati,1150
2010,solare,9001,Sassari,M,laureati,612
2011,solare,9001,Sassari,F,laureati,1692
2011,solare,9001,Sassari,M,laureati,732
2012,solare,9001,Sassari,F,laureati,1498
2012,solare,9001,Sassari,M,laureati,713
2013,solare,9001,Sassari,F,laureati,1402
2013,solare,9001,Sassari,M,laureati,685
2014,solare,9001,Sassari,F,laureati,1422
2014,solare,9001,Sassari,M,laureati,656
2015,solare,9001,Sassari,F,laureati,1374
2015,solare,9001,Sassari,M,laureati,716
2016,solare,9001,Sassari,F,laureati,1294
2016,solare,9001,Sassari,M,laureati,673
2017,solare,9001,Sassari,F,laureati,1328
2017,solare,9001,Sassari,M,laureati,725
2018,solare,9001,Sassari,F,laureati,1405
2018,solare,9001,Sassari,M,laureati,752
2019,solare,9001,Sassari,F,laureati,1449
2019,solare,9001,Sassari,M,laureati,763
2020,solare,9001,Sassari,F,laureati,1557
2020,solare,9001,Sassari,M,laureati,792
2021,solare,9001,Sassari,F,laureati,1586
2021,solare,9001,Sassari,M,laureati,765
2022,solare,9001,Sassari,F,laureati,1311
2022,solare,9001,Sassari,M,laureati,679
2023,solare,9001,Sassari,F,laureati,1289
2023,solare,9001,Sassari,M,laureati,669
2024,solare,9001,Sassari,F,laureati,1202
2024,solare,9001,Sassari,M,laureati,624
2025,solare,9001,Sassari,F,laureati,1264
2025,solare,9001,Sassari,M,laureati,678
1998,accademico,9201,Cagliari,F,immatricolati,3515
1998,accademico,9201,Cagliari,M,immatricolati,2206
1999,accademico,9201,Cagliari,F,immatricolati,2994
1999,accademico,9201,Cagliari,M,immatricolati,1915
2000,accademico,9201,Cagliari,F,immatricolati,3349
2000,accademico,9201,Cagliari,M,immatricolati,2071
2001,accademico,9201,Cagliari,F,immatricolati,3621
2001,accademico,9201,Cagliari,M,immatricolati,2229
2002,accademico,9201,Cagliari,F,immatricolati,3333
2002,accademico,9201,Cagliari,M,immatricolati,2059
2003,accademico,9201,Cagliari,F,immatricolati,2837
2003,accademico,9201,Cagliari,M,immatricolati,1913
2004,accademico,9201,Cagliari,F,immatricolati,2772
2004,accademico,9201,Cagliari,M,immatricolati,1721
2005,accademico,9201,Cagliari,F,immatricolati,2731
2005,accademico,9201,Cagliari,M,immatricolati,1731
2006,accademico,9201,Cagliari,F,immatricolati,2729
2006,accademico,9201,Cagliari,M,immatricolati,1676
2007,accademico,9201,Cagliari,F,immatricolati,2585
2007,accademico,9201,Cagliari,M,immatricolati,1716
2008,accademico,9201,Cagliari,F,immatricolati,2264
2008,accademico,9201,Cagliari,M,immatricolati,1583
2009,accademico,9201,Cagliari,F,immatricolati,2543
2009,accademico,9201,Cagliari,M,immatricolati,1831
2010,accademico,9201,Cagliari,F,immatricolati,2366
2010,accademico,9201,Cagliari,M,immatricolati,1690
2011,accademico,9201,Cagliari,F,immatricolati,2307
2011,accademico,9201,Cagliari,M,immatricolati,1561
2012,accademico,9201,Cagliari,F,immatricolati,2120
2012,accademico,9201,Cagliari,M,immatricolati,1643
2013,accademico,9201,Cagliari,F,immatricolati,2140
2013,accademico,9201,Cagliari,M,immatricolati,1587
2014,accademico,9201,Cagliari,F,immatricolati,2046
2014,accademico,9201,Cagliari,M,immatricolati,1594
2015,accademico,9201,Cagliari,F,immatricolati,2207
2015,accademico,9201,Cagliari,M,immatricolati,1758
2016,accademico,9201,Cagliari,F,immatricolati,2098
2016,accademico,9201,Cagliari,M,immatricolati,1644
2017,accademico,9201,Cagliari,F,immatricolati,1941
2017,accademico,9201,Cagliari,M,immatricolati,1646
2018,accademico,9201,Cagliari,F,immatricolati,2128
2018,accademico,9201,Cagliari,M,immatricolati,1777
2019,accademico,9201,Cagliari,F,immatricolati,2404
2019,accademico,9201,Cagliari,M,immatricolati,1824
2020,accademico,9201,Cagliari,F,immatricolati,2511
2020,accademico,9201,Cagliari,M,immatricolati,1856
2021,accademico,9201,Cagliari,F,immatricolati,2322
2021,accademico,9201,Cagliari,M,immatricolati,1745
2022,accademico,9201,Cagliari,F,immatricolati,2288
2022,accademico,9201,Cagliari,M,immatricolati,1791
2023,accademico,9201,Cagliari,F,immatricolati,2343
2023,accademico,9201,Cagliari,M,immatricolati,1847
2024,accademico,9201,Cagliari,F,immatricolati,2583
2024,accademico,9201,Cagliari,M,immatricolati,1794
2025,accademico,9201,Cagliari,F,immatricolati,2587
2025,accademico,9201,Cagliari,M,immatricolati,1863
2000,accademico,9201,Cagliari,F,iscritti,22842
2000,accademico,9201,Cagliari,M,iscritti,14468
2001,accademico,9201,Cagliari,F,iscritti,21540
2001,accademico,9201,Cagliari,M,iscritti,13216
2002,accademico,9201,Cagliari,F,iscritti,20981
2002,accademico,9201,Cagliari,M,iscritti,12640
2003,accademico,9201,Cagliari,F,iscritti,19506
2003,accademico,9201,Cagliari,M,iscritti,11822
2004,accademico,9201,Cagliari,F,iscritti,20097
2004,accademico,9201,Cagliari,M,iscritti,12042
2005,accademico,9201,Cagliari,F,iscritti,21324
2005,accademico,9201,Cagliari,M,iscritti,12847
2006,accademico,9201,Cagliari,F,iscritti,21253
2006,accademico,9201,Cagliari,M,iscritti,12741
2007,accademico,9201,Cagliari,F,iscritti,21408
2007,accademico,9201,Cagliari,M,iscritti,12885
2008,accademico,9201,Cagliari,F,iscritti,20410
2008,accademico,9201,Cagliari,M,iscritti,12257
2009,accademico,9201,Cagliari,F,iscritti,19772
2009,accademico,9201,Cagliari,M,iscritti,11933
2010,accademico,9201,Cagliari,F,iscritti,22028
2010,accademico,9201,Cagliari,M,iscritti,13599
2011,accademico,9201,Cagliari,F,iscritti,20151
2011,accademico,9201,Cagliari,M,iscritti,12612
2012,accademico,9201,Cagliari,F,iscritti,18492
2012,accademico,9201,Cagliari,M,iscritti,11872
2013,accademico,9201,Cagliari,F,iscritti,17547
2013,accademico,9201,Cagliari,M,iscritti,11443
2014,accademico,9201,Cagliari,F,iscritti,16639
2014,accademico,9201,Cagliari,M,iscritti,11032
2015,accademico,9201,Cagliari,F,iscritti,16158
2015,accademico,9201,Cagliari,M,iscritti,10952
2016,accademico,9201,Cagliari,F,iscritti,15881
2016,accademico,9201,Cagliari,M,iscritti,10857
2017,accademico,9201,Cagliari,F,iscritti,15211
2017,accademico,9201,Cagliari,M,iscritti,10583
2018,accademico,9201,Cagliari,F,iscritti,14964
2018,accademico,9201,Cagliari,M,iscritti,10452
2019,accademico,9201,Cagliari,F,iscritti,15055
2019,accademico,9201,Cagliari,M,iscritti,10615
2020,accademico,9201,Cagliari,F,iscritti,14914
2020,accademico,9201,Cagliari,M,iscritti,10226
2021,accademico,9201,Cagliari,F,iscritti,14725
2021,accademico,9201,Cagliari,M,iscritti,9980
2022,accademico,9201,Cagliari,F,iscritti,14415
2022,accademico,9201,Cagliari,M,iscritti,9638
2023,accademico,9201,Cagliari,F,iscritti,14915
2023,accademico,9201,Cagliari,M,iscritti,9930
2024,accademico,9201,Cagliari,F,iscritti,15216
2024,accademico,9201,Cagliari,M,iscritti,9912
2001,solare,9201,Cagliari,F,laureati,2023
2001,solare,9201,Cagliari,M,laureati,1263
2002,solare,9201,Cagliari,F,laureati,2181
2002,solare,9201,Cagliari,M,laureati,1462
2003,solare,9201,Cagliari,F,laureati,2537
2003,solare,9201,Cagliari,M,laureati,1662
2004,solare,9201,Cagliari,F,laureati,3020
2004,solare,9201,Cagliari,M,laureati,1774
2005,solare,9201,Cagliari,F,laureati,2824
2005,solare,9201,Cagliari,M,laureati,1601
2006,solare,9201,Cagliari,F,laureati,2781
2006,solare,9201,Cagliari,M,laureati,1567
2007,solare,9201,Cagliari,F,laureati,2635
2007,solare,9201,Cagliari,M,laureati,1536
2008,solare,9201,Cagliari,F,laureati,2602
2008,solare,9201,Cagliari,M,laureati,1488
2009,solare,9201,Cagliari,F,laureati,3255
2009,solare,9201,Cagliari,M,laureati,1911
2010,solare,9201,Cagliari,F,laureati,2650
2010,solare,9201,Cagliari,M,laureati,1447
2011,solare,9201,Cagliari,F,laureati,2850
2011,solare,9201,Cagliari,M,laureati,1569
2012,solare,9201,Cagliari,F,laureati,3130
2012,solare,9201,Cagliari,M,laureati,1694
2013,solare,9201,Cagliari,F,laureati,2762
2013,solare,9201,Cagliari,M,laureati,1557
2014,solare,9201,Cagliari,F,laureati,2471
2014,solare,9201,Cagliari,M,laureati,1532
2015,solare,9201,Cagliari,F,laureati,2446
2015,solare,9201,Cagliari,M,laureati,1447
2016,solare,9201,Cagliari,F,laureati,2437
2016,solare,9201,Cagliari,M,laureati,1492
2017,solare,9201,Cagliari,F,laureati,2459
2017,solare,9201,Cagliari,M,laureati,1554
2018,solare,9201,Cagliari,F,laureati,2428
2018,solare,9201,Cagliari,M,laureati,1621
2019,solare,9201,Cagliari,F,laureati,2464
2019,solare,9201,Cagliari,M,laureati,1535
2020,solare,9201,Cagliari,F,laureati,2265
2020,solare,9201,Cagliari,M,laureati,1462
2021,solare,9201,Cagliari,F,laureati,2252
2021,solare,9201,Cagliari,M,laureati,1440
2022,solare,9201,Cagliari,F,laureati,2026
2022,solare,9201,Cagliari,M,laureati,1257
2023,solare,9201,Cagliari,F,laureati,2236
2023,solare,9201,Cagliari,M,laureati,1326
2024,solare,9201,Cagliari,F,laureati,2259
2024,solare,9201,Cagliari,M,laureati,1472
