codice_istat,comune,mese,arrivi,presenze,permanenza_media
017063,Corteno Golgi,2023-04,1223,4239,3.50
017063,Corteno Golgi,2023-05,659,1967,3.00
017063,Corteno Golgi,2023-06,1134,3868,3.40
017063,Corteno Golgi,2023-07,2440,12313,5.00
017063,Corteno Golgi,2023-08,2560,16057,6.30
017063,Corteno Golgi,2023-09,978,2917,3.00
017063,Corteno Golgi,2023-10,536,948,1.80
017063,Corteno Golgi,2023-11,253,481,1.90
017063,Corteno Golgi,2023-12,2650,7019,2.60
017063,Corteno Golgi,2024-01,2303,10501,4.60
017063,Corteno Golgi,2024-02,2329,10826,4.60
017063,Corteno Golgi,2024-03,2212,8085,3.70
017063,Corteno Golgi,2024-04,650,1967,3.00
017063,Corteno Golgi,2024-05,850,1765,2.10
017063,Corteno Golgi,2024-06,1429,3664,2.60
017063,Corteno Golgi,2024-07,2177,12274,5.60
017063,Corteno Golgi,2024-08,2695,16932,6.30
017063,Corteno Golgi,2024-09,986,3163,3.20
017063,Corteno Golgi,2024-10,771,1235,1.60
017063,Corteno Golgi,2024-11,799,1488,1.90
017063,Corteno Golgi,2024-12,2857,8746,3.10
017065,Darfo Boario Terme,2019-01,2226,6977,3.10
017065,Darfo Boario Terme,2019-02,2184,6806,3.10
017065,Darfo Boario Terme,2019-03,2584,8678,3.40
017065,Darfo Boario Terme,2019-04,3540,10689,3.00
017065,Darfo Boario Terme,2019-05,3512,11285,3.20
017065,Darfo Boario Terme,2019-06,4207,12118,2.90
017065,Darfo Boario Terme,2019-07,3549,15801,4.50
017065,Darfo Boario Terme,2019-08,4181,21513,5.10
017065,Darfo Boario Terme,2019-09,3412,14081,4.10
017065,Darfo Boario Terme,2019-10,2582,9365,3.60
017065,Darfo Boario Terme,2019-11,2428,8027,3.30
017065,Darfo Boario Terme,2019-12,2251,8212,3.60
017065,Darfo Boario Terme,2020-01,2285,5816,2.50
017065,Darfo Boario Terme,2020-02,1958,4863,2.50
017065,Darfo Boario Terme,2020-03,168,2601,15.50
017065,Darfo Boario Terme,2020-04,91,2013,22.10
017065,Darfo Boario Terme,2020-05,115,2085,18.10
017065,Darfo Boario Terme,2020-06,546,2616,4.80
017065,Darfo Boario Terme,2020-07,1274,4397,3.50
017065,Darfo Boario Terme,2020-08,2652,9240,3.50
017065,Darfo Boario Terme,2020-09,1519,4998,3.30
017065,Darfo Boario Terme,2020-10,1182,4138,3.50
017065,Darfo Boario Terme,2020-11,231,2472,10.70
017065,Darfo Boario Terme,2020-12,133,2274,17.10
017065,Darfo Boario Terme,2021-01,605,2593,4.30
017065,Darfo Boario Terme,2021-02,1171,3488,3.00
017065,Darfo Boario Terme,2021-03,566,2765,4.90
017065,Darfo Boario Terme,2021-04,485,2364,4.90
017065,Darfo Boario Terme,2021-05,1557,4058,2.60
017065,Darfo Boario Terme,2021-06,2075,5113,2.50
017065,Darfo Boario Terme,2021-07,3293,9752,3.00
017065,Darfo Boario Terme,2021-08,3868,14458,3.70
017065,Darfo Boario Terme,2021-09,2702,9021,3.30
017065,Darfo Boario Terme,2021-10,3288,9115,2.80
017065,Darfo Boario Terme,2021-11,1894,6153,3.20
017065,Darfo Boario Terme,2021-12,2104,6592,3.10
017065,Darfo Boario Terme,2022-01,2071,6465,3.10
017065,Darfo Boario Terme,2022-02,2144,6800,3.20
017065,Darfo Boario Terme,2022-03,2191,7416,3.40
017065,Darfo Boario Terme,2022-04,3036,8736,2.90
017065,Darfo Boario Terme,2022-05,2893,8202,2.80
017065,Darfo Boario Terme,2022-06,3572,10241,2.90
017065,Darfo Boario Terme,2022-07,4123,13855,3.40
017065,Darfo Boario Terme,2022-08,4109,16760,4.10
017065,Darfo Boario Terme,2022-09,3524,12200,3.50
017065,Darfo Boario Terme,2022-10,3266,10154,3.10
017065,Darfo Boario Terme,2022-11,2152,7256,3.40
017065,Darfo Boario Terme,2022-12,2658,7779,2.90
017065,Darfo Boario Terme,2023-01,2737,7698,2.80
017065,Darfo Boario Terme,2023-02,2352,6519,2.80
017065,Darfo Boario Terme,2023-03,2354,7309,3.10
017065,Darfo Boario Terme,2023-04,3759,9788,2.60
017065,Darfo Boario Terme,2023-05,2951,8844,3.00
017065,Darfo Boario Terme,2023-06,3830,11304,3.00
017065,Darfo Boario Terme,2023-07,4307,14150,3.30
017065,Darfo Boario Terme,2023-08,4147,17535,4.20
017065,Darfo Boario Terme,2023-09,3779,12563,3.30
017065,Darfo Boario Terme,2023-10,3235,9666,3.00
017065,Darfo Boario Terme,2023-11,2384,7167,3.00
017065,Darfo Boario Terme,2023-12,2927,8272,2.80
017065,Darfo Boario Terme,2024-01,2540,7663,3.00
017065,Darfo Boario Terme,2024-02,2371,7081,3.00
017065,Darfo Boario Terme,2024-03,2739,8170,3.00
017065,Darfo Boario Terme,2024-04,2961,8506,2.90
017065,Darfo Boario Terme,2024-05,3589,9589,2.70
017065,Darfo Boario Terme,2024-06,3215,10355,3.20
017065,Darfo Boario Terme,2024-07,3982,15077,3.80
017065,Darfo Boario Terme,2024-08,4026,16401,4.10
017065,Darfo Boario Terme,2024-09,3881,13230,3.40
017065,Darfo Boario Terme,2024-10,3514,12170,3.50
017065,Darfo Boario Terme,2024-11,2623,9760,3.70
017065,Darfo Boario Terme,2024-12,2802,9187,3.30
017066,Dello,2020-01,32,205,6.40
017066,Dello,2020-02,24,185,7.70
017066,Dello,2020-03,4,54,13.50
017066,Dello,2020-04,0,0,0.00
017066,Dello,2020-05,22,152,6.90
017066,Dello,2020-06,12,184,15.30
017066,Dello,2020-07,12,47,3.90
017066,Dello,2020-08,30,191,6.40
017066,Dello,2020-09,23,201,8.70
017066,Dello,2020-10,29,170,5.90
017066,Dello,2020-11,48,358,7.50
017066,Dello,2020-12,0,22,0.00
017066,Dello,2022-01,1,1,1.00
017066,Dello,2022-02,25,133,5.30
017066,Dello,2022-03,13,65,5.00
017066,Dello,2022-04,51,124,2.40
017066,Dello,2022-05,44,149,3.40
017066,Dello,2022-06,102,266,2.60
017066,Dello,2022-07,80,289,3.60
017066,Dello,2022-08,84,179,2.10
017066,Dello,2022-09,246,563,2.30
017066,Dello,2022-10,229,608,2.70
017066,Dello,2022-11,176,714,4.10
017066,Dello,2022-12,189,594,3.10
017066,Dello,2023-01,162,493,3.00
017066,Dello,2023-02,114,362,3.20
017066,Dello,2023-03,144,402,2.80
017066,Dello,2023-04,218,526,2.40
017066,Dello,2023-05,184,703,3.80
017066,Dello,2023-06,241,597,2.50
017066,Dello,2023-07,261,538,2.10
017066,Dello,2023-08,385,668,1.70
017066,Dello,2023-09,226,778,3.40
017066,Dello,2023-10,151,367,2.40
017066,Dello,2023-11,139,432,3.10
017066,Dello,2023-12,143,513,3.60
017066,Dello,2024-01,114,406,3.60
017066,Dello,2024-02,152,539,3.50
017066,Dello,2024-03,178,728,4.10
017066,Dello,2024-04,205,637,3.10
017066,Dello,2024-05,228,567,2.50
017066,Dello,2024-06,251,631,2.50
017066,Dello,2024-07,293,689,2.40
017066,Dello,2024-08,335,696,2.10
017066,Dello,2024-09,251,656,2.60
017066,Dello,2024-10,233,771,3.30
017066,Dello,2024-11,216,579,2.70
017066,Dello,2024-12,138,476,3.40
017067,Desenzano del Garda,2019-01,8690,18155,2.10
017067,Desenzano del Garda,2019-02,11030,22228,2.00
017067,Desenzano del Garda,2019-03,19420,36432,1.90
017067,Desenzano del Garda,2019-04,35338,91281,2.60
017067,Desenzano del Garda,2019-05,30567,83448,2.70
017067,Desenzano del Garda,2019-06,43765,141687,3.20
017067,Desenzano del Garda,2019-07,45602,175436,3.80
017067,Desenzano del Garda,2019-08,48498,187725,3.90
017067,Desenzano del Garda,2019-09,36856,122340,3.30
017067,Desenzano del Garda,2019-10,23590,59991,2.50
017067,Desenzano del Garda,2019-11,12373,23901,1.90
017067,Desenzano del Garda,2019-12,12613,24353,1.90
017067,Desenzano del Garda,2020-01,11261,22904,2.00
017067,Desenzano del Garda,2020-02,12603,26142,2.10
017067,Desenzano del Garda,2020-03,1293,3683,2.80
017067,Desenzano del Garda,2020-04,31,2125,31.00
017067,Desenzano del Garda,2020-05,2020,4646,2.30
017067,Desenzano del Garda,2020-06,12779,25325,2.00
017067,Desenzano del Garda,2020-07,31387,86707,2.80
017067,Desenzano del Garda,2020-08,40571,140759,3.50
017067,Desenzano del Garda,2020-09,29655,94306,3.20
017067,Desenzano del Garda,2020-10,11747,32481,2.80
017067,Desenzano del Garda,2020-11,855,7344,8.60
017067,Desenzano del Garda,2020-12,830,6824,8.20
017067,Desenzano del Garda,2021-01,1129,7974,7.10
017067,Desenzano del Garda,2021-02,5457,10874,2.00
017067,Desenzano del Garda,2021-03,1314,4644,3.50
017067,Desenzano del Garda,2021-04,3273,10384,3.20
017067,Desenzano del Garda,2021-05,15352,37869,2.50
017067,Desenzano del Garda,2021-06,28205,73470,2.60
017067,Desenzano del Garda,2021-07,44849,143595,3.20
017067,Desenzano del Garda,2021-08,47693,199692,4.20
017067,Desenzano del Garda,2021-09,35896,128140,3.60
017067,Desenzano del Garda,2021-10,22501,62303,2.80
017067,Desenzano del Garda,2021-11,9616,34673,3.60
017067,Desenzano del Garda,2021-12,8111,30755,3.80
017067,Desenzano del Garda,2022-01,6960,17800,2.60
017067,Desenzano del Garda,2022-02,10361,22539,2.20
017067,Desenzano del Garda,2022-03,14329,32113,2.20
017067,Desenzano del Garda,2022-04,30549,84138,2.80
017067,Desenzano del Garda,2022-05,31277,95656,3.10
017067,Desenzano del Garda,2022-06,44967,179063,4.00
017067,Desenzano del Garda,2022-07,50424,260172,5.20
017067,Desenzano del Garda,2022-08,45141,304917,6.80
017067,Desenzano del Garda,2022-09,36388,250663,6.90
017067,Desenzano del Garda,2022-10,25220,201460,8.00
017067,Desenzano del Garda,2022-11,12364,157559,12.70
017067,Desenzano del Garda,2022-12,11043,157062,14.20
017067,Desenzano del Garda,2023-01,9412,22103,2.30
017067,Desenzano del Garda,2023-02,11199,24066,2.10
017067,Desenzano del Garda,2023-03,17364,35550,2.00
017067,Desenzano del Garda,2023-04,39032,99775,2.60
017067,Desenzano del Garda,2023-05,32900,93007,2.80
017067,Desenzano del Garda,2023-06,41798,139738,3.30
017067,Desenzano del Garda,2023-07,50917,191149,3.80
017067,Desenzano del Garda,2023-08,50149,210537,4.20
017067,Desenzano del Garda,2023-09,41690,136395,3.30
017067,Desenzano del Garda,2023-10,24656,69163,2.80
017067,Desenzano del Garda,2023-11,12311,28277,2.30
017067,Desenzano del Garda,2023-12,12268,25333,2.10
017067,Desenzano del Garda,2024-01,9617,24814,2.60
017067,Desenzano del Garda,2024-02,12256,25623,2.10
017067,Desenzano del Garda,2024-03,20407,45975,2.30
017067,Desenzano del Garda,2024-04,32819,77320,2.40
017067,Desenzano del Garda,2024-05,40502,124329,3.10
017067,Desenzano del Garda,2024-06,43698,143424,3.30
017067,Desenzano del Garda,2024-07,55133,207747,3.80
017067,Desenzano del Garda,2024-08,55753,223526,4.00
017067,Desenzano del Garda,2024-09,43165,149693,3.50
017067,Desenzano del Garda,2024-10,25386,76000,3.00
017067,Desenzano del Garda,2024-11,14562,31854,2.20
017067,Desenzano del Garda,2024-12,12399,26087,2.10
017068,Edolo,2019-01,379,651,1.70
017068,Edolo,2019-02,387,656,1.70
017068,Edolo,2019-03,417,740,1.80
017068,Edolo,2019-04,370,681,1.80
017068,Edolo,2019-05,473,850,1.80
017068,Edolo,2019-06,903,1188,1.30
017068,Edolo,2019-07,1549,2556,1.70
017068,Edolo,2019-08,2223,3879,1.70
017068,Edolo,2019-09,697,867,1.20
017068,Edolo,2019-10,437,631,1.40
017068,Edolo,2019-11,248,362,1.50
017068,Edolo,2019-12,463,808,1.70
017068,Edolo,2020-01,418,773,1.80
017068,Edolo,2020-02,444,918,2.10
017068,Edolo,2020-03,54,215,4.00
017068,Edolo,2020-04,0,12,0.00
017068,Edolo,2020-05,44,95,2.20
017068,Edolo,2020-06,290,443,1.50
017068,Edolo,2020-07,891,1579,1.80
017068,Edolo,2020-08,1586,3351,2.10
017068,Edolo,2020-09,713,971,1.40
017068,Edolo,2020-10,307,505,1.60
017068,Edolo,2020-11,46,171,3.70
017068,Edolo,2020-12,64,426,6.70
017068,Edolo,2021-01,64,710,11.10
017068,Edolo,2021-02,279,876,3.10
017068,Edolo,2021-03,167,534,3.20
017068,Edolo,2021-04,178,479,2.70
017068,Edolo,2021-05,299,486,1.60
017068,Edolo,2021-06,769,1158,1.50
017068,Edolo,2021-07,1326,2157,1.60
017068,Edolo,2021-08,1974,3612,1.80
017068,Edolo,2021-09,732,947,1.30
017068,Edolo,2021-10,428,595,1.40
017068,Edolo,2021-11,318,467,1.50
017068,Edolo,2021-12,399,789,2.00
017068,Edolo,2022-01,246,512,2.10
017068,Edolo,2022-02,213,428,2.00
017068,Edolo,2022-03,285,467,1.60
017068,Edolo,2022-04,370,527,1.40
017068,Edolo,2022-05,566,916,1.60
017068,Edolo,2022-06,792,1153,1.50
017068,Edolo,2022-07,1649,2550,1.50
017068,Edolo,2022-08,2215,4375,2.00
017068,Edolo,2022-09,914,1271,1.40
017068,Edolo,2022-10,526,947,1.80
017068,Edolo,2022-11,235,507,2.20
017068,Edolo,2022-12,566,1103,1.90
017068,Edolo,2023-01,624,1326,2.10
017068,Edolo,2023-02,563,1061,1.90
017068,Edolo,2023-03,308,666,2.20
017068,Edolo,2023-04,351,578,1.60
017068,Edolo,2023-05,356,605,1.70
017068,Edolo,2023-06,841,1373,1.60
017068,Edolo,2023-07,1915,3099,1.60
017068,Edolo,2023-08,2188,4271,2.00
017068,Edolo,2023-09,1076,1666,1.50
017068,Edolo,2023-10,533,908,1.70
017068,Edolo,2023-11,233,541,2.30
017068,Edolo,2023-12,719,1380,1.90
017068,Edolo,2024-01,791,1828,2.30
017068,Edolo,2024-02,625,1440,2.30
017068,Edolo,2024-03,459,871,1.90
017068,Edolo,2024-04,490,914,1.90
017068,Edolo,2024-05,709,1133,1.60
017068,Edolo,2024-06,830,1402,1.70
017068,Edolo,2024-07,1806,2820,1.60
017068,Edolo,2024-08,2708,4604,1.70
017068,Edolo,2024-09,1011,1530,1.50
017068,Edolo,2024-10,611,893,1.50
017068,Edolo,2024-11,587,998,1.70
017068,Edolo,2024-12,810,1376,1.70
017069,Erbusco,2019-01,1170,2154,1.80
017069,Erbusco,2019-02,1024,1684,1.60
017069,Erbusco,2019-03,1336,2208,1.70
017069,Erbusco,2019-04,1216,2696,2.20
017069,Erbusco,2019-05,1378,2942,2.10
017069,Erbusco,2019-06,1611,3041,1.90
017069,Erbusco,2019-07,1456,2839,1.90
017069,Erbusco,2019-08,1197,3144,2.60
017069,Erbusco,2019-09,1664,2985,1.80
017069,Erbusco,2019-10,2023,3484,1.70
017069,Erbusco,2019-11,1625,3013,1.90
017069,Erbusco,2019-12,1767,3139,1.80
017069,Erbusco,2020-01,1313,2626,2.00
017069,Erbusco,2020-02,1430,2970,2.10
017069,Erbusco,2020-03,197,672,3.40
017069,Erbusco,2020-04,7,314,31.00
017069,Erbusco,2020-05,162,494,3.00
017069,Erbusco,2020-06,603,1324,2.20
017069,Erbusco,2020-07,1129,2140,1.90
017069,Erbusco,2020-08,1330,3115,2.30
017069,Erbusco,2020-09,1656,3080,1.90
017069,Erbusco,2020-10,1514,2967,2.00
017069,Erbusco,2020-11,537,1262,2.40
017069,Erbusco,2020-12,925,1913,2.10
017069,Erbusco,2021-01,586,1465,2.50
017069,Erbusco,2021-02,1155,1893,1.60
017069,Erbusco,2021-03,835,1850,2.20
017069,Erbusco,2021-04,1194,2388,2.00
017069,Erbusco,2021-05,1394,2631,1.90
017069,Erbusco,2021-06,1755,3073,1.80
017069,Erbusco,2021-07,1882,3371,1.80
017069,Erbusco,2021-08,1934,4703,2.40
017069,Erbusco,2021-09,2125,3508,1.70
017069,Erbusco,2021-10,1974,3508,1.80
017069,Erbusco,2021-11,1641,2776,1.70
017069,Erbusco,2021-12,1454,2455,1.70
017069,Erbusco,2022-01,1158,2061,1.80
017069,Erbusco,2022-02,1318,2369,1.80
017069,Erbusco,2022-03,1531,2587,1.70
017069,Erbusco,2022-04,1748,3308,1.90
017069,Erbusco,2022-05,1920,3585,1.90
017069,Erbusco,2022-06,2159,3764,1.70
017069,Erbusco,2022-07,2121,3744,1.80
017069,Erbusco,2022-08,1883,4369,2.30
017069,Erbusco,2022-09,2576,4609,1.80
017069,Erbusco,2022-10,2117,3683,1.70
017069,Erbusco,2022-11,1637,2771,1.70
017069,Erbusco,2022-12,1659,2834,1.70
017069,Erbusco,2023-01,1454,2652,1.80
017069,Erbusco,2023-02,1529,2714,1.80
017069,Erbusco,2023-03,1840,2837,1.50
017069,Erbusco,2023-04,2042,3944,1.90
017069,Erbusco,2023-05,2296,3894,1.70
017069,Erbusco,2023-06,2377,4202,1.80
017069,Erbusco,2023-07,2258,3706,1.60
017069,Erbusco,2023-08,1795,4183,2.30
017069,Erbusco,2023-09,2479,4297,1.70
017069,Erbusco,2023-10,2298,3781,1.60
017069,Erbusco,2023-11,2050,3158,1.50
017069,Erbusco,2023-12,1767,2988,1.70
017069,Erbusco,2024-01,1498,2778,1.90
017069,Erbusco,2024-02,1806,2932,1.60
017069,Erbusco,2024-03,2173,3528,1.60
017069,Erbusco,2024-04,2115,3691,1.70
017069,Erbusco,2024-05,2449,4297,1.80
017069,Erbusco,2024-06,2593,4749,1.80
017069,Erbusco,2024-07,2303,4600,2.00
017069,Erbusco,2024-08,1929,4559,2.40
017069,Erbusco,2024-09,2620,4428,1.70
017069,Erbusco,2024-10,2593,4563,1.80
017069,Erbusco,2024-11,2384,4056,1.70
017069,Erbusco,2024-12,1902,3284,1.70
017070,Esine,2019-01,24,52,2.20
017070,Esine,2019-02,18,32,1.80
017070,Esine,2019-03,17,45,2.60
017070,Esine,2019-04,48,117,2.40
017070,Esine,2019-05,37,60,1.60
017070,Esine,2019-06,50,106,2.10
017070,Esine,2019-07,43,124,2.90
017070,Esine,2019-08,153,267,1.70
017070,Esine,2019-09,47,154,3.30
017070,Esine,2019-10,50,116,2.30
017070,Esine,2019-11,29,58,2.00
017070,Esine,2019-12,45,90,2.00
017070,Esine,2020-01,35,75,2.10
017070,Esine,2020-02,23,42,1.80
017070,Esine,2020-03,6,16,2.70
017070,Esine,2020-04,2,16,8.00
017070,Esine,2020-05,15,18,1.20
017070,Esine,2020-06,26,44,1.70
017070,Esine,2020-07,107,131,1.20
017070,Esine,2020-08,127,211,1.70
017070,Esine,2020-09,26,56,2.20
017070,Esine,2020-10,18,57,3.20
017070,Esine,2020-11,21,72,3.40
017070,Esine,2020-12,15,22,1.50
017070,Esine,2021-01,10,56,5.60
017070,Esine,2021-02,25,71,2.80
017070,Esine,2021-03,7,20,2.90
017070,Esine,2021-04,18,27,1.50
017070,Esine,2021-05,49,97,2.00
017070,Esine,2021-06,78,159,2.00
017070,Esine,2021-07,86,122,1.40
017070,Esine,2021-08,153,248,1.60
017070,Esine,2021-09,72,155,2.20
017070,Esine,2021-10,77,94,1.20
017070,Esine,2021-11,33,61,1.80
017070,Esine,2021-12,48,64,1.30
017070,Esine,2022-01,37,67,1.80
017070,Esine,2022-02,44,77,1.80
017070,Esine,2022-03,47,95,2.00
017070,Esine,2022-04,37,73,2.00
017070,Esine,2022-05,82,142,1.70
017070,Esine,2022-06,95,145,1.50
017070,Esine,2022-07,131,201,1.50
017070,Esine,2022-08,144,281,2.00
017070,Esine,2022-09,101,135,1.30
017070,Esine,2022-10,46,75,1.60
017070,Esine,2022-11,45,92,2.00
017070,Esine,2022-12,80,131,1.60
017070,Esine,2023-01,71,107,1.50
017070,Esine,2023-02,90,147,1.60
017070,Esine,2023-03,65,123,1.90
017070,Esine,2023-04,111,187,1.70
017070,Esine,2023-05,97,199,2.10
017070,Esine,2023-06,118,193,1.60
017070,Esine,2023-07,179,299,1.70
017070,Esine,2023-08,233,395,1.70
017070,Esine,2023-09,80,148,1.90
017070,Esine,2023-10,97,169,1.70
017070,Esine,2023-11,56,89,1.60
017070,Esine,2023-12,89,160,1.80
017070,Esine,2024-01,83,150,1.80
017070,Esine,2024-02,77,112,1.50
017070,Esine,2024-03,100,164,1.60
017070,Esine,2024-04,95,142,1.50
017070,Esine,2024-05,68,98,1.40
017070,Esine,2024-06,81,117,1.40
017070,Esine,2024-07,194,276,1.40
017070,Esine,2024-08,345,453,1.30
017070,Esine,2024-09,96,158,1.60
017070,Esine,2024-10,105,184,1.80
017070,Esine,2024-11,73,118,1.60
017070,Esine,2024-12,96,138,1.40
017074,Gardone Riviera,2019-01,208,1409,6.80
017074,Gardone Riviera,2019-02,361,1521,4.20
017074,Gardone Riviera,2019-03,922,2723,3.00
017074,Gardone Riviera,2019-04,6434,18579,2.90
017074,Gardone Riviera,2019-05,8406,29331,3.50
017074,Gardone Riviera,2019-06,11510,43918,3.80
017074,Gardone Riviera,2019-07,12353,51829,4.20
017074,Gardone Riviera,2019-08,12947,53725,4.10
017074,Gardone Riviera,2019-09,9760,38505,3.90
017074,Gardone Riviera,2019-10,5734,18404,3.20
017074,Gardone Riviera,2019-11,551,4394,8.00
017074,Gardone Riviera,2019-12,551,2784,5.10
017074,Gardone Riviera,2020-01,293,1615,5.50
017074,Gardone Riviera,2020-02,332,1585,4.80
017074,Gardone Riviera,2020-03,25,87,3.50
017074,Gardone Riviera,2020-04,0,0,0.00
017074,Gardone Riviera,2020-05,39,73,1.90
017074,Gardone Riviera,2020-06,1495,4432,3.00
017074,Gardone Riviera,2020-07,5773,21388,3.70
017074,Gardone Riviera,2020-08,8261,34234,4.10
017074,Gardone Riviera,2020-09,5666,23931,4.20
017074,Gardone Riviera,2020-10,2014,7970,4.00
017074,Gardone Riviera,2020-11,58,494,8.50
017074,Gardone Riviera,2020-12,59,2757,31.00
017074,Gardone Riviera,2021-01,107,830,7.80
017074,Gardone Riviera,2021-02,189,633,3.30
017074,Gardone Riviera,2021-03,207,1069,5.20
017074,Gardone Riviera,2021-04,205,1041,5.10
017074,Gardone Riviera,2021-05,3741,10599,2.80
017074,Gardone Riviera,2021-06,7202,23470,3.30
017074,Gardone Riviera,2021-07,12022,43985,3.70
017074,Gardone Riviera,2021-08,13158,56185,4.30
017074,Gardone Riviera,2021-09,9209,38837,4.20
017074,Gardone Riviera,2021-10,3841,18956,4.90
017074,Gardone Riviera,2021-11,416,5672,13.60
017074,Gardone Riviera,2021-12,221,4774,21.60
017074,Gardone Riviera,2022-01,176,919,5.20
017074,Gardone Riviera,2022-02,245,1319,5.40
017074,Gardone Riviera,2022-03,359,2022,5.60
017074,Gardone Riviera,2022-04,6345,19983,3.10
017074,Gardone Riviera,2022-05,8090,35812,4.40
017074,Gardone Riviera,2022-06,11170,57697,5.20
017074,Gardone Riviera,2022-07,13226,67632,5.10
017074,Gardone Riviera,2022-08,12576,71192,5.70
017074,Gardone Riviera,2022-09,10265,61281,6.00
017074,Gardone Riviera,2022-10,5462,39323,7.20
017074,Gardone Riviera,2022-11,667,23802,31.00
017074,Gardone Riviera,2022-12,499,23849,31.00
017074,Gardone Riviera,2023-01,357,1599,4.50
017074,Gardone Riviera,2023-02,410,2304,5.60
017074,Gardone Riviera,2023-03,938,3514,3.70
017074,Gardone Riviera,2023-04,6489,18132,2.80
017074,Gardone Riviera,2023-05,7063,24152,3.40
017074,Gardone Riviera,2023-06,9767,35989,3.70
017074,Gardone Riviera,2023-07,13598,50032,3.70
017074,Gardone Riviera,2023-08,12850,53973,4.20
017074,Gardone Riviera,2023-09,10130,38447,3.80
017074,Gardone Riviera,2023-10,4913,15956,3.20
017074,Gardone Riviera,2023-11,663,2752,4.20
017074,Gardone Riviera,2023-12,674,1872,2.80
017074,Gardone Riviera,2024-01,352,1714,4.90
017074,Gardone Riviera,2024-02,400,1473,3.70
017074,Gardone Riviera,2024-03,2185,5977,2.70
017074,Gardone Riviera,2024-04,6572,16895,2.60
017074,Gardone Riviera,2024-05,10783,36582,3.40
017074,Gardone Riviera,2024-06,11617,40672,3.50
017074,Gardone Riviera,2024-07,14679,54179,3.70
017074,Gardone Riviera,2024-08,14955,59193,4.00
017074,Gardone Riviera,2024-09,13053,43913,3.40
017074,Gardone Riviera,2024-10,5874,18551,3.20
017074,Gardone Riviera,2024-11,1008,3354,3.30
017074,Gardone Riviera,2024-12,714,1503,2.10
017075,Gardone Val Trompia,2019-01,38,50,1.30
017075,Gardone Val Trompia,2019-02,65,91,1.40
017075,Gardone Val Trompia,2019-03,37,65,1.80
017075,Gardone Val Trompia,2019-04,49,76,1.60
017075,Gardone Val Trompia,2019-05,55,76,1.40
017075,Gardone Val Trompia,2019-06,48,77,1.60
017075,Gardone Val Trompia,2019-07,52,81,1.60
017075,Gardone Val Trompia,2019-08,43,74,1.70
017075,Gardone Val Trompia,2019-09,114,147,1.30
017075,Gardone Val Trompia,2019-10,335,452,1.30
017075,Gardone Val Trompia,2019-11,67,101,1.50
017075,Gardone Val Trompia,2019-12,94,187,2.00
017075,Gardone Val Trompia,2020-01,62,79,1.30
017075,Gardone Val Trompia,2020-02,43,62,1.40
017075,Gardone Val Trompia,2020-03,3,3,1.00
017075,Gardone Val Trompia,2020-04,0,0,0.00
017075,Gardone Val Trompia,2020-05,2,2,1.00
017075,Gardone Val Trompia,2020-06,5,6,1.20
017075,Gardone Val Trompia,2020-07,7,10,1.40
017075,Gardone Val Trompia,2020-08,22,106,4.80
017075,Gardone Val Trompia,2020-09,34,53,1.60
017075,Gardone Val Trompia,2020-10,68,95,1.40
017075,Gardone Val Trompia,2020-11,12,33,2.80
017075,Gardone Val Trompia,2020-12,10,13,1.30
017075,Gardone Val Trompia,2021-01,6,16,2.70
017075,Gardone Val Trompia,2021-02,21,36,1.70
017075,Gardone Val Trompia,2021-03,11,11,1.00
017075,Gardone Val Trompia,2021-04,9,28,3.10
017075,Gardone Val Trompia,2021-05,1,1,1.00
017075,Gardone Val Trompia,2021-06,38,67,1.80
017075,Gardone Val Trompia,2021-07,67,270,4.00
