codice_istat,comune,anno,semestre,fascia,zona,link_zona,tipologia,stato,stato_prevalente,vendita_min,vendita_max,base_vendita,affitto_min,affitto_max,base_affitto
017001,Acquafredda,2020,2,B,B1,BS00000099,Magazzini,NORMALE,P,330,430,lorda,1.8,2.5,netta
017001,Acquafredda,2020,2,B,B1,BS00000099,Negozi,NORMALE,P,950,1200,lorda,5.0,6.3,netta
017001,Acquafredda,2020,2,B,B1,BS00000099,Posti auto coperti,NORMALE,P,350,435,lorda,1.3,1.4,netta
017001,Acquafredda,2020,2,B,B1,BS00000099,Posti auto scoperti,NORMALE,P,250,320,lorda,0.9,1.1,netta
017001,Acquafredda,2020,2,B,B1,BS00000099,Uffici,NORMALE,P,880,1150,lorda,3.1,4.7,netta
017001,Acquafredda,2020,2,B,B1,BS00000099,Ville e Villini,NORMALE,P,970,1300,lorda,2.6,3.2,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Abitazioni civili,NORMALE,P,830,1000,lorda,2.3,3.1,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Abitazioni civili,OTTIMO,,1000,1400,lorda,2.8,3.8,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Autorimesse,NORMALE,P,435,550,lorda,1.6,2.1,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Box,NORMALE,P,485,670,lorda,1.7,2.2,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Capannoni industriali,NORMALE,P,330,420,lorda,1.6,2.2,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Capannoni tipici,NORMALE,P,390,495,lorda,2.3,3.1,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Laboratori,NORMALE,P,445,530,lorda,2.7,3.3,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Magazzini,NORMALE,P,315,410,lorda,1.7,2.4,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Negozi,NORMALE,P,900,1150,lorda,4.8,6.0,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Posti auto coperti,NORMALE,P,345,425,lorda,1.3,1.4,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Posti auto scoperti,NORMALE,P,245,315,lorda,0.9,1.1,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Uffici,NORMALE,P,870,1150,lorda,3.1,4.7,netta
017001,Acquafredda,2021,2,B,B1,BS00000099,Ville e Villini,NORMALE,P,950,1300,lorda,2.6,3.2,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Abitazioni civili,NORMALE,P,830,1000,lorda,2.3,3.1,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Abitazioni civili,OTTIMO,,1000,1400,lorda,2.8,3.8,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Autorimesse,NORMALE,P,435,550,lorda,1.6,2.1,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Box,NORMALE,P,485,670,lorda,1.7,2.2,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Capannoni industriali,NORMALE,P,325,410,lorda,1.6,2.2,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Capannoni tipici,NORMALE,P,380,485,lorda,2.3,3.0,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Laboratori,NORMALE,P,435,520,lorda,2.6,3.2,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Magazzini,NORMALE,P,310,400,lorda,1.7,2.4,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Negozi,NORMALE,P,880,1100,lorda,4.7,5.9,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Posti auto coperti,NORMALE,P,345,425,lorda,1.3,1.4,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Posti auto scoperti,NORMALE,P,245,315,lorda,0.9,1.1,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Uffici,NORMALE,P,860,1150,lorda,3.1,4.7,netta
017001,Acquafredda,2022,2,B,B1,BS00000099,Ville e Villini,NORMALE,P,950,1300,lorda,2.6,3.2,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Abitazioni civili,NORMALE,P,830,1000,lorda,2.3,3.3,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Abitazioni civili,OTTIMO,,1000,1400,lorda,3.0,4.0,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Autorimesse,NORMALE,P,435,550,lorda,1.6,2.1,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Box,NORMALE,P,485,670,lorda,1.7,2.2,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Capannoni industriali,NORMALE,P,335,420,lorda,1.6,2.2,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Capannoni tipici,NORMALE,P,390,500,lorda,2.3,3.0,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Laboratori,NORMALE,P,450,540,lorda,2.6,3.2,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Magazzini,NORMALE,P,280,360,lorda,1.6,2.3,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Negozi,NORMALE,P,800,1000,lorda,4.4,5.5,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Posti auto coperti,NORMALE,P,345,425,lorda,1.3,1.4,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Posti auto scoperti,NORMALE,P,245,315,lorda,0.9,1.1,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Uffici,NORMALE,P,800,1050,lorda,3.2,4.8,netta
017001,Acquafredda,2023,2,B,B1,BS00000099,Ville e Villini,NORMALE,P,950,1300,lorda,2.8,3.4,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Abitazioni civili,NORMALE,P,830,1000,lorda,2.3,3.5,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Abitazioni civili,OTTIMO,,1000,1400,lorda,3.2,4.2,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Autorimesse,NORMALE,P,435,550,lorda,1.6,2.1,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Box,NORMALE,P,485,670,lorda,1.7,2.2,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Capannoni industriali,NORMALE,P,335,420,lorda,1.6,2.2,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Capannoni tipici,NORMALE,P,390,500,lorda,2.3,3.0,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Laboratori,NORMALE,P,450,540,lorda,2.6,3.2,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Magazzini,NORMALE,P,270,350,lorda,1.5,2.2,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Negozi,NORMALE,P,780,970,lorda,4.2,5.2,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Posti auto coperti,NORMALE,P,345,425,lorda,1.3,1.4,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Posti auto scoperti,NORMALE,P,245,315,lorda,0.9,1.1,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Uffici,NORMALE,P,780,1000,lorda,3.3,4.9,netta
017001,Acquafredda,2024,2,B,B1,BS00000099,Ville e Villini,NORMALE,P,950,1300,lorda,3.0,3.6,netta
017001,Acquafredda,2025,2,B,B1,BS00000099,Abitazioni civili,NORMALE,P,830,1000,lorda,2.2,3.4,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Abitazioni civili,OTTIMO,,1000,1400,lorda,3.1,4.1,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Autorimesse,NORMALE,P,435,550,lorda,1.6,2.0,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Box,NORMALE,P,485,670,lorda,1.6,2.1,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Capannoni industriali,NORMALE,P,325,410,lorda,1.6,2.1,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Capannoni tipici,NORMALE,P,380,485,lorda,2.2,2.9,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Laboratori,NORMALE,P,435,520,lorda,2.5,3.1,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Magazzini,NORMALE,P,255,335,lorda,1.5,2.1,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Negozi,NORMALE,P,740,920,lorda,4.1,5.0,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Posti auto coperti,NORMALE,P,345,425,lorda,1.3,1.4,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Posti auto scoperti,NORMALE,P,245,315,lorda,0.9,1.1,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Uffici,NORMALE,P,760,970,lorda,3.3,4.9,lorda
017001,Acquafredda,2025,2,B,B1,BS00000099,Ville e Villini,NORMALE,P,950,1300,lorda,2.9,3.5,lorda
017002,Adro,2004,2,B,B1,BS00000114,Abitazioni civili,NORMALE,P,1060,1330,lorda,4.8,6.0,netta
017002,Adro,2004,2,B,B1,BS00000114,Autorimesse,,P,690,840,lorda,3.9,4.6,netta
017002,Adro,2004,2,B,B1,BS00000114,Box,,P,760,930,lorda,4.3,5.2,netta
017002,Adro,2004,2,B,B1,BS00000114,Negozi,NORMALE,P,1280,1490,lorda,9.0,10.4,netta
017002,Adro,2004,2,B,B1,BS00000114,Posti auto coperti,,P,540,650,lorda,3.0,3.7,netta
017002,Adro,2004,2,B,B1,BS00000114,Posti auto scoperti,,P,390,460,lorda,2.1,2.5,netta
017002,Adro,2004,2,B,B1,BS00000114,Uffici,NORMALE,P,1040,1300,lorda,5.3,7.1,netta
017002,Adro,2004,2,C,C1,BS00000116,Abitazioni civili,NORMALE,P,960,1150,lorda,4.4,5.3,netta
017002,Adro,2004,2,C,C1,BS00000116,Autorimesse,,P,590,700,lorda,2.9,3.4,netta
017002,Adro,2004,2,C,C1,BS00000116,Box,,P,650,770,lorda,3.2,3.9,netta
017002,Adro,2004,2,C,C1,BS00000116,Negozi,NORMALE,P,1170,1380,lorda,7.0,8.3,netta
017002,Adro,2004,2,C,C1,BS00000116,Posti auto coperti,,P,450,550,lorda,2.2,2.7,netta
017002,Adro,2004,2,C,C1,BS00000116,Posti auto scoperti,,P,330,390,lorda,1.5,1.9,netta
017002,Adro,2004,2,C,C1,BS00000116,Uffici,NORMALE,P,950,1170,lorda,4.8,5.9,netta
017002,Adro,2004,2,C,C1,BS00000116,Ville e Villini,NORMALE,P,1130,1370,lorda,5.2,6.2,netta
017002,Adro,2004,2,D,D1,BS00000118,Abitazioni civili,NORMALE,P,920,1130,lorda,4.2,5.2,netta
017002,Adro,2004,2,D,D1,BS00000118,Autorimesse,,P,560,680,lorda,2.8,3.4,netta
017002,Adro,2004,2,D,D1,BS00000118,Box,,P,620,750,lorda,3.1,3.9,netta
017002,Adro,2004,2,D,D1,BS00000118,Capannoni industriali,NORMALE,P,370,420,lorda,2.4,2.9,netta
017002,Adro,2004,2,D,D1,BS00000118,Capannoni tipici,NORMALE,P,390,470,lorda,2.9,3.4,netta
017002,Adro,2004,2,D,D1,BS00000118,Laboratori,NORMALE,P,450,500,lorda,3.2,3.7,netta
017002,Adro,2004,2,D,D1,BS00000118,Magazzini,NORMALE,P,400,470,lorda,2.9,3.4,netta
017002,Adro,2004,2,D,D1,BS00000118,Negozi,NORMALE,P,990,1250,lorda,6.0,7.4,netta
017002,Adro,2004,2,D,D1,BS00000118,Posti auto coperti,,P,430,530,lorda,2.1,2.7,netta
017002,Adro,2004,2,D,D1,BS00000118,Posti auto scoperti,,P,310,380,lorda,1.5,1.9,netta
017002,Adro,2004,2,D,D1,BS00000118,Uffici,NORMALE,P,910,1120,lorda,4.6,5.7,netta
017002,Adro,2004,2,D,D1,BS00000118,Ville e Villini,NORMALE,P,1030,1290,lorda,4.7,5.9,netta
017002,Adro,2004,2,D,D2,BS00003865,Abitazioni civili,NORMALE,P,870,1140,lorda,3.3,4.5,netta
017002,Adro,2004,2,D,D2,BS00003865,Autorimesse,,P,640,900,lorda,3.0,4.0,netta
017002,Adro,2004,2,D,D2,BS00003865,Box,,P,710,990,lorda,3.3,4.4,netta
017002,Adro,2004,2,D,D2,BS00003865,Capannoni industriali,NORMALE,P,280,390,lorda,1.8,2.5,netta
017002,Adro,2004,2,D,D2,BS00003865,Capannoni tipici,NORMALE,P,300,440,lorda,2.0,2.9,netta
017002,Adro,2004,2,D,D2,BS00003865,Laboratori,NORMALE,P,350,480,lorda,2.4,3.1,netta
017002,Adro,2004,2,D,D2,BS00003865,Magazzini,NORMALE,P,340,440,lorda,2.2,3.0,netta
017002,Adro,2004,2,D,D2,BS00003865,Negozi,NORMALE,P,990,1210,lorda,4.8,6.1,netta
017002,Adro,2004,2,D,D2,BS00003865,Posti auto coperti,,P,500,690,lorda,2.3,3.1,netta
017002,Adro,2004,2,D,D2,BS00003865,Posti auto scoperti,,P,360,490,lorda,1.6,2.2,netta
017002,Adro,2004,2,D,D2,BS00003865,Uffici,NORMALE,P,840,1120,lorda,3.7,4.6,netta
017002,Adro,2004,2,D,D2,BS00003865,Ville e Villini,NORMALE,P,1030,1250,lorda,3.9,4.7,netta
017002,Adro,2004,2,D,D3,BS00003866,Abitazioni civili,NORMALE,P,870,1140,lorda,3.3,4.3,netta
017002,Adro,2004,2,D,D3,BS00003866,Autorimesse,,P,640,900,lorda,3.0,4.0,netta
017002,Adro,2004,2,D,D3,BS00003866,Box,,P,710,990,lorda,3.3,4.4,netta
017002,Adro,2004,2,D,D3,BS00003866,Posti auto coperti,,P,500,690,lorda,2.3,3.1,netta
017002,Adro,2004,2,D,D3,BS00003866,Posti auto scoperti,,P,360,490,lorda,1.6,2.2,netta
017002,Adro,2004,2,D,D3,BS00003866,Ville e Villini,NORMALE,P,1030,1250,lorda,3.9,4.7,netta
017002,Adro,2005,2,B,B1,BS00000114,Abitazioni civili,NORMALE,P,1060,1330,lorda,4.8,6.0,netta
017002,Adro,2005,2,B,B1,BS00000114,Autorimesse,NORMALE,P,690,840,lorda,3.9,4.6,netta
017002,Adro,2005,2,B,B1,BS00000114,Box,NORMALE,P,760,930,lorda,4.3,5.2,netta
017002,Adro,2005,2,B,B1,BS00000114,Negozi,NORMALE,P,1280,1490,lorda,9.0,10.4,netta
017002,Adro,2005,2,B,B1,BS00000114,Posti auto coperti,NORMALE,P,540,650,lorda,3.0,3.7,netta
017002,Adro,2005,2,B,B1,BS00000114,Posti auto scoperti,NORMALE,P,390,460,lorda,2.1,2.5,netta
017002,Adro,2005,2,B,B1,BS00000114,Uffici,NORMALE,P,1040,1300,lorda,5.3,7.1,netta
017002,Adro,2005,2,C,C1,BS00000116,Abitazioni civili,NORMALE,P,960,1150,lorda,4.4,5.3,netta
017002,Adro,2005,2,C,C1,BS00000116,Autorimesse,NORMALE,P,590,700,lorda,2.9,3.4,netta
017002,Adro,2005,2,C,C1,BS00000116,Box,NORMALE,P,650,770,lorda,3.2,3.9,netta
017002,Adro,2005,2,C,C1,BS00000116,Negozi,NORMALE,P,1170,1380,lorda,7.0,8.3,netta
017002,Adro,2005,2,C,C1,BS00000116,Posti auto coperti,NORMALE,P,450,550,lorda,2.2,2.7,netta
017002,Adro,2005,2,C,C1,BS00000116,Posti auto scoperti,NORMALE,P,330,390,lorda,1.5,1.9,netta
017002,Adro,2005,2,C,C1,BS00000116,Uffici,NORMALE,P,950,1170,lorda,4.8,5.9,netta
017002,Adro,2005,2,C,C1,BS00000116,Ville e Villini,NORMALE,P,1130,1370,lorda,5.2,6.2,netta
017002,Adro,2005,2,D,D1,BS00000118,Abitazioni civili,NORMALE,P,920,1130,lorda,4.2,5.2,netta
017002,Adro,2005,2,D,D1,BS00000118,Autorimesse,NORMALE,P,560,680,lorda,2.8,3.4,netta
017002,Adro,2005,2,D,D1,BS00000118,Box,NORMALE,P,620,750,lorda,3.1,3.9,netta
017002,Adro,2005,2,D,D1,BS00000118,Capannoni industriali,NORMALE,P,390,450,lorda,2.5,3.1,netta
017002,Adro,2005,2,D,D1,BS00000118,Capannoni tipici,NORMALE,P,410,500,lorda,3.1,3.6,netta
017002,Adro,2005,2,D,D1,BS00000118,Laboratori,NORMALE,P,480,530,lorda,3.4,3.9,netta
017002,Adro,2005,2,D,D1,BS00000118,Magazzini,NORMALE,P,400,470,lorda,2.9,3.4,netta
017002,Adro,2005,2,D,D1,BS00000118,Negozi,NORMALE,P,990,1250,lorda,6.0,7.4,netta
017002,Adro,2005,2,D,D1,BS00000118,Posti auto coperti,NORMALE,P,430,530,lorda,2.1,2.7,netta
017002,Adro,2005,2,D,D1,BS00000118,Posti auto scoperti,NORMALE,P,310,380,lorda,1.5,1.9,netta
017002,Adro,2005,2,D,D1,BS00000118,Uffici,NORMALE,P,910,1120,lorda,4.6,5.7,netta
017002,Adro,2005,2,D,D1,BS00000118,Ville e Villini,NORMALE,P,1030,1290,lorda,4.7,5.9,netta
017002,Adro,2005,2,D,D2,BS00003865,Abitazioni civili,NORMALE,P,870,1140,lorda,3.3,4.5,netta
017002,Adro,2005,2,D,D2,BS00003865,Autorimesse,NORMALE,P,640,900,lorda,3.0,4.0,netta
017002,Adro,2005,2,D,D2,BS00003865,Box,NORMALE,P,710,990,lorda,3.3,4.4,netta
017002,Adro,2005,2,D,D2,BS00003865,Capannoni industriali,NORMALE,P,300,410,lorda,1.9,2.7,netta
017002,Adro,2005,2,D,D2,BS00003865,Capannoni tipici,NORMALE,P,320,470,lorda,2.1,3.1,netta
017002,Adro,2005,2,D,D2,BS00003865,Laboratori,NORMALE,P,370,510,lorda,2.5,3.3,netta
017002,Adro,2005,2,D,D2,BS00003865,Magazzini,NORMALE,P,340,440,lorda,2.2,3.0,netta
017002,Adro,2005,2,D,D2,BS00003865,Negozi,NORMALE,P,990,1210,lorda,4.8,6.1,netta
017002,Adro,2005,2,D,D2,BS00003865,Posti auto coperti,NORMALE,P,500,690,lorda,2.3,3.1,netta
017002,Adro,2005,2,D,D2,BS00003865,Posti auto scoperti,NORMALE,P,360,490,lorda,1.6,2.2,netta
017002,Adro,2005,2,D,D2,BS00003865,Uffici,NORMALE,P,840,1120,lorda,3.7,4.6,netta
017002,Adro,2005,2,D,D2,BS00003865,Ville e Villini,NORMALE,P,1030,1250,lorda,3.9,4.7,netta
017002,Adro,2005,2,D,D3,BS00003866,Abitazioni civili,NORMALE,P,870,1140,lorda,3.3,4.3,netta
017002,Adro,2005,2,D,D3,BS00003866,Autorimesse,NORMALE,P,640,900,lorda,3.0,4.0,netta
017002,Adro,2005,2,D,D3,BS00003866,Box,NORMALE,P,710,990,lorda,3.3,4.4,netta
017002,Adro,2005,2,D,D3,BS00003866,Posti auto coperti,NORMALE,P,500,690,lorda,2.3,3.1,netta
017002,Adro,2005,2,D,D3,BS00003866,Posti auto scoperti,NORMALE,P,360,490,lorda,1.6,2.2,netta
017002,Adro,2005,2,D,D3,BS00003866,Ville e Villini,NORMALE,P,1030,1250,lorda,3.9,4.7,netta
017002,Adro,2006,2,B,B1,BS00000114,Abitazioni civili,NORMALE,P,1110,1400,lorda,5.0,6.3,netta
017002,Adro,2006,2,B,B1,BS00000114,Autorimesse,NORMALE,P,690,840,lorda,3.9,4.6,netta
017002,Adro,2006,2,B,B1,BS00000114,Box,NORMALE,P,760,930,lorda,4.3,5.2,netta
017002,Adro,2006,2,B,B1,BS00000114,Negozi,NORMALE,P,1350,1560,lorda,9.5,10.9,netta
017002,Adro,2006,2,B,B1,BS00000114,Posti auto coperti,NORMALE,P,540,650,lorda,3.0,3.7,netta
017002,Adro,2006,2,B,B1,BS00000114,Posti auto scoperti,NORMALE,P,390,460,lorda,2.1,2.5,netta
017002,Adro,2006,2,B,B1,BS00000114,Uffici,NORMALE,P,1090,1370,lorda,5.6,7.4,netta
017002,Adro,2006,2,C,C1,BS00000116,Abitazioni civili,NORMALE,P,1010,1200,lorda,4.6,5.6,netta
017002,Adro,2006,2,C,C1,BS00000116,Autorimesse,NORMALE,P,590,700,lorda,2.9,3.4,netta
017002,Adro,2006,2,C,C1,BS00000116,Box,NORMALE,P,650,770,lorda,3.2,3.9,netta
017002,Adro,2006,2,C,C1,BS00000116,Negozi,NORMALE,P,1230,1450,lorda,7.3,8.7,netta
017002,Adro,2006,2,C,C1,BS00000116,Posti auto coperti,NORMALE,P,450,550,lorda,2.2,2.7,netta
017002,Adro,2006,2,C,C1,BS00000116,Posti auto scoperti,NORMALE,P,330,390,lorda,1.5,1.9,netta
017002,Adro,2006,2,C,C1,BS00000116,Uffici,NORMALE,P,1000,1230,lorda,5.0,6.2,netta
017002,Adro,2006,2,C,C1,BS00000116,Ville e Villini,NORMALE,P,1160,1410,lorda,5.4,6.4,netta
017002,Adro,2006,2,D,D1,BS00000118,Abitazioni civili,NORMALE,P,970,1180,lorda,4.4,5.5,netta
017002,Adro,2006,2,D,D1,BS00000118,Autorimesse,NORMALE,P,560,680,lorda,2.8,3.4,netta
017002,Adro,2006,2,D,D1,BS00000118,Box,NORMALE,P,620,750,lorda,3.1,3.9,netta
017002,Adro,2006,2,D,D1,BS00000118,Capannoni industriali,NORMALE,P,420,480,lorda,2.7,3.4,netta
017002,Adro,2006,2,D,D1,BS00000118,Capannoni tipici,NORMALE,P,440,550,lorda,3.4,3.9,netta
017002,Adro,2006,2,D,D1,BS00000118,Laboratori,NORMALE,P,510,580,lorda,3.7,4.2,netta
017002,Adro,2006,2,D,D1,BS00000118,Magazzini,NORMALE,P,420,490,lorda,3.1,3.6,netta
017002,Adro,2006,2,D,D1,BS00000118,Negozi,NORMALE,P,1040,1320,lorda,6.3,7.8,netta
017002,Adro,2006,2,D,D1,BS00000118,Posti auto coperti,NORMALE,P,430,530,lorda,2.1,2.7,netta
017002,Adro,2006,2,D,D1,BS00000118,Posti auto scoperti,NORMALE,P,310,380,lorda,1.5,1.9,netta
017002,Adro,2006,2,D,D1,BS00000118,Uffici,NORMALE,P,960,1170,lorda,4.8,6.0,netta
017002,Adro,2006,2,D,D1,BS00000118,Ville e Villini,NORMALE,P,1060,1330,lorda,4.8,6.1,netta
017002,Adro,2006,2,D,D2,BS00003865,Abitazioni civili,NORMALE,P,920,1190,lorda,3.5,4.7,netta
017002,Adro,2006,2,D,D2,BS00003865,Autorimesse,NORMALE,P,640,900,lorda,3.0,4.0,netta
017002,Adro,2006,2,D,D2,BS00003865,Box,NORMALE,P,710,990,lorda,3.3,4.4,netta
017002,Adro,2006,2,D,D2,BS00003865,Capannoni industriali,NORMALE,P,330,440,lorda,2.1,2.9,netta
017002,Adro,2006,2,D,D2,BS00003865,Capannoni tipici,NORMALE,P,350,500,lorda,2.3,3.4,netta
017002,Adro,2006,2,D,D2,BS00003865,Laboratori,NORMALE,P,400,560,lorda,2.7,3.6,netta
017002,Adro,2006,2,D,D2,BS00003865,Magazzini,NORMALE,P,360,460,lorda,2.3,3.2,netta
017002,Adro,2006,2,D,D2,BS00003865,Negozi,NORMALE,P,1040,1280,lorda,5.0,6.4,netta
017002,Adro,2006,2,D,D2,BS00003865,Posti auto coperti,NORMALE,P,500,690,lorda,2.3,3.1,netta
017002,Adro,2006,2,D,D2,BS00003865,Posti auto scoperti,NORMALE,P,360,490,lorda,1.6,2.2,netta
017002,Adro,2006,2,D,D2,BS00003865,Uffici,NORMALE,P,890,1170,lorda,3.9,4.8,netta
017002,Adro,2006,2,D,D2,BS00003865,Ville e Villini,NORMALE,P,1060,1290,lorda,4.0,4.8,netta
017002,Adro,2007,2,B,B1,BS00000114,Abitazioni civili,NORMALE,P,1180,1490,lorda,5.0,6.3,netta
017002,Adro,2007,2,B,B1,BS00000114,Autorimesse,NORMALE,P,790,890,lorda,3.6,4.4,netta
017002,Adro,2007,2,B,B1,BS00000114,Box,NORMALE,P,810,990,lorda,4.0,4.9,netta
017002,Adro,2007,2,B,B1,BS00000114,Negozi,NORMALE,P,1350,1560,lorda,9.5,10.9,netta
017002,Adro,2007,2,B,B1,BS00000114,Posti auto coperti,NORMALE,P,570,690,lorda,2.6,3.2,netta
017002,Adro,2007,2,B,B1,BS00000114,Posti auto scoperti,NORMALE,P,420,490,lorda,1.9,2.2,netta
017002,Adro,2007,2,B,B1,BS00000114,Uffici,NORMALE,P,1110,1400,lorda,5.7,7.5,netta
017002,Adro,2007,2,C,C1,BS00000116,Abitazioni civili,NORMALE,P,1070,1270,lorda,4.5,5.4,netta
017002,Adro,2007,2,C,C1,BS00000116,Autorimesse,NORMALE,P,620,740,lorda,2.8,3.3,netta
017002,Adro,2007,2,C,C1,BS00000116,Box,NORMALE,P,690,820,lorda,3.1,3.7,netta
017002,Adro,2007,2,C,C1,BS00000116,Negozi,NORMALE,P,1230,1450,lorda,7.3,8.7,netta
017002,Adro,2007,2,C,C1,BS00000116,Posti auto coperti,NORMALE,P,480,580,lorda,2.0,2.4,netta
017002,Adro,2007,2,C,C1,BS00000116,Posti auto scoperti,NORMALE,P,350,420,lorda,1.5,1.8,netta
017002,Adro,2007,2,C,C1,BS00000116,Uffici,NORMALE,P,1020,1250,lorda,5.1,6.3,netta
017002,Adro,2007,2,C,C1,BS00000116,Ville e Villini,NORMALE,P,1230,1500,lorda,5.2,6.4,netta
017002,Adro,2007,2,D,D1,BS00000118,Abitazioni civili,NORMALE,P,1030,1250,lorda,4.4,5.3,netta
017002,Adro,2007,2,D,D1,BS00000118,Autorimesse,NORMALE,P,590,720,lorda,2.7,3.2,netta
017002,Adro,2007,2,D,D1,BS00000118,Box,NORMALE,P,660,800,lorda,3.0,3.6,netta
017002,Adro,2007,2,D,D1,BS00000118,Capannoni industriali,NORMALE,P,430,490,lorda,2.8,3.5,netta
017002,Adro,2007,2,D,D1,BS00000118,Capannoni tipici,NORMALE,P,450,560,lorda,3.5,4.0,netta
017002,Adro,2007,2,D,D1,BS00000118,Laboratori,NORMALE,P,520,590,lorda,3.8,4.3,netta
017002,Adro,2007,2,D,D1,BS00000118,Magazzini,NORMALE,P,430,500,lorda,3.1,3.7,netta
017002,Adro,2007,2,D,D1,BS00000118,Negozi,NORMALE,P,1040,1320,lorda,6.3,7.8,netta
017002,Adro,2007,2,D,D1,BS00000118,Posti auto coperti,NORMALE,P,460,560,lorda,1.9,2.3,netta
017002,Adro,2007,2,D,D1,BS00000118,Posti auto scoperti,NORMALE,P,330,410,lorda,1.4,1.7,netta
017002,Adro,2007,2,D,D1,BS00000118,Uffici,NORMALE,P,980,1190,lorda,4.9,6.1,netta
017002,Adro,2007,2,D,D1,BS00000118,Ville e Villini,NORMALE,P,1120,1410,lorda,4.7,6.0,netta
017002,Adro,2007,2,D,D2,BS00003865,Abitazioni civili,NORMALE,P,980,1260,lorda,4.2,5.3,netta
017002,Adro,2007,2,D,D2,BS00003865,Autorimesse,NORMALE,P,590,720,lorda,2.7,3.2,netta
017002,Adro,2007,2,D,D2,BS00003865,Box,NORMALE,P,660,800,lorda,3.0,3.6,netta
017002,Adro,2007,2,D,D2,BS00003865,Capannoni industriali,NORMALE,P,430,490,lorda,2.8,3.5,netta
017002,Adro,2007,2,D,D2,BS00003865,Capannoni tipici,NORMALE,P,450,560,lorda,3.5,4.0,netta
017002,Adro,2007,2,D,D2,BS00003865,Laboratori,NORMALE,P,520,590,lorda,3.8,4.3,netta
017002,Adro,2007,2,D,D2,BS00003865,Magazzini,NORMALE,P,430,500,lorda,3.1,3.7,netta
017002,Adro,2007,2,D,D2,BS00003865,Negozi,NORMALE,P,1040,1280,lorda,5.0,6.4,netta
017002,Adro,2007,2,D,D2,BS00003865,Posti auto coperti,NORMALE,P,460,560,lorda,1.9,2.3,netta
017002,Adro,2007,2,D,D2,BS00003865,Posti auto scoperti,NORMALE,P,330,410,lorda,1.4,1.7,netta
017002,Adro,2007,2,D,D2,BS00003865,Uffici,NORMALE,P,910,1190,lorda,4.0,4.9,netta
