codice_istat,comune,anno,semestre,tipologia,mercato,base_superficie,zone,minimo,massimo,media
017001,Acquafredda,2018,2,Abitazioni civili,affitto,netta,1,2.3,3.1,2.7
017001,Acquafredda,2018,2,Abitazioni civili,vendita,lorda,1,850,1050,950
017001,Acquafredda,2018,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2018,2,Autorimesse,vendita,lorda,1,445,560,502
017001,Acquafredda,2018,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2018,2,Box,vendita,lorda,1,495,680,588
017001,Acquafredda,2018,2,Capannoni industriali,affitto,netta,1,1.7,2.3,2.0
017001,Acquafredda,2018,2,Capannoni industriali,vendita,lorda,1,350,440,395
017001,Acquafredda,2018,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017001,Acquafredda,2018,2,Capannoni tipici,vendita,lorda,1,410,520,465
017001,Acquafredda,2018,2,Laboratori,affitto,netta,1,2.8,3.5,3.1
017001,Acquafredda,2018,2,Laboratori,vendita,lorda,1,470,560,515
017001,Acquafredda,2018,2,Magazzini,affitto,netta,1,1.8,2.5,2.1
017001,Acquafredda,2018,2,Magazzini,vendita,lorda,1,330,430,380
017001,Acquafredda,2018,2,Negozi,affitto,netta,1,5.0,6.3,5.7
017001,Acquafredda,2018,2,Negozi,vendita,lorda,1,950,1200,1075
017001,Acquafredda,2018,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2018,2,Posti auto coperti,vendita,lorda,1,350,435,392
017001,Acquafredda,2018,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2018,2,Posti auto scoperti,vendita,lorda,1,250,320,285
017001,Acquafredda,2018,2,Uffici,affitto,netta,1,3.1,4.7,3.9
017001,Acquafredda,2018,2,Uffici,vendita,lorda,1,880,1150,1015
017001,Acquafredda,2018,2,Ville e Villini,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2018,2,Ville e Villini,vendita,lorda,1,970,1300,1135
017001,Acquafredda,2019,2,Abitazioni civili,affitto,netta,1,2.3,3.1,2.7
017001,Acquafredda,2019,2,Abitazioni civili,vendita,lorda,1,850,1050,950
017001,Acquafredda,2019,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2019,2,Autorimesse,vendita,lorda,1,445,560,502
017001,Acquafredda,2019,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2019,2,Box,vendita,lorda,1,495,680,588
017001,Acquafredda,2019,2,Capannoni industriali,affitto,netta,1,1.7,2.3,2.0
017001,Acquafredda,2019,2,Capannoni industriali,vendita,lorda,1,350,440,395
017001,Acquafredda,2019,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017001,Acquafredda,2019,2,Capannoni tipici,vendita,lorda,1,410,520,465
017001,Acquafredda,2019,2,Laboratori,affitto,netta,1,2.8,3.5,3.1
017001,Acquafredda,2019,2,Laboratori,vendita,lorda,1,470,560,515
017001,Acquafredda,2019,2,Magazzini,affitto,netta,1,1.8,2.5,2.1
017001,Acquafredda,2019,2,Magazzini,vendita,lorda,1,330,430,380
017001,Acquafredda,2019,2,Negozi,affitto,netta,1,5.0,6.3,5.7
017001,Acquafredda,2019,2,Negozi,vendita,lorda,1,950,1200,1075
017001,Acquafredda,2019,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2019,2,Posti auto coperti,vendita,lorda,1,350,435,392
017001,Acquafredda,2019,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2019,2,Posti auto scoperti,vendita,lorda,1,250,320,285
017001,Acquafredda,2019,2,Uffici,affitto,netta,1,3.1,4.7,3.9
017001,Acquafredda,2019,2,Uffici,vendita,lorda,1,880,1150,1015
017001,Acquafredda,2019,2,Ville e Villini,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2019,2,Ville e Villini,vendita,lorda,1,970,1300,1135
017001,Acquafredda,2020,2,Abitazioni civili,affitto,netta,1,2.3,3.1,2.7
017001,Acquafredda,2020,2,Abitazioni civili,vendita,lorda,1,850,1050,950
017001,Acquafredda,2020,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2020,2,Autorimesse,vendita,lorda,1,445,560,502
017001,Acquafredda,2020,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2020,2,Box,vendita,lorda,1,495,680,588
017001,Acquafredda,2020,2,Capannoni industriali,affitto,netta,1,1.7,2.3,2.0
017001,Acquafredda,2020,2,Capannoni industriali,vendita,lorda,1,350,440,395
017001,Acquafredda,2020,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017001,Acquafredda,2020,2,Capannoni tipici,vendita,lorda,1,410,520,465
017001,Acquafredda,2020,2,Laboratori,affitto,netta,1,2.8,3.5,3.1
017001,Acquafredda,2020,2,Laboratori,vendita,lorda,1,470,560,515
017001,Acquafredda,2020,2,Magazzini,affitto,netta,1,1.8,2.5,2.1
017001,Acquafredda,2020,2,Magazzini,vendita,lorda,1,330,430,380
017001,Acquafredda,2020,2,Negozi,affitto,netta,1,5.0,6.3,5.7
017001,Acquafredda,2020,2,Negozi,vendita,lorda,1,950,1200,1075
017001,Acquafredda,2020,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2020,2,Posti auto coperti,vendita,lorda,1,350,435,392
017001,Acquafredda,2020,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2020,2,Posti auto scoperti,vendita,lorda,1,250,320,285
017001,Acquafredda,2020,2,Uffici,affitto,netta,1,3.1,4.7,3.9
017001,Acquafredda,2020,2,Uffici,vendita,lorda,1,880,1150,1015
017001,Acquafredda,2020,2,Ville e Villini,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2020,2,Ville e Villini,vendita,lorda,1,970,1300,1135
017001,Acquafredda,2021,2,Abitazioni civili,affitto,netta,1,2.3,3.1,2.7
017001,Acquafredda,2021,2,Abitazioni civili,vendita,lorda,1,830,1000,915
017001,Acquafredda,2021,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2021,2,Autorimesse,vendita,lorda,1,435,550,492
017001,Acquafredda,2021,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2021,2,Box,vendita,lorda,1,485,670,578
017001,Acquafredda,2021,2,Capannoni industriali,affitto,netta,1,1.6,2.2,1.9
017001,Acquafredda,2021,2,Capannoni industriali,vendita,lorda,1,330,420,375
017001,Acquafredda,2021,2,Capannoni tipici,affitto,netta,1,2.3,3.1,2.7
017001,Acquafredda,2021,2,Capannoni tipici,vendita,lorda,1,390,495,442
017001,Acquafredda,2021,2,Laboratori,affitto,netta,1,2.7,3.3,3.0
017001,Acquafredda,2021,2,Laboratori,vendita,lorda,1,445,530,488
017001,Acquafredda,2021,2,Magazzini,affitto,netta,1,1.7,2.4,2.0
017001,Acquafredda,2021,2,Magazzini,vendita,lorda,1,315,410,362
017001,Acquafredda,2021,2,Negozi,affitto,netta,1,4.8,6.0,5.4
017001,Acquafredda,2021,2,Negozi,vendita,lorda,1,900,1150,1025
017001,Acquafredda,2021,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2021,2,Posti auto coperti,vendita,lorda,1,345,425,385
017001,Acquafredda,2021,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2021,2,Posti auto scoperti,vendita,lorda,1,245,315,280
017001,Acquafredda,2021,2,Uffici,affitto,netta,1,3.1,4.7,3.9
017001,Acquafredda,2021,2,Uffici,vendita,lorda,1,870,1150,1010
017001,Acquafredda,2021,2,Ville e Villini,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2021,2,Ville e Villini,vendita,lorda,1,950,1300,1125
017001,Acquafredda,2022,2,Abitazioni civili,affitto,netta,1,2.3,3.1,2.7
017001,Acquafredda,2022,2,Abitazioni civili,vendita,lorda,1,830,1000,915
017001,Acquafredda,2022,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2022,2,Autorimesse,vendita,lorda,1,435,550,492
017001,Acquafredda,2022,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2022,2,Box,vendita,lorda,1,485,670,578
017001,Acquafredda,2022,2,Capannoni industriali,affitto,netta,1,1.6,2.2,1.9
017001,Acquafredda,2022,2,Capannoni industriali,vendita,lorda,1,325,410,368
017001,Acquafredda,2022,2,Capannoni tipici,affitto,netta,1,2.3,3.0,2.6
017001,Acquafredda,2022,2,Capannoni tipici,vendita,lorda,1,380,485,432
017001,Acquafredda,2022,2,Laboratori,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2022,2,Laboratori,vendita,lorda,1,435,520,478
017001,Acquafredda,2022,2,Magazzini,affitto,netta,1,1.7,2.4,2.0
017001,Acquafredda,2022,2,Magazzini,vendita,lorda,1,310,400,355
017001,Acquafredda,2022,2,Negozi,affitto,netta,1,4.7,5.9,5.3
017001,Acquafredda,2022,2,Negozi,vendita,lorda,1,880,1100,990
017001,Acquafredda,2022,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2022,2,Posti auto coperti,vendita,lorda,1,345,425,385
017001,Acquafredda,2022,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2022,2,Posti auto scoperti,vendita,lorda,1,245,315,280
017001,Acquafredda,2022,2,Uffici,affitto,netta,1,3.1,4.7,3.9
017001,Acquafredda,2022,2,Uffici,vendita,lorda,1,860,1150,1005
017001,Acquafredda,2022,2,Ville e Villini,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2022,2,Ville e Villini,vendita,lorda,1,950,1300,1125
017001,Acquafredda,2023,2,Abitazioni civili,affitto,netta,1,2.3,3.3,2.8
017001,Acquafredda,2023,2,Abitazioni civili,vendita,lorda,1,830,1000,915
017001,Acquafredda,2023,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2023,2,Autorimesse,vendita,lorda,1,435,550,492
017001,Acquafredda,2023,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2023,2,Box,vendita,lorda,1,485,670,578
017001,Acquafredda,2023,2,Capannoni industriali,affitto,netta,1,1.6,2.2,1.9
017001,Acquafredda,2023,2,Capannoni industriali,vendita,lorda,1,335,420,378
017001,Acquafredda,2023,2,Capannoni tipici,affitto,netta,1,2.3,3.0,2.6
017001,Acquafredda,2023,2,Capannoni tipici,vendita,lorda,1,390,500,445
017001,Acquafredda,2023,2,Laboratori,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2023,2,Laboratori,vendita,lorda,1,450,540,495
017001,Acquafredda,2023,2,Magazzini,affitto,netta,1,1.6,2.3,1.9
017001,Acquafredda,2023,2,Magazzini,vendita,lorda,1,280,360,320
017001,Acquafredda,2023,2,Negozi,affitto,netta,1,4.4,5.5,5.0
017001,Acquafredda,2023,2,Negozi,vendita,lorda,1,800,1000,900
017001,Acquafredda,2023,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2023,2,Posti auto coperti,vendita,lorda,1,345,425,385
017001,Acquafredda,2023,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2023,2,Posti auto scoperti,vendita,lorda,1,245,315,280
017001,Acquafredda,2023,2,Uffici,affitto,netta,1,3.2,4.8,4.0
017001,Acquafredda,2023,2,Uffici,vendita,lorda,1,800,1050,925
017001,Acquafredda,2023,2,Ville e Villini,affitto,netta,1,2.8,3.4,3.1
017001,Acquafredda,2023,2,Ville e Villini,vendita,lorda,1,950,1300,1125
017001,Acquafredda,2024,2,Abitazioni civili,affitto,netta,1,2.3,3.5,2.9
017001,Acquafredda,2024,2,Abitazioni civili,vendita,lorda,1,830,1000,915
017001,Acquafredda,2024,2,Autorimesse,affitto,netta,1,1.6,2.1,1.9
017001,Acquafredda,2024,2,Autorimesse,vendita,lorda,1,435,550,492
017001,Acquafredda,2024,2,Box,affitto,netta,1,1.7,2.2,2.0
017001,Acquafredda,2024,2,Box,vendita,lorda,1,485,670,578
017001,Acquafredda,2024,2,Capannoni industriali,affitto,netta,1,1.6,2.2,1.9
017001,Acquafredda,2024,2,Capannoni industriali,vendita,lorda,1,335,420,378
017001,Acquafredda,2024,2,Capannoni tipici,affitto,netta,1,2.3,3.0,2.6
017001,Acquafredda,2024,2,Capannoni tipici,vendita,lorda,1,390,500,445
017001,Acquafredda,2024,2,Laboratori,affitto,netta,1,2.6,3.2,2.9
017001,Acquafredda,2024,2,Laboratori,vendita,lorda,1,450,540,495
017001,Acquafredda,2024,2,Magazzini,affitto,netta,1,1.5,2.2,1.9
017001,Acquafredda,2024,2,Magazzini,vendita,lorda,1,270,350,310
017001,Acquafredda,2024,2,Negozi,affitto,netta,1,4.2,5.2,4.7
017001,Acquafredda,2024,2,Negozi,vendita,lorda,1,780,970,875
017001,Acquafredda,2024,2,Posti auto coperti,affitto,netta,1,1.3,1.4,1.4
017001,Acquafredda,2024,2,Posti auto coperti,vendita,lorda,1,345,425,385
017001,Acquafredda,2024,2,Posti auto scoperti,affitto,netta,1,0.9,1.1,1.0
017001,Acquafredda,2024,2,Posti auto scoperti,vendita,lorda,1,245,315,280
017001,Acquafredda,2024,2,Uffici,affitto,netta,1,3.3,4.9,4.1
017001,Acquafredda,2024,2,Uffici,vendita,lorda,1,780,1000,890
017001,Acquafredda,2024,2,Ville e Villini,affitto,netta,1,3.0,3.6,3.3
017001,Acquafredda,2024,2,Ville e Villini,vendita,lorda,1,950,1300,1125
017001,Acquafredda,2025,2,Abitazioni civili,affitto,lorda,1,2.2,3.4,2.8
017001,Acquafredda,2025,2,Abitazioni civili,vendita,lorda,1,830,1000,915
017001,Acquafredda,2025,2,Autorimesse,affitto,lorda,1,1.6,2.0,1.8
017001,Acquafredda,2025,2,Autorimesse,vendita,lorda,1,435,550,492
017001,Acquafredda,2025,2,Box,affitto,lorda,1,1.6,2.1,1.9
017001,Acquafredda,2025,2,Box,vendita,lorda,1,485,670,578
017001,Acquafredda,2025,2,Capannoni industriali,affitto,lorda,1,1.6,2.1,1.9
017001,Acquafredda,2025,2,Capannoni industriali,vendita,lorda,1,325,410,368
017001,Acquafredda,2025,2,Capannoni tipici,affitto,lorda,1,2.2,2.9,2.5
017001,Acquafredda,2025,2,Capannoni tipici,vendita,lorda,1,380,485,432
017001,Acquafredda,2025,2,Laboratori,affitto,lorda,1,2.5,3.1,2.8
017001,Acquafredda,2025,2,Laboratori,vendita,lorda,1,435,520,478
017001,Acquafredda,2025,2,Magazzini,affitto,lorda,1,1.5,2.1,1.8
017001,Acquafredda,2025,2,Magazzini,vendita,lorda,1,255,335,295
017001,Acquafredda,2025,2,Negozi,affitto,lorda,1,4.1,5.0,4.5
017001,Acquafredda,2025,2,Negozi,vendita,lorda,1,740,920,830
017001,Acquafredda,2025,2,Posti auto coperti,affitto,lorda,1,1.3,1.4,1.4
017001,Acquafredda,2025,2,Posti auto coperti,vendita,lorda,1,345,425,385
017001,Acquafredda,2025,2,Posti auto scoperti,affitto,lorda,1,0.9,1.1,1.0
017001,Acquafredda,2025,2,Posti auto scoperti,vendita,lorda,1,245,315,280
017001,Acquafredda,2025,2,Uffici,affitto,lorda,1,3.3,4.9,4.1
017001,Acquafredda,2025,2,Uffici,vendita,lorda,1,760,970,865
017001,Acquafredda,2025,2,Ville e Villini,affitto,lorda,1,2.9,3.5,3.2
017001,Acquafredda,2025,2,Ville e Villini,vendita,lorda,1,950,1300,1125
017002,Adro,2004,2,Abitazioni civili,affitto,netta,5,3.3,6.0,4.5
017002,Adro,2004,2,Abitazioni civili,vendita,lorda,5,870,1330,1057
017002,Adro,2004,2,Autorimesse,affitto,netta,5,2.8,4.6,3.5
017002,Adro,2004,2,Autorimesse,vendita,lorda,5,560,900,714
017002,Adro,2004,2,Box,affitto,netta,5,3.1,5.2,3.9
017002,Adro,2004,2,Box,vendita,lorda,5,620,990,788
017002,Adro,2004,2,Capannoni industriali,affitto,netta,2,1.8,2.9,2.4
017002,Adro,2004,2,Capannoni industriali,vendita,lorda,2,280,420,365
017002,Adro,2004,2,Capannoni tipici,affitto,netta,2,2.0,3.4,2.8
017002,Adro,2004,2,Capannoni tipici,vendita,lorda,2,300,470,400
017002,Adro,2004,2,Laboratori,affitto,netta,2,2.4,3.7,3.1
017002,Adro,2004,2,Laboratori,vendita,lorda,2,350,500,445
017002,Adro,2004,2,Magazzini,affitto,netta,2,2.2,3.4,2.9
017002,Adro,2004,2,Magazzini,vendita,lorda,2,340,470,412
017002,Adro,2004,2,Negozi,affitto,netta,4,4.8,10.4,7.4
017002,Adro,2004,2,Negozi,vendita,lorda,4,990,1490,1220
017002,Adro,2004,2,Posti auto coperti,affitto,netta,5,2.1,3.7,2.7
017002,Adro,2004,2,Posti auto coperti,vendita,lorda,5,430,690,553
017002,Adro,2004,2,Posti auto scoperti,affitto,netta,5,1.5,2.5,1.9
017002,Adro,2004,2,Posti auto scoperti,vendita,lorda,5,310,490,396
017002,Adro,2004,2,Uffici,affitto,netta,4,3.7,7.1,5.2
017002,Adro,2004,2,Uffici,vendita,lorda,4,840,1300,1056
017002,Adro,2004,2,Ville e Villini,affitto,netta,4,3.9,6.2,4.9
017002,Adro,2004,2,Ville e Villini,vendita,lorda,4,1030,1370,1172
017002,Adro,2005,2,Abitazioni civili,affitto,netta,5,3.3,6.0,4.5
017002,Adro,2005,2,Abitazioni civili,vendita,lorda,5,870,1330,1057
017002,Adro,2005,2,Autorimesse,affitto,netta,5,2.8,4.6,3.5
017002,Adro,2005,2,Autorimesse,vendita,lorda,5,560,900,714
017002,Adro,2005,2,Box,affitto,netta,5,3.1,5.2,3.9
017002,Adro,2005,2,Box,vendita,lorda,5,620,990,788
017002,Adro,2005,2,Capannoni industriali,affitto,netta,2,1.9,3.1,2.5
017002,Adro,2005,2,Capannoni industriali,vendita,lorda,2,300,450,388
017002,Adro,2005,2,Capannoni tipici,affitto,netta,2,2.1,3.6,3.0
017002,Adro,2005,2,Capannoni tipici,vendita,lorda,2,320,500,425
017002,Adro,2005,2,Laboratori,affitto,netta,2,2.5,3.9,3.3
017002,Adro,2005,2,Laboratori,vendita,lorda,2,370,530,472
017002,Adro,2005,2,Magazzini,affitto,netta,2,2.2,3.4,2.9
017002,Adro,2005,2,Magazzini,vendita,lorda,2,340,470,412
017002,Adro,2005,2,Negozi,affitto,netta,4,4.8,10.4,7.4
017002,Adro,2005,2,Negozi,vendita,lorda,4,990,1490,1220
017002,Adro,2005,2,Posti auto coperti,affitto,netta,5,2.1,3.7,2.7
017002,Adro,2005,2,Posti auto coperti,vendita,lorda,5,430,690,553
017002,Adro,2005,2,Posti auto scoperti,affitto,netta,5,1.5,2.5,1.9
017002,Adro,2005,2,Posti auto scoperti,vendita,lorda,5,310,490,396
017002,Adro,2005,2,Uffici,affitto,netta,4,3.7,7.1,5.2
017002,Adro,2005,2,Uffici,vendita,lorda,4,840,1300,1056
017002,Adro,2005,2,Ville e Villini,affitto,netta,4,3.9,6.2,4.9
017002,Adro,2005,2,Ville e Villini,vendita,lorda,4,1030,1370,1172
017002,Adro,2006,2,Abitazioni civili,affitto,netta,4,3.5,6.3,5.0
017002,Adro,2006,2,Abitazioni civili,vendita,lorda,4,920,1400,1122
017002,Adro,2006,2,Autorimesse,affitto,netta,4,2.8,4.6,3.5
017002,Adro,2006,2,Autorimesse,vendita,lorda,4,560,900,700
017002,Adro,2006,2,Box,affitto,netta,4,3.1,5.2,3.9
017002,Adro,2006,2,Box,vendita,lorda,4,620,990,772
017002,Adro,2006,2,Capannoni industriali,affitto,netta,2,2.1,3.4,2.8
017002,Adro,2006,2,Capannoni industriali,vendita,lorda,2,330,480,418
017002,Adro,2006,2,Capannoni tipici,affitto,netta,2,2.3,3.9,3.2
017002,Adro,2006,2,Capannoni tipici,vendita,lorda,2,350,550,460
017002,Adro,2006,2,Laboratori,affitto,netta,2,2.7,4.2,3.6
017002,Adro,2006,2,Laboratori,vendita,lorda,2,400,580,512
017002,Adro,2006,2,Magazzini,affitto,netta,2,2.3,3.6,3.0
017002,Adro,2006,2,Magazzini,vendita,lorda,2,360,490,432
017002,Adro,2006,2,Negozi,affitto,netta,4,5.0,10.9,7.7
017002,Adro,2006,2,Negozi,vendita,lorda,4,1040,1560,1284
017002,Adro,2006,2,Posti auto coperti,affitto,netta,4,2.1,3.7,2.7
017002,Adro,2006,2,Posti auto coperti,vendita,lorda,4,430,690,542
017002,Adro,2006,2,Posti auto scoperti,affitto,netta,4,1.5,2.5,1.9
017002,Adro,2006,2,Posti auto scoperti,vendita,lorda,4,310,490,389
017002,Adro,2006,2,Uffici,affitto,netta,4,3.9,7.4,5.5
017002,Adro,2006,2,Uffici,vendita,lorda,4,890,1370,1110
017002,Adro,2006,2,Ville e Villini,affitto,netta,3,4.0,6.4,5.2
017002,Adro,2006,2,Ville e Villini,vendita,lorda,3,1060,1410,1218
017002,Adro,2007,2,Abitazioni civili,affitto,netta,4,4.2,6.3,5.0
017002,Adro,2007,2,Abitazioni civili,vendita,lorda,4,980,1490,1191
017002,Adro,2007,2,Autorimesse,affitto,netta,4,2.7,4.4,3.2
017002,Adro,2007,2,Autorimesse,vendita,lorda,4,590,890,708
017002,Adro,2007,2,Box,affitto,netta,4,3.0,4.9,3.6
017002,Adro,2007,2,Box,vendita,lorda,4,660,990,779
017002,Adro,2007,2,Capannoni industriali,affitto,netta,2,2.8,3.5,3.1
017002,Adro,2007,2,Capannoni industriali,vendita,lorda,2,430,490,460
017002,Adro,2007,2,Capannoni tipici,affitto,netta,2,3.5,4.0,3.8
017002,Adro,2007,2,Capannoni tipici,vendita,lorda,2,450,560,505
017002,Adro,2007,2,Laboratori,affitto,netta,2,3.8,4.3,4.0
017002,Adro,2007,2,Laboratori,vendita,lorda,2,520,590,555
017002,Adro,2007,2,Magazzini,affitto,netta,2,3.1,3.7,3.4
017002,Adro,2007,2,Magazzini,vendita,lorda,2,430,500,465
017002,Adro,2007,2,Negozi,affitto,netta,4,5.0,10.9,7.7
017002,Adro,2007,2,Negozi,vendita,lorda,4,1040,1560,1284
017002,Adro,2007,2,Posti auto coperti,affitto,netta,4,1.9,3.2,2.3
017002,Adro,2007,2,Posti auto coperti,vendita,lorda,4,460,690,545
017002,Adro,2007,2,Posti auto scoperti,affitto,netta,4,1.4,2.2,1.7
017002,Adro,2007,2,Posti auto scoperti,vendita,lorda,4,330,490,395
017002,Adro,2007,2,Uffici,affitto,netta,4,4.0,7.5,5.6
017002,Adro,2007,2,Uffici,vendita,lorda,4,910,1400,1131
017002,Adro,2007,2,Ville e Villini,affitto,netta,3,4.7,6.4,5.5
017002,Adro,2007,2,Ville e Villini,vendita,lorda,3,1120,1500,1292
017002,Adro,2008,2,Abitazioni civili,affitto,netta,4,4.4,6.6,5.3
017002,Adro,2008,2,Abitazioni civili,vendita,lorda,4,1020,1550,1239
017002,Adro,2008,2,Autorimesse,affitto,netta,4,2.7,4.4,3.2
017002,Adro,2008,2,Autorimesse,vendita,lorda,4,590,890,708
017002,Adro,2008,2,Box,affitto,netta,4,3.0,4.9,3.6
017002,Adro,2008,2,Box,vendita,lorda,4,660,990,779
017002,Adro,2008,2,Capannoni industriali,affitto,netta,2,2.8,3.5,3.1
017002,Adro,2008,2,Capannoni industriali,vendita,lorda,2,430,490,460
017002,Adro,2008,2,Capannoni tipici,affitto,netta,2,3.5,4.0,3.8
017002,Adro,2008,2,Capannoni tipici,vendita,lorda,2,450,560,505
017002,Adro,2008,2,Laboratori,affitto,netta,2,3.8,4.3,4.0
017002,Adro,2008,2,Laboratori,vendita,lorda,2,520,590,555
017002,Adro,2008,2,Magazzini,affitto,netta,2,3.1,3.7,3.4
017002,Adro,2008,2,Magazzini,vendita,lorda,2,430,500,465
017002,Adro,2008,2,Negozi,affitto,netta,4,5.0,10.9,7.7
017002,Adro,2008,2,Negozi,vendita,lorda,4,1040,1560,1284
017002,Adro,2008,2,Posti auto coperti,affitto,netta,4,1.9,3.2,2.3
017002,Adro,2008,2,Posti auto coperti,vendita,lorda,4,460,690,545
017002,Adro,2008,2,Posti auto scoperti,affitto,netta,4,1.4,2.2,1.7
017002,Adro,2008,2,Posti auto scoperti,vendita,lorda,4,330,490,395
017002,Adro,2008,2,Uffici,affitto,netta,4,4.2,7.8,5.8
017002,Adro,2008,2,Uffici,vendita,lorda,4,950,1460,1178
017002,Adro,2008,2,Ville e Villini,affitto,netta,3,4.9,6.7,5.7
017002,Adro,2008,2,Ville e Villini,vendita,lorda,3,1160,1560,1342
017002,Adro,2009,2,Abitazioni civili,affitto,netta,4,3.8,5.8,4.6
017002,Adro,2009,2,Abitazioni civili,vendita,lorda,4,990,1500,1224
017002,Adro,2009,2,Autorimesse,affitto,netta,4,2.4,3.9,2.9
017002,Adro,2009,2,Autorimesse,vendita,lorda,4,570,860,686
017002,Adro,2009,2,Box,affitto,netta,4,2.4,4.3,3.1
017002,Adro,2009,2,Box,vendita,lorda,4,640,960,758
017002,Adro,2009,2,Capannoni industriali,affitto,netta,2,2.8,3.5,3.1
017002,Adro,2009,2,Capannoni industriali,vendita,lorda,2,495,560,528
017002,Adro,2009,2,Capannoni tipici,affitto,netta,2,3.5,4.0,3.8
017002,Adro,2009,2,Capannoni tipici,vendita,lorda,2,520,640,580
017002,Adro,2009,2,Laboratori,affitto,netta,2,3.8,4.3,4.0
017002,Adro,2009,2,Laboratori,vendita,lorda,2,600,680,640
017002,Adro,2009,2,Magazzini,affitto,netta,2,3.1,3.7,3.4
017002,Adro,2009,2,Magazzini,vendita,lorda,2,475,550,512
017002,Adro,2009,2,Negozi,affitto,netta,4,5.0,10.9,7.8
017002,Adro,2009,2,Negozi,vendita,lorda,4,1050,1550,1300
017002,Adro,2009,2,Posti auto coperti,affitto,netta,4,1.7,2.8,2.0
017002,Adro,2009,2,Posti auto coperti,vendita,lorda,4,445,670,527
017002,Adro,2009,2,Posti auto scoperti,affitto,netta,4,1.2,1.9,1.5
017002,Adro,2009,2,Posti auto scoperti,vendita,lorda,4,320,475,384
017002,Adro,2009,2,Uffici,affitto,netta,4,4.2,7.8,5.8
017002,Adro,2009,2,Uffici,vendita,lorda,4,990,1550,1236
017002,Adro,2009,2,Ville e Villini,affitto,netta,3,4.1,5.8,4.9
017002,Adro,2009,2,Ville e Villini,vendita,lorda,3,1100,1500,1300
017002,Adro,2010,2,Abitazioni civili,affitto,netta,4,3.9,6.0,4.8
017002,Adro,2010,2,Abitazioni civili,vendita,lorda,4,1000,1550,1269
017002,Adro,2010,2,Autorimesse,affitto,netta,4,2.5,4.0,3.0
017002,Adro,2010,2,Autorimesse,vendita,lorda,4,590,890,708
017002,Adro,2010,2,Box,affitto,netta,4,2.5,4.4,3.2
