codice_istat,comune,anno,tavola,indicatore,num_memb,num_fr_menb,valore
017205,Zone,2022,tutte,famiglie al 31 dicembre,totale,totale,546
017205,Zone,2023,tutte,famiglie al 31 dicembre,1,totale,273
017205,Zone,2023,tutte,famiglie al 31 dicembre,2,totale,155
017205,Zone,2023,tutte,famiglie al 31 dicembre,3,totale,77
017205,Zone,2023,tutte,famiglie al 31 dicembre,4,totale,43
017205,Zone,2023,tutte,famiglie al 31 dicembre,5,totale,4
017205,Zone,2023,tutte,famiglie al 31 dicembre,6 e più,totale,3
017205,Zone,2023,tutte,famiglie al 31 dicembre,totale,totale,555
017205,Zone,2024,tutte,famiglie al 31 dicembre,1,totale,270
017205,Zone,2024,tutte,famiglie al 31 dicembre,2,totale,163
017205,Zone,2024,tutte,famiglie al 31 dicembre,3,totale,76
017205,Zone,2024,tutte,famiglie al 31 dicembre,4,totale,41
017205,Zone,2024,tutte,famiglie al 31 dicembre,5,totale,5
017205,Zone,2024,tutte,famiglie al 31 dicembre,6 e più,totale,3
017205,Zone,2024,tutte,famiglie al 31 dicembre,totale,totale,558
017205,Zone,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,11
017205,Zone,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,1
017205,Zone,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,1
017205,Zone,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,13
017205,Zone,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,11
017205,Zone,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,1
017205,Zone,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,2
017205,Zone,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,2
017205,Zone,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,16
017205,Zone,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,10
017205,Zone,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,3
017205,Zone,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,2
017205,Zone,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,15
017205,Zone,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,13
017205,Zone,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,3
017205,Zone,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,2
017205,Zone,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,18
017205,Zone,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,10
017205,Zone,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,2
017205,Zone,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,2
017205,Zone,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,3
017205,Zone,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,17
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,60
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,60
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,19
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,21
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,40
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,12
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,3
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,37
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,52
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,23
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,13
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,10
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,69
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,115
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,114
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,37
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,47
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,69
017206,Piancogno,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,267
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,48
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,48
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,18
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,22
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,40
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,17
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,7
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,41
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,65
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,24
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,10
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,9
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,73
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,116
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,107
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,39
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,50
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,73
017206,Piancogno,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,269
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,68
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,68
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,19
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,22
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,41
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,18
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,7
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,26
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,51
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,26
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,15
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,6
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,77
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,124
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,131
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,44
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,32
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,77
017206,Piancogno,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,284
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,67
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,67
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,17
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,26
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,43
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,15
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,6
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,33
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,54
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,29
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,15
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,10
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,67
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,121
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,128
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,47
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,43
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,67
017206,Piancogno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,285
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,66
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,66
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,25
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,37
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,62
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,13
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,13
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,31
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,57
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,34
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,14
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,8
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,57
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,113
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,138
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,64
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,39
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,57
017206,Piancogno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,298
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,1,totale,673
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,2,totale,563
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,3,totale,373
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,4,totale,299
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,5,totale,82
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,6 e più,totale,24
017206,Piancogno,2020,tutte,famiglie al 31 dicembre,totale,totale,2014
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,1,totale,664
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,2,totale,555
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,3,totale,400
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,4,totale,300
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,5,totale,83
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,6 e più,totale,19
017206,Piancogno,2021,tutte,famiglie al 31 dicembre,totale,totale,2021
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,1,totale,681
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,2,totale,557
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,3,totale,396
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,4,totale,295
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,5,totale,93
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,6 e più,totale,19
017206,Piancogno,2022,tutte,famiglie al 31 dicembre,totale,totale,2041
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,1,totale,690
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,2,totale,585
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,3,totale,384
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,4,totale,287
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,5,totale,88
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,6 e più,totale,21
017206,Piancogno,2023,tutte,famiglie al 31 dicembre,totale,totale,2055
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,1,totale,661
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,2,totale,602
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,3,totale,398
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,4,totale,284
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,5,totale,86
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,6 e più,totale,19
017206,Piancogno,2024,tutte,famiglie al 31 dicembre,totale,totale,2050
017206,Piancogno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,60
017206,Piancogno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,21
017206,Piancogno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,37
017206,Piancogno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,65
017206,Piancogno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,183
